model,substrate,quant,stack,trials,pass_rate,clean_pass_rate,mean_score,classified_rate,cascade_rate,echo_rate,avg_distractors,avg_missing_required,stability_score,top_failure
2b_reference,instruct,damaged_q2,cyber_only,4800,0.0125,0.0081,0.1164,0.4154,0.5606,0.0788,0.5658,3.7662,-0.4094,cascade
2b_reference,instruct,damaged_q2,cyber_structural_equal,4800,0.1102,0.0838,0.3415,0.5971,0.3835,0.046,0.5054,2.3708,-0.1995,cascade
2b_reference,instruct,damaged_q2,structural_only,4800,0.1394,0.1083,0.3919,0.5875,0.3458,0.0175,0.4935,2.0969,-0.1432,cascade
2b_reference,instruct,damaged_q2,tri_equal,4800,0.1083,0.079,0.3471,0.6246,0.3727,0.0667,0.5062,2.3767,-0.2055,cascade
2b_reference,instruct,damaged_q2,tri_naive_all_fire,4800,0.1442,0.08,0.3958,0.6379,0.3271,0.3088,0.5875,1.9958,-0.2267,cascade
2b_reference,instruct,damaged_q2,tri_routed_68_20_12,4800,0.3035,0.2148,0.5604,0.719,0.2598,0.0335,0.4715,1.3915,0.0229,cascade
2b_reference,instruct,damaged_q2,tri_routed_72_18_10,4800,0.3342,0.2406,0.583,0.7319,0.2702,0.0365,0.459,1.2754,0.0518,cascade
2b_reference,instruct,damaged_q2,tri_stability_70,4800,0.3152,0.2238,0.5725,0.7231,0.2569,0.0373,0.4696,1.3427,0.0345,cascade
2b_reference,instruct,damaged_q2,tri_structural_65,4800,0.2835,0.2031,0.5388,0.7052,0.2706,0.0392,0.4683,1.4877,0.0023,cascade
2b_reference,instruct,damaged_q3,baseline,4800,0.0558,0.0485,0.2665,0.5265,0.3204,0.01,0.3881,2.8848,-0.2249,cascade
2b_reference,instruct,damaged_q3,cognitive_25_structural_75,4800,0.6235,0.4698,0.7876,0.8656,0.1571,0.021,0.3292,0.5821,0.363,none
2b_reference,instruct,damaged_q3,cognitive_cyber_equal,4800,0.1483,0.1117,0.4231,0.7173,0.2723,0.0769,0.3796,2.149,-0.1232,primitive_gap
2b_reference,instruct,damaged_q3,cognitive_only,4800,0.0944,0.0731,0.3409,0.6294,0.3044,0.0521,0.4144,2.515,-0.1875,cascade
2b_reference,instruct,damaged_q3,cognitive_structural_equal,4800,0.4165,0.3217,0.6582,0.816,0.1775,0.029,0.3504,1.1498,0.1771,none
2b_reference,instruct,damaged_q3,cyber_25_structural_75,4800,0.6569,0.4973,0.7996,0.8585,0.1483,0.0219,0.309,0.5206,0.3977,none
2b_reference,instruct,damaged_q3,cyber_only,4800,0.1417,0.1052,0.4061,0.6673,0.2625,0.08,0.3744,2.2077,-0.1299,primitive_gap
2b_reference,instruct,damaged_q3,cyber_structural_equal,4800,0.4846,0.3575,0.687,0.7956,0.1758,0.0508,0.3294,0.974,0.2195,none
2b_reference,instruct,damaged_q3,structural_only,4800,0.5919,0.454,0.7582,0.8196,0.1585,0.0181,0.3129,0.679,0.3438,none
2b_reference,instruct,damaged_q3,tri_equal,4800,0.4929,0.3648,0.7046,0.8427,0.1717,0.0663,0.335,0.9475,0.2259,none
2b_reference,instruct,damaged_q3,tri_naive_all_fire,4800,0.5273,0.2865,0.7256,0.8313,0.1719,0.3246,0.3965,0.6617,0.1052,none
2b_reference,instruct,damaged_q3,tri_routed_68_20_12,4800,0.7908,0.5702,0.8829,0.9163,0.1252,0.0342,0.3225,0.1898,0.4905,none
2b_reference,instruct,damaged_q3,tri_routed_72_18_10,4800,0.8135,0.5898,0.894,0.9154,0.1131,0.0285,0.3144,0.1567,0.5172,none
2b_reference,instruct,damaged_q3,tri_stability_70,4800,0.791,0.5713,0.8841,0.9137,0.1267,0.0367,0.3083,0.1844,0.492,none
2b_reference,instruct,damaged_q3,tri_structural_65,4800,0.7733,0.5596,0.8686,0.9006,0.1237,0.0404,0.3148,0.2544,0.4765,none
2b_reference,instruct,damaged_q4,baseline,4800,0.1806,0.1565,0.4543,0.6637,0.1902,0.0171,0.279,2.0615,-0.0294,primitive_gap
2b_reference,instruct,damaged_q4,cognitive_25_structural_75,4800,0.8677,0.6604,0.9268,0.9615,0.0879,0.0154,0.2627,0.0979,0.605,none
2b_reference,instruct,damaged_q4,cognitive_cyber_equal,4800,0.3438,0.2587,0.6205,0.8308,0.1602,0.0762,0.3156,1.3754,0.1014,none
2b_reference,instruct,damaged_q4,cognitive_only,4800,0.2381,0.1929,0.5297,0.7546,0.176,0.0525,0.3227,1.7527,0.0162,primitive_gap
2b_reference,instruct,damaged_q4,cognitive_structural_equal,4800,0.7352,0.5631,0.8465,0.9346,0.105,0.0312,0.2787,0.4537,0.4804,none
2b_reference,instruct,damaged_q4,cyber_25_structural_75,4800,0.85,0.6523,0.9185,0.9337,0.0971,0.0258,0.2473,0.0985,0.5933,none
2b_reference,instruct,damaged_q4,cyber_only,4800,0.33,0.2442,0.5909,0.7802,0.1702,0.0752,0.296,1.4496,0.0819,none
2b_reference,instruct,damaged_q4,cyber_structural_equal,4800,0.7344,0.5615,0.8465,0.8908,0.1092,0.0504,0.2585,0.3935,0.4783,none
2b_reference,instruct,damaged_q4,structural_only,4800,0.8488,0.654,0.9098,0.9175,0.09,0.0131,0.2517,0.1379,0.5973,none
2b_reference,instruct,damaged_q4,tri_equal,4800,0.7733,0.5675,0.8712,0.9292,0.1069,0.0694,0.2725,0.3137,0.4841,none
2b_reference,instruct,damaged_q4,tri_naive_all_fire,4800,0.7558,0.4025,0.8492,0.8983,0.1183,0.3071,0.3402,0.2183,0.2675,none
2b_reference,instruct,damaged_q4,tri_routed_68_20_12,4800,0.8931,0.6777,0.9405,0.9804,0.0852,0.0354,0.2515,0.0542,0.6222,none
2b_reference,instruct,damaged_q4,tri_routed_72_18_10,4800,0.8894,0.6869,0.9413,0.9785,0.0894,0.03,0.2352,0.0462,0.6329,none
2b_reference,instruct,damaged_q4,tri_stability_70,4800,0.896,0.6848,0.943,0.984,0.0862,0.0294,0.236,0.0494,0.6317,none
2b_reference,instruct,damaged_q4,tri_structural_65,4800,0.8796,0.6548,0.9354,0.9725,0.0929,0.0417,0.2558,0.0565,0.5953,none
2b_reference,instruct,healthy_q6,baseline,4800,0.4319,0.3746,0.6653,0.7702,0.0979,0.0096,0.2062,1.2112,0.2662,none
2b_reference,instruct,healthy_q6,cognitive_25_structural_75,4800,0.9183,0.7481,0.954,0.9877,0.0615,0.0177,0.19,0.0517,0.7084,none
2b_reference,instruct,healthy_q6,cognitive_cyber_equal,4800,0.6954,0.5331,0.83,0.9252,0.0908,0.0813,0.2192,0.5479,0.4447,none
2b_reference,instruct,healthy_q6,cognitive_only,4800,0.555,0.4408,0.7534,0.8879,0.094,0.0512,0.2425,0.8994,0.338,none
2b_reference,instruct,healthy_q6,cognitive_structural_equal,4800,0.9163,0.7275,0.9533,0.9917,0.0612,0.0367,0.199,0.0563,0.6831,none
2b_reference,instruct,healthy_q6,cyber_25_structural_75,4800,0.9231,0.764,0.9558,0.986,0.06,0.0235,0.171,0.0504,0.725,none
2b_reference,instruct,healthy_q6,cyber_only,4800,0.6329,0.4758,0.7879,0.8671,0.0898,0.0802,0.2325,0.6827,0.3801,none
2b_reference,instruct,healthy_q6,cyber_structural_equal,4800,0.8998,0.715,0.9442,0.9637,0.0646,0.0442,0.1877,0.0698,0.6683,none
2b_reference,instruct,healthy_q6,structural_only,4800,0.9304,0.7592,0.9577,0.986,0.0523,0.0146,0.1842,0.0494,0.7234,none
2b_reference,instruct,healthy_q6,tri_equal,4800,0.9158,0.7042,0.9533,0.9888,0.0654,0.0702,0.1938,0.0488,0.6526,none
2b_reference,instruct,healthy_q6,tri_naive_all_fire,4800,0.8644,0.4717,0.91,0.9717,0.0904,0.3079,0.2627,0.0531,0.3593,none
2b_reference,instruct,healthy_q6,tri_routed_68_20_12,4800,0.9283,0.7565,0.9579,0.9908,0.0573,0.0358,0.171,0.0498,0.7159,none
2b_reference,instruct,healthy_q6,tri_routed_72_18_10,4800,0.9258,0.7438,0.9581,0.9906,0.0569,0.031,0.186,0.0435,0.7034,none
2b_reference,instruct,healthy_q6,tri_stability_70,4800,0.9252,0.734,0.9548,0.9881,0.0596,0.0335,0.1967,0.0498,0.6912,none
2b_reference,instruct,healthy_q6,tri_structural_65,4800,0.9283,0.7392,0.9571,0.9912,0.0535,0.0354,0.1915,0.0521,0.6981,none
2b_reference,instruct,healthy_q8,baseline,4800,0.5863,0.5115,0.7619,0.8435,0.0573,0.0102,0.1685,0.876,0.4349,none
2b_reference,instruct,healthy_q8,cognitive_25_structural_75,4800,0.9435,0.7919,0.9642,0.9894,0.0381,0.0181,0.1569,0.0506,0.7617,none
2b_reference,instruct,healthy_q8,cognitive_cyber_equal,4800,0.8244,0.6423,0.8982,0.9665,0.0669,0.0731,0.1948,0.2971,0.5772,none
2b_reference,instruct,healthy_q8,cognitive_only,4800,0.7163,0.576,0.8326,0.9333,0.0663,0.05,0.196,0.6017,0.5004,none
2b_reference,instruct,healthy_q8,cognitive_structural_equal,4800,0.936,0.7579,0.9609,0.9904,0.0433,0.0302,0.1773,0.0535,0.722,none
2b_reference,instruct,healthy_q8,cyber_25_structural_75,4800,0.9463,0.8004,0.9653,0.9888,0.0392,0.0206,0.1479,0.0475,0.7703,none
2b_reference,instruct,healthy_q8,cyber_only,4800,0.7681,0.5983,0.8586,0.906,0.0592,0.08,0.1821,0.4369,0.5282,none
2b_reference,instruct,healthy_q8,cyber_structural_equal,4800,0.9369,0.7625,0.9622,0.989,0.041,0.0531,0.1548,0.0529,0.7245,none
2b_reference,instruct,healthy_q8,structural_only,4800,0.9417,0.7973,0.9644,0.9908,0.0408,0.0163,0.1548,0.0483,0.767,none
2b_reference,instruct,healthy_q8,tri_equal,4800,0.9325,0.7348,0.959,0.989,0.0523,0.065,0.1715,0.0494,0.6899,none
2b_reference,instruct,healthy_q8,tri_naive_all_fire,4800,0.9019,0.5073,0.924,0.9871,0.069,0.3067,0.2219,0.0479,0.4051,none
2b_reference,instruct,healthy_q8,tri_routed_68_20_12,4800,0.9379,0.7738,0.9623,0.9885,0.041,0.0406,0.159,0.0533,0.7379,none
2b_reference,instruct,healthy_q8,tri_routed_72_18_10,4800,0.946,0.7921,0.9645,0.9883,0.0377,0.0323,0.1521,0.051,0.7596,none
2b_reference,instruct,healthy_q8,tri_stability_70,4800,0.9492,0.7952,0.9669,0.9885,0.0327,0.0321,0.1477,0.0481,0.7648,none
2b_reference,instruct,healthy_q8,tri_structural_65,4800,0.9463,0.7879,0.9661,0.9908,0.0367,0.0367,0.1475,0.0479,0.7554,none
2b_reference,instruct,q1_k_m,baseline,4800,0.0,0.0,0.0002,0.0175,0.9371,0.0131,0.8779,4.8985,-0.5989,cascade
2b_reference,instruct,q1_k_m,cognitive_25_structural_75,4800,0.0065,0.0044,0.0613,0.2877,0.7777,0.0165,0.7271,4.1871,-0.4998,cascade
2b_reference,instruct,q1_k_m,cognitive_cyber_equal,4800,0.0,0.0,0.0035,0.1131,0.9125,0.0748,0.8446,4.8669,-0.5996,cascade
2b_reference,instruct,q1_k_m,cognitive_only,4800,0.0,0.0,0.0022,0.0604,0.9277,0.0521,0.8781,4.8867,-0.6033,cascade
2b_reference,instruct,q1_k_m,cognitive_structural_equal,4800,0.0017,0.001,0.0281,0.2192,0.8377,0.0348,0.7652,4.5944,-0.5482,cascade
2b_reference,instruct,q1_k_m,cyber_25_structural_75,4800,0.0077,0.006,0.0663,0.2875,0.7844,0.0242,0.6787,4.0958,-0.4932,cascade
2b_reference,instruct,q1_k_m,cyber_only,4800,0.0,0.0,0.0032,0.0977,0.911,0.0796,0.804,4.8671,-0.5969,cascade
2b_reference,instruct,q1_k_m,cyber_structural_equal,4800,0.0044,0.0035,0.0367,0.2244,0.836,0.0469,0.6944,4.4662,-0.5355,cascade
2b_reference,instruct,q1_k_m,structural_only,4800,0.0052,0.004,0.0509,0.2244,0.8121,0.0185,0.7242,4.286,-0.5156,cascade
2b_reference,instruct,q1_k_m,tri_equal,4800,0.0023,0.0013,0.0388,0.2444,0.8258,0.0692,0.7527,4.4754,-0.5443,cascade
2b_reference,instruct,q1_k_m,tri_naive_all_fire,4800,0.0052,0.0027,0.0543,0.2573,0.7681,0.3031,0.7848,4.2023,-0.5613,cascade
2b_reference,instruct,q1_k_m,tri_routed_68_20_12,4800,0.0187,0.0144,0.1154,0.365,0.7042,0.0323,0.6981,3.586,-0.4385,cascade
2b_reference,instruct,q1_k_m,tri_routed_72_18_10,4800,0.0248,0.0165,0.1308,0.3721,0.6704,0.0298,0.6652,3.4592,-0.4168,cascade
2b_reference,instruct,q1_k_m,tri_stability_70,4800,0.0198,0.015,0.1209,0.3646,0.6921,0.031,0.6704,3.5329,-0.4291,cascade
2b_reference,instruct,q1_k_m,tri_structural_65,4800,0.014,0.0106,0.1044,0.3508,0.7269,0.0394,0.6665,3.6858,-0.4529,cascade
2b_reference,instruct,q8_k_m,baseline,4800,0.6531,0.5748,0.7971,0.8694,0.0475,0.01,0.1477,0.7427,0.5096,none
2b_reference,instruct,q8_k_m,cognitive_25_structural_75,4800,0.9496,0.8,0.9657,0.9885,0.0348,0.0217,0.1512,0.05,0.7706,none
2b_reference,instruct,q8_k_m,cognitive_cyber_equal,4800,0.8783,0.6815,0.924,0.9808,0.0473,0.0773,0.1775,0.2213,0.6266,none
2b_reference,instruct,q8_k_m,cognitive_only,4800,0.7642,0.6281,0.8632,0.9567,0.0523,0.0475,0.1767,0.501,0.5638,none
2b_reference,instruct,q8_k_m,cognitive_structural_equal,4800,0.9394,0.7842,0.9645,0.9929,0.0408,0.0277,0.1581,0.0477,0.7513,none
2b_reference,instruct,q8_k_m,cyber_25_structural_75,4800,0.9571,0.8127,0.9689,0.99,0.0302,0.0246,0.141,0.0471,0.7851,none
2b_reference,instruct,q8_k_m,cyber_only,4800,0.8104,0.6408,0.8834,0.9254,0.0475,0.081,0.1704,0.3575,0.5789,none
2b_reference,instruct,q8_k_m,cyber_structural_equal,4800,0.9406,0.7762,0.9625,0.9858,0.0429,0.0492,0.15,0.0508,0.739,none
2b_reference,instruct,q8_k_m,structural_only,4800,0.9519,0.8052,0.9683,0.9904,0.0327,0.0181,0.1506,0.0421,0.7776,none
2b_reference,instruct,q8_k_m,tri_equal,4800,0.9392,0.754,0.9628,0.9902,0.0452,0.0631,0.1542,0.0481,0.713,none
2b_reference,instruct,q8_k_m,tri_naive_all_fire,4800,0.9096,0.5185,0.9272,0.9888,0.0594,0.3021,0.2246,0.0485,0.4199,none
2b_reference,instruct,q8_k_m,tri_routed_68_20_12,4800,0.945,0.7883,0.9651,0.9896,0.0381,0.0335,0.1462,0.05,0.756,none
2b_reference,instruct,q8_k_m,tri_routed_72_18_10,4800,0.9521,0.8021,0.9673,0.9894,0.0329,0.0306,0.1417,0.0475,0.7724,none
2b_reference,instruct,q8_k_m,tri_stability_70,4800,0.9485,0.796,0.9659,0.9871,0.0348,0.0329,0.1423,0.0498,0.7651,none
2b_reference,instruct,q8_k_m,tri_structural_65,4800,0.9521,0.791,0.9671,0.9885,0.0325,0.0373,0.1471,0.0477,0.7597,none
35b_a3b_moe,base,base_f16,baseline,4800,0.8938,0.8144,0.9278,0.9565,0.0127,0.0127,0.0929,0.2608,0.7875,none
35b_a3b_moe,base,base_f16,cognitive_25_structural_75,4800,0.9744,0.8777,0.9779,0.9906,0.011,0.02,0.0846,0.051,0.8611,none
35b_a3b_moe,base,base_f16,cognitive_cyber_equal,4800,0.9679,0.8075,0.9745,0.9888,0.019,0.0819,0.0971,0.0488,0.7752,none
35b_a3b_moe,base,base_f16,cognitive_only,4800,0.9677,0.84,0.9744,0.9892,0.0192,0.0481,0.0938,0.0521,0.8145,none
35b_a3b_moe,base,base_f16,cognitive_structural_equal,4800,0.9692,0.8567,0.9759,0.9906,0.015,0.0319,0.0923,0.0521,0.8358,none
35b_a3b_moe,base,base_f16,cyber_25_structural_75,4800,0.969,0.8542,0.9764,0.9929,0.0158,0.0333,0.0915,0.0506,0.8329,none
35b_a3b_moe,base,base_f16,cyber_only,4800,0.9648,0.8092,0.9736,0.99,0.0169,0.0715,0.1031,0.055,0.7788,none
35b_a3b_moe,base,base_f16,cyber_structural_equal,4800,0.9715,0.8433,0.977,0.991,0.0146,0.051,0.089,0.0481,0.8192,none
35b_a3b_moe,base,base_f16,structural_only,4800,0.9694,0.8706,0.9751,0.9898,0.0154,0.0183,0.0902,0.0552,0.8524,none
35b_a3b_moe,base,base_f16,tri_equal,4800,0.9667,0.815,0.9747,0.9915,0.0169,0.0681,0.1002,0.05,0.7858,none
35b_a3b_moe,base,base_f16,tri_naive_all_fire,4800,0.9267,0.54,0.9342,0.9906,0.0446,0.3171,0.1777,0.0473,0.4466,none
35b_a3b_moe,base,base_f16,tri_routed_68_20_12,4800,0.9735,0.8431,0.9771,0.9927,0.0152,0.0448,0.0977,0.046,0.8195,none
35b_a3b_moe,base,base_f16,tri_routed_72_18_10,4800,0.9696,0.8617,0.9768,0.9908,0.0163,0.0331,0.0844,0.0498,0.8409,none
35b_a3b_moe,base,base_f16,tri_stability_70,4800,0.964,0.851,0.9744,0.989,0.0175,0.0365,0.0902,0.0537,0.8286,none
35b_a3b_moe,base,base_f16,tri_structural_65,4800,0.9685,0.841,0.9753,0.991,0.0173,0.0442,0.0992,0.0494,0.8166,none
35b_a3b_moe,base,collapsed_q2_edge,baseline,4800,0.0083,0.0073,0.097,0.374,0.4302,0.0142,0.4688,4.0175,-0.363,cascade
35b_a3b_moe,base,collapsed_q2_edge,cognitive_25_structural_75,4800,0.3323,0.2521,0.5995,0.7975,0.1917,0.0265,0.3925,1.3977,0.088,none
35b_a3b_moe,base,collapsed_q2_edge,cognitive_cyber_equal,4800,0.0952,0.0692,0.3653,0.7769,0.2863,0.0737,0.411,2.5044,-0.1896,primitive_gap
35b_a3b_moe,base,collapsed_q2_edge,cognitive_only,4800,0.045,0.0344,0.2598,0.679,0.3383,0.0494,0.4556,3.0356,-0.2652,primitive_gap
35b_a3b_moe,base,collapsed_q2_edge,cognitive_structural_equal,4800,0.2033,0.1575,0.5015,0.8027,0.2308,0.0302,0.4144,1.8469,-0.0433,primitive_gap
35b_a3b_moe,base,collapsed_q2_edge,cyber_25_structural_75,4800,0.3479,0.2608,0.6055,0.7788,0.1946,0.0302,0.36,1.3288,0.1012,none
35b_a3b_moe,base,collapsed_q2_edge,cyber_only,4800,0.0806,0.0606,0.3056,0.6721,0.3152,0.0779,0.4204,2.7423,-0.2203,primitive_gap
35b_a3b_moe,base,collapsed_q2_edge,cyber_structural_equal,4800,0.264,0.1967,0.5311,0.7546,0.2127,0.0554,0.3654,1.6723,0.0089,primitive_gap
35b_a3b_moe,base,collapsed_q2_edge,structural_only,4800,0.2358,0.1848,0.5085,0.6823,0.2238,0.0142,0.3806,1.701,-0.0007,classification_miss
35b_a3b_moe,base,collapsed_q2_edge,tri_equal,4800,0.3088,0.2227,0.5866,0.8502,0.211,0.0715,0.3773,1.4796,0.0409,primitive_gap
35b_a3b_moe,base,collapsed_q2_edge,tri_naive_all_fire,4800,0.4367,0.2398,0.6793,0.8715,0.1804,0.3177,0.4344,0.9102,0.0419,none
35b_a3b_moe,base,collapsed_q2_edge,tri_routed_68_20_12,4800,0.555,0.4073,0.7499,0.8669,0.1446,0.0371,0.3469,0.7733,0.2901,none
35b_a3b_moe,base,collapsed_q2_edge,tri_routed_72_18_10,4800,0.5887,0.424,0.7645,0.8694,0.146,0.0385,0.3644,0.6996,0.3083,none
35b_a3b_moe,base,collapsed_q2_edge,tri_stability_70,4800,0.5671,0.4121,0.753,0.8679,0.1481,0.0371,0.365,0.7462,0.2937,none
35b_a3b_moe,base,collapsed_q2_edge,tri_structural_65,4800,0.544,0.3873,0.7307,0.8604,0.1531,0.0477,0.3646,0.8435,0.2605,none
35b_a3b_moe,base,damaged_q2,baseline,4800,0.0456,0.0377,0.2421,0.5258,0.2633,0.0096,0.3896,3.091,-0.2289,classification_miss
35b_a3b_moe,base,damaged_q2,cognitive_25_structural_75,4800,0.68,0.5052,0.814,0.9185,0.1096,0.0192,0.3335,0.5698,0.4133,none
35b_a3b_moe,base,damaged_q2,cognitive_cyber_equal,4800,0.2752,0.2023,0.5716,0.8815,0.1817,0.0758,0.3538,1.6302,0.0228,primitive_gap
35b_a3b_moe,base,damaged_q2,cognitive_only,4800,0.1629,0.125,0.46,0.8121,0.2104,0.0448,0.3833,2.1248,-0.084,primitive_gap
35b_a3b_moe,base,damaged_q2,cognitive_structural_equal,4800,0.5044,0.3831,0.7265,0.9283,0.1383,0.0298,0.3479,0.9708,0.2593,none
35b_a3b_moe,base,damaged_q2,cyber_25_structural_75,4800,0.67,0.4973,0.8099,0.8719,0.1115,0.029,0.3096,0.5298,0.4068,none
35b_a3b_moe,base,damaged_q2,cyber_only,4800,0.2275,0.1656,0.5038,0.78,0.1913,0.08,0.3387,1.8696,-0.0283,primitive_gap
35b_a3b_moe,base,damaged_q2,cyber_structural_equal,4800,0.5469,0.4044,0.7365,0.8527,0.1212,0.051,0.3071,0.8583,0.2903,none
35b_a3b_moe,base,damaged_q2,structural_only,4800,0.5306,0.4037,0.7254,0.8173,0.1352,0.0156,0.3342,0.8648,0.2901,none
35b_a3b_moe,base,damaged_q2,tri_equal,4800,0.6367,0.456,0.8018,0.9415,0.1265,0.0719,0.3333,0.6156,0.3463,none
35b_a3b_moe,base,damaged_q2,tri_naive_all_fire,4800,0.7267,0.3777,0.8394,0.9544,0.1258,0.3133,0.3752,0.3029,0.2321,none
35b_a3b_moe,base,damaged_q2,tri_routed_68_20_12,4800,0.8485,0.6106,0.9118,0.9621,0.0938,0.041,0.2954,0.155,0.5429,none
35b_a3b_moe,base,damaged_q2,tri_routed_72_18_10,4800,0.856,0.6185,0.9168,0.9594,0.0912,0.0325,0.2992,0.1277,0.5543,none
35b_a3b_moe,base,damaged_q2,tri_stability_70,4800,0.845,0.6162,0.9104,0.9587,0.0973,0.0362,0.3015,0.1502,0.5482,none
35b_a3b_moe,base,damaged_q2,tri_structural_65,4800,0.8327,0.6069,0.9049,0.9556,0.0981,0.0446,0.2894,0.1769,0.5365,none
35b_a3b_moe,base,damaged_q3,baseline,4800,0.2448,0.211,0.528,0.7181,0.1325,0.0127,0.2523,1.8013,0.0585,primitive_gap
35b_a3b_moe,base,damaged_q3,cognitive_25_structural_75,4800,0.9169,0.7223,0.9521,0.991,0.0646,0.021,0.2171,0.0512,0.6788,none
35b_a3b_moe,base,damaged_q3,cognitive_cyber_equal,4800,0.7271,0.5554,0.8512,0.984,0.0842,0.0729,0.2323,0.5088,0.4716,none
35b_a3b_moe,base,damaged_q3,cognitive_only,4800,0.5552,0.4369,0.7657,0.9756,0.0996,0.0448,0.2596,0.9106,0.3317,none
35b_a3b_moe,base,damaged_q3,cognitive_structural_equal,4800,0.9015,0.6935,0.9443,0.9902,0.075,0.0306,0.2308,0.0698,0.643,none
35b_a3b_moe,base,damaged_q3,cyber_25_structural_75,4800,0.9129,0.7208,0.9504,0.985,0.066,0.0317,0.2085,0.0537,0.6753,none
35b_a3b_moe,base,damaged_q3,cyber_only,4800,0.6023,0.4483,0.779,0.9073,0.0921,0.0842,0.2362,0.7592,0.347,none
35b_a3b_moe,base,damaged_q3,cyber_structural_equal,4800,0.8952,0.6933,0.9399,0.9744,0.0733,0.0535,0.2065,0.0854,0.6398,none
35b_a3b_moe,base,damaged_q3,structural_only,4800,0.9058,0.7233,0.945,0.9681,0.0625,0.0185,0.2121,0.0675,0.6805,none
35b_a3b_moe,base,damaged_q3,tri_equal,4800,0.9183,0.6877,0.9527,0.989,0.0627,0.069,0.2121,0.0488,0.6357,none
35b_a3b_moe,base,damaged_q3,tri_naive_all_fire,4800,0.894,0.476,0.9184,0.9917,0.0746,0.3088,0.2812,0.0506,0.3669,none
35b_a3b_moe,base,damaged_q3,tri_routed_68_20_12,4800,0.9223,0.7177,0.9537,0.9888,0.0606,0.04,0.2121,0.0481,0.6721,none
35b_a3b_moe,base,damaged_q3,tri_routed_72_18_10,4800,0.9231,0.7279,0.9546,0.9902,0.0635,0.0358,0.206,0.0442,0.683,none
35b_a3b_moe,base,damaged_q3,tri_stability_70,4800,0.9215,0.714,0.9532,0.9894,0.0617,0.0356,0.2162,0.0506,0.6685,none
35b_a3b_moe,base,damaged_q3,tri_structural_65,4800,0.9252,0.7127,0.9537,0.9917,0.0579,0.0435,0.2156,0.0535,0.6667,none
35b_a3b_moe,base,damaged_q4,baseline,4800,0.4658,0.4008,0.6955,0.8323,0.0806,0.0108,0.1977,1.1481,0.3013,none
35b_a3b_moe,base,damaged_q4,cognitive_25_structural_75,4800,0.9344,0.7729,0.9601,0.99,0.0479,0.0215,0.1725,0.0508,0.7379,none
35b_a3b_moe,base,damaged_q4,cognitive_cyber_equal,4800,0.9092,0.7048,0.9416,0.9902,0.0575,0.07,0.1904,0.125,0.6521,none
35b_a3b_moe,base,damaged_q4,cognitive_only,4800,0.82,0.6535,0.8926,0.9869,0.0621,0.0498,0.1992,0.3663,0.5907,none
35b_a3b_moe,base,damaged_q4,cognitive_structural_equal,4800,0.9321,0.7548,0.959,0.9921,0.05,0.0296,0.1798,0.054,0.7168,none
35b_a3b_moe,base,damaged_q4,cyber_25_structural_75,4800,0.9358,0.7619,0.9612,0.9885,0.046,0.0302,0.1754,0.0465,0.7257,none
35b_a3b_moe,base,damaged_q4,cyber_only,4800,0.8298,0.6396,0.9017,0.9717,0.0621,0.0827,0.1992,0.2875,0.5741,none
35b_a3b_moe,base,damaged_q4,cyber_structural_equal,4800,0.9306,0.7456,0.9592,0.9912,0.0504,0.0527,0.1681,0.0533,0.7038,none
35b_a3b_moe,base,damaged_q4,structural_only,4800,0.9344,0.7588,0.9589,0.9881,0.0483,0.0169,0.1877,0.05,0.7234,none
35b_a3b_moe,base,damaged_q4,tri_equal,4800,0.9327,0.7275,0.9598,0.9912,0.051,0.0715,0.1756,0.0471,0.6815,none
35b_a3b_moe,base,damaged_q4,tri_naive_all_fire,4800,0.8985,0.495,0.9217,0.9919,0.07,0.3146,0.2348,0.0535,0.3896,none
35b_a3b_moe,base,damaged_q4,tri_routed_68_20_12,4800,0.9358,0.7669,0.9612,0.9919,0.0469,0.0358,0.1696,0.0506,0.7295,none
35b_a3b_moe,base,damaged_q4,tri_routed_72_18_10,4800,0.9383,0.7619,0.962,0.9906,0.0456,0.0404,0.1729,0.0454,0.724,none
35b_a3b_moe,base,damaged_q4,tri_stability_70,4800,0.939,0.7569,0.9618,0.99,0.0429,0.0415,0.1719,0.0517,0.7194,none
35b_a3b_moe,base,damaged_q4,tri_structural_65,4800,0.9415,0.7481,0.9615,0.9894,0.041,0.0465,0.1827,0.0496,0.7094,none
35b_a3b_moe,base,healthy_q6,baseline,4800,0.7952,0.6963,0.8747,0.926,0.0348,0.0117,0.1458,0.4452,0.6496,none
35b_a3b_moe,base,healthy_q6,cognitive_25_structural_75,4800,0.9546,0.8198,0.9693,0.9917,0.0308,0.0204,0.1342,0.0473,0.7934,none
35b_a3b_moe,base,healthy_q6,cognitive_cyber_equal,4800,0.9377,0.7483,0.9634,0.9908,0.0413,0.0769,0.1477,0.0521,0.7062,none
35b_a3b_moe,base,healthy_q6,cognitive_only,4800,0.9481,0.7867,0.9661,0.99,0.034,0.0425,0.1492,0.0512,0.7535,none
35b_a3b_moe,base,healthy_q6,cognitive_structural_equal,4800,0.9498,0.7981,0.9676,0.9896,0.0312,0.0348,0.1404,0.0494,0.7681,none
35b_a3b_moe,base,healthy_q6,cyber_25_structural_75,4800,0.9535,0.8083,0.968,0.99,0.0308,0.0275,0.136,0.051,0.7801,none
35b_a3b_moe,base,healthy_q6,cyber_only,4800,0.9446,0.7579,0.965,0.9906,0.0385,0.0802,0.14,0.0519,0.7165,none
