model,substrate,quant,stack,pass_lift,clean_pass_lift,score_lift,cascade_delta,echo_delta,distractor_delta
4b,base,damaged_q4,cognitive_structural_equal,0.6529,0.4665,0.419,-0.0736,0.0142,-0.0057
4b,base,damaged_q4,cyber_25_structural_75,0.6631,0.5,0.4238,-0.085,0.0161,-0.0336
4b,base,damaged_q4,cyber_only,0.3771,0.2619,0.2625,-0.0534,0.0617,0.001
4b,base,damaged_q4,cyber_structural_equal,0.6514,0.4852,0.4179,-0.079,0.034,-0.0475
4b,base,damaged_q4,structural_only,0.6479,0.4807,0.4138,-0.0786,0.0006,-0.0123
4b,base,damaged_q4,tri_equal,0.6587,0.4515,0.4234,-0.0769,0.0592,-0.0161
4b,base,damaged_q4,tri_naive_all_fire,0.6308,0.2467,0.3889,-0.0621,0.3046,0.0306
4b,base,damaged_q4,tri_routed_68_20_12,0.6696,0.4971,0.4281,-0.0886,0.0229,-0.0375
4b,base,damaged_q4,tri_routed_72_18_10,0.6643,0.4963,0.4253,-0.0807,0.0177,-0.0317
4b,base,damaged_q4,tri_stability_70,0.6637,0.4952,0.4253,-0.083,0.0233,-0.0355
4b,base,damaged_q4,tri_structural_65,0.6741,0.4884,0.4283,-0.0882,0.0325,-0.0332
4b,base,healthy_q6,cognitive_25_structural_75,0.3873,0.3066,0.2176,-0.0269,0.0063,-0.0208
4b,base,healthy_q6,cognitive_cyber_equal,0.3766,0.2306,0.2127,-0.021,0.0627,0.0021
4b,base,healthy_q6,cognitive_only,0.3525,0.236,0.195,-0.0125,0.035,0.0088
4b,base,healthy_q6,cognitive_structural_equal,0.3775,0.2827,0.2149,-0.0181,0.0198,-0.011
4b,base,healthy_q6,cyber_25_structural_75,0.3848,0.2933,0.2162,-0.026,0.0236,-0.0216
4b,base,healthy_q6,cyber_only,0.3471,0.2147,0.1917,-0.0154,0.0627,0.0046
4b,base,healthy_q6,cyber_structural_equal,0.3785,0.2668,0.2142,-0.0167,0.0388,-0.0135
4b,base,healthy_q6,structural_only,0.3804,0.2935,0.2157,-0.02,0.0027,-0.0133
4b,base,healthy_q6,tri_equal,0.3831,0.2539,0.2146,-0.0223,0.0527,-0.0083
4b,base,healthy_q6,tri_naive_all_fire,0.3471,0.0243,0.1788,-0.0021,0.2977,0.045
4b,base,healthy_q6,tri_routed_68_20_12,0.3841,0.2881,0.2169,-0.0265,0.0296,-0.02
4b,base,healthy_q6,tri_routed_72_18_10,0.3835,0.2927,0.217,-0.0246,0.0308,-0.0256
4b,base,healthy_q6,tri_stability_70,0.3758,0.2814,0.2151,-0.0198,0.0275,-0.0204
4b,base,healthy_q6,tri_structural_65,0.3831,0.2902,0.2166,-0.0242,0.0267,-0.0289
4b,base,healthy_q8,cognitive_25_structural_75,0.2296,0.1806,0.1346,-0.009,0.0163,-0.0194
4b,base,healthy_q8,cognitive_cyber_equal,0.2246,0.1211,0.131,-0.0054,0.075,-0.0027
4b,base,healthy_q8,cognitive_only,0.2244,0.1344,0.1289,-0.0065,0.0369,0.0131
4b,base,healthy_q8,cognitive_structural_equal,0.2271,0.1698,0.1329,-0.0073,0.0152,-0.0123
4b,base,healthy_q8,cyber_25_structural_75,0.2292,0.1738,0.135,-0.009,0.024,-0.0211
4b,base,healthy_q8,cyber_only,0.2264,0.1242,0.1305,-0.0109,0.0694,-0.0029
4b,base,healthy_q8,cyber_structural_equal,0.2258,0.1625,0.1338,-0.0036,0.04,-0.0259
4b,base,healthy_q8,structural_only,0.2333,0.1859,0.1344,-0.0148,0.0057,-0.0134
4b,base,healthy_q8,tri_equal,0.2225,0.1354,0.1319,-0.004,0.0663,-0.0177
4b,base,healthy_q8,tri_naive_all_fire,0.1935,-0.1083,0.0955,0.0143,0.3038,0.0506
4b,base,healthy_q8,tri_routed_68_20_12,0.2342,0.1698,0.1337,-0.0119,0.0267,-0.0127
4b,base,healthy_q8,tri_routed_72_18_10,0.2371,0.1842,0.1377,-0.0188,0.0263,-0.0269
4b,base,healthy_q8,tri_stability_70,0.2356,0.1677,0.1352,-0.0167,0.0267,-0.0067
4b,base,healthy_q8,tri_structural_65,0.2366,0.1684,0.1365,-0.0159,0.0384,-0.0211
4b,base,q1_k_m,cognitive_25_structural_75,0.0217,0.0173,0.1408,-0.2531,0.0046,-0.1447
4b,base,q1_k_m,cognitive_cyber_equal,0.0025,0.0019,0.0349,-0.0787,0.0583,-0.1131
4b,base,q1_k_m,cognitive_only,0.0002,0.0,0.0187,-0.0454,0.0289,-0.0398
4b,base,q1_k_m,cognitive_structural_equal,0.0121,0.0083,0.0925,-0.1731,0.0212,-0.1391
4b,base,q1_k_m,cyber_25_structural_75,0.0254,0.0198,0.1508,-0.2618,0.0135,-0.2172
4b,base,q1_k_m,cyber_only,0.0025,0.0013,0.0276,-0.0733,0.0681,-0.1254
4b,base,q1_k_m,cyber_structural_equal,0.015,0.0094,0.1099,-0.2004,0.0419,-0.21
4b,base,q1_k_m,structural_only,0.0127,0.0094,0.0938,-0.191,0.001,-0.1706
4b,base,q1_k_m,tri_equal,0.0169,0.0119,0.1303,-0.2273,0.0531,-0.1816
4b,base,q1_k_m,tri_naive_all_fire,0.0575,0.0348,0.2369,-0.3706,0.2931,-0.1425
4b,base,q1_k_m,tri_routed_68_20_12,0.0585,0.0433,0.2468,-0.3662,0.0252,-0.2106
4b,base,q1_k_m,tri_routed_72_18_10,0.0633,0.046,0.2642,-0.3785,0.0229,-0.215
4b,base,q1_k_m,tri_stability_70,0.0669,0.0494,0.2563,-0.3727,0.0185,-0.2164
4b,base,q1_k_m,tri_structural_65,0.059,0.0417,0.2377,-0.3596,0.0327,-0.2185
4b,base,q8_k_m,cognitive_25_structural_75,0.1806,0.1348,0.1077,-0.0056,0.008,-0.0046
4b,base,q8_k_m,cognitive_cyber_equal,0.1717,0.0852,0.1052,-0.0012,0.06,0.0039
4b,base,q8_k_m,cognitive_only,0.1706,0.1017,0.1033,-0.0006,0.0307,0.0108
4b,base,q8_k_m,cognitive_structural_equal,0.1758,0.1154,0.1055,0.0013,0.02,0.0056
4b,base,q8_k_m,cyber_25_structural_75,0.1835,0.1419,0.1097,-0.0052,0.0177,-0.0165
4b,base,q8_k_m,cyber_only,0.1796,0.0825,0.1061,-0.005,0.0667,0.0019
4b,base,q8_k_m,cyber_structural_equal,0.1829,0.1121,0.1089,-0.0073,0.0434,-0.0067
4b,base,q8_k_m,structural_only,0.1746,0.14,0.1059,0.0,0.0017,-0.0065
4b,base,q8_k_m,tri_equal,0.1825,0.1048,0.1076,-0.006,0.0584,-0.0084
4b,base,q8_k_m,tri_naive_all_fire,0.1425,-0.1577,0.0685,0.0204,0.3073,0.0635
4b,base,q8_k_m,tri_routed_68_20_12,0.1869,0.1444,0.1099,-0.0081,0.0261,-0.0248
4b,base,q8_k_m,tri_routed_72_18_10,0.1835,0.1298,0.1087,-0.0091,0.0217,-0.004
4b,base,q8_k_m,tri_stability_70,0.1787,0.1298,0.1073,-0.0029,0.0252,-0.0146
4b,base,q8_k_m,tri_structural_65,0.1831,0.1142,0.1083,-0.0064,0.0353,-0.0027
4b,degraded_instruct,base_f16,cognitive_25_structural_75,0.11,0.0725,0.0649,0.0013,0.0181,-0.0048
4b,degraded_instruct,base_f16,cognitive_cyber_equal,0.0972,-0.0193,0.0579,0.0117,0.0804,0.0323
4b,degraded_instruct,base_f16,cognitive_only,0.1014,0.024,0.0594,0.0069,0.0404,0.0208
4b,degraded_instruct,base_f16,cognitive_structural_equal,0.1102,0.0548,0.0633,0.0023,0.0264,0.0033
4b,degraded_instruct,base_f16,cyber_25_structural_75,0.1118,0.0586,0.0645,0.0011,0.0233,0.0033
4b,degraded_instruct,base_f16,cyber_only,0.0972,-0.0012,0.0576,0.0146,0.076,0.0085
4b,degraded_instruct,base_f16,cyber_structural_equal,0.1048,0.0338,0.0616,0.0073,0.0485,0.0016
4b,degraded_instruct,base_f16,structural_only,0.1141,0.083,0.0655,-0.0002,0.0065,-0.0025
4b,degraded_instruct,base_f16,tri_equal,0.1075,0.0213,0.0624,0.0054,0.066,0.006
4b,degraded_instruct,base_f16,tri_naive_all_fire,0.0693,-0.2435,0.0226,0.0261,0.3112,0.0835
4b,degraded_instruct,base_f16,tri_routed_68_20_12,0.1085,0.0563,0.0638,0.0023,0.0364,-0.01
4b,degraded_instruct,base_f16,tri_routed_72_18_10,0.111,0.0609,0.064,0.0011,0.0371,-0.0102
4b,degraded_instruct,base_f16,tri_stability_70,0.106,0.0575,0.0629,0.0063,0.0325,-0.0086
4b,degraded_instruct,base_f16,tri_structural_65,0.1106,0.0532,0.0639,0.0017,0.0419,-0.0046
4b,degraded_instruct,collapsed_q2_edge,cognitive_25_structural_75,0.1027,0.0763,0.3135,-0.3794,0.0098,-0.1348
4b,degraded_instruct,collapsed_q2_edge,cognitive_cyber_equal,0.0073,0.0057,0.0798,-0.1188,0.066,-0.0521
4b,degraded_instruct,collapsed_q2_edge,cognitive_only,0.0023,0.0015,0.0433,-0.0694,0.0404,0.0042
4b,degraded_instruct,collapsed_q2_edge,cognitive_structural_equal,0.0505,0.0398,0.2219,-0.3013,0.0235,-0.1075
4b,degraded_instruct,collapsed_q2_edge,cyber_25_structural_75,0.123,0.0854,0.3298,-0.3677,0.021,-0.1513
4b,degraded_instruct,collapsed_q2_edge,cyber_only,0.0065,0.0046,0.0674,-0.1182,0.0704,-0.0731
4b,degraded_instruct,collapsed_q2_edge,cyber_structural_equal,0.068,0.0473,0.2454,-0.3138,0.0494,-0.1552
4b,degraded_instruct,collapsed_q2_edge,structural_only,0.0763,0.0586,0.2654,-0.3336,0.0021,-0.1169
4b,degraded_instruct,collapsed_q2_edge,tri_equal,0.0711,0.048,0.2747,-0.3359,0.0623,-0.1012
4b,degraded_instruct,collapsed_q2_edge,tri_naive_all_fire,0.1319,0.0754,0.3608,-0.4002,0.311,-0.0681
4b,degraded_instruct,collapsed_q2_edge,tri_routed_68_20_12,0.2194,0.1529,0.4624,-0.4475,0.0333,-0.1581
4b,degraded_instruct,collapsed_q2_edge,tri_routed_72_18_10,0.2446,0.1744,0.4847,-0.4675,0.0285,-0.1827
4b,degraded_instruct,collapsed_q2_edge,tri_stability_70,0.2309,0.1646,0.4803,-0.4682,0.0342,-0.1677
4b,degraded_instruct,collapsed_q2_edge,tri_structural_65,0.2,0.1427,0.4401,-0.4419,0.0398,-0.1573
4b,degraded_instruct,damaged_q2,cognitive_25_structural_75,0.2929,0.2127,0.4776,-0.318,0.0113,-0.1085
4b,degraded_instruct,damaged_q2,cognitive_cyber_equal,0.0452,0.0318,0.1728,-0.1584,0.069,-0.0306
4b,degraded_instruct,damaged_q2,cognitive_only,0.0177,0.0114,0.0924,-0.0905,0.0394,0.0007
4b,degraded_instruct,damaged_q2,cognitive_structural_equal,0.1785,0.1314,0.3582,-0.2484,0.0257,-0.0791
4b,degraded_instruct,damaged_q2,cyber_25_structural_75,0.3427,0.2464,0.4996,-0.3094,0.0284,-0.1408
4b,degraded_instruct,damaged_q2,cyber_only,0.0413,0.0283,0.1353,-0.1288,0.0759,-0.0483
4b,degraded_instruct,damaged_q2,cyber_structural_equal,0.2263,0.1606,0.3935,-0.2763,0.0534,-0.1293
4b,degraded_instruct,damaged_q2,structural_only,0.2325,0.1722,0.4151,-0.2767,0.0048,-0.0908
4b,degraded_instruct,damaged_q2,tri_equal,0.2467,0.1716,0.4309,-0.2867,0.0628,-0.0958
4b,degraded_instruct,damaged_q2,tri_naive_all_fire,0.3319,0.1689,0.5068,-0.3267,0.3157,-0.0287
4b,degraded_instruct,damaged_q2,tri_routed_68_20_12,0.5385,0.3689,0.6385,-0.3767,0.0363,-0.132
4b,degraded_instruct,damaged_q2,tri_routed_72_18_10,0.5712,0.3904,0.6617,-0.3713,0.0311,-0.1477
4b,degraded_instruct,damaged_q2,tri_stability_70,0.5517,0.3835,0.6504,-0.3588,0.0359,-0.1358
4b,degraded_instruct,damaged_q2,tri_structural_65,0.4956,0.3433,0.6149,-0.355,0.0392,-0.1347
4b,degraded_instruct,damaged_q3,cognitive_25_structural_75,0.7308,0.5245,0.5549,-0.1525,0.0117,-0.0456
4b,degraded_instruct,damaged_q3,cognitive_cyber_equal,0.2323,0.1633,0.257,-0.0692,0.065,-0.02
4b,degraded_instruct,damaged_q3,cognitive_only,0.1229,0.09,0.1574,-0.0446,0.0407,0.0185
4b,degraded_instruct,damaged_q3,cognitive_structural_equal,0.5789,0.4268,0.4706,-0.1327,0.0273,-0.0435
4b,degraded_instruct,damaged_q3,cyber_25_structural_75,0.7077,0.5202,0.541,-0.155,0.0248,-0.0756
4b,degraded_instruct,damaged_q3,cyber_only,0.1887,0.132,0.2055,-0.0635,0.0702,-0.0144
4b,degraded_instruct,damaged_q3,cyber_structural_equal,0.5906,0.4264,0.4681,-0.1402,0.045,-0.0621
4b,degraded_instruct,damaged_q3,structural_only,0.6677,0.497,0.5138,-0.1519,0.0021,-0.0542
4b,degraded_instruct,damaged_q3,tri_equal,0.6448,0.4427,0.5107,-0.1508,0.0609,-0.0421
4b,degraded_instruct,damaged_q3,tri_naive_all_fire,0.6696,0.3016,0.5127,-0.1335,0.3165,0.0065
4b,degraded_instruct,damaged_q3,tri_routed_68_20_12,0.7825,0.5571,0.5879,-0.1771,0.0336,-0.0742
4b,degraded_instruct,damaged_q3,tri_routed_72_18_10,0.7821,0.5618,0.5878,-0.1675,0.0294,-0.0779
4b,degraded_instruct,damaged_q3,tri_stability_70,0.7818,0.5533,0.5864,-0.1708,0.0267,-0.0646
4b,degraded_instruct,damaged_q3,tri_structural_65,0.7694,0.5589,0.5836,-0.1671,0.0369,-0.0858
4b,degraded_instruct,damaged_q4,cognitive_25_structural_75,0.6607,0.4827,0.4179,-0.0777,0.0129,-0.0193
4b,degraded_instruct,damaged_q4,cognitive_cyber_equal,0.3653,0.2385,0.2564,-0.0292,0.071,0.0123
4b,degraded_instruct,damaged_q4,cognitive_only,0.2165,0.1496,0.1726,-0.0306,0.0414,0.0217
4b,degraded_instruct,damaged_q4,cognitive_structural_equal,0.654,0.4643,0.4115,-0.0756,0.0271,-0.0093
4b,degraded_instruct,damaged_q4,cyber_25_structural_75,0.6605,0.4881,0.4169,-0.0823,0.0242,-0.037
4b,degraded_instruct,damaged_q4,cyber_only,0.2911,0.1854,0.2011,-0.036,0.0812,0.0086
4b,degraded_instruct,damaged_q4,cyber_structural_equal,0.624,0.4464,0.3979,-0.075,0.0508,-0.032
4b,degraded_instruct,damaged_q4,structural_only,0.644,0.4796,0.4086,-0.0723,0.0069,-0.0252
4b,degraded_instruct,damaged_q4,tri_equal,0.6446,0.4296,0.4115,-0.065,0.069,-0.0162
4b,degraded_instruct,damaged_q4,tri_naive_all_fire,0.6257,0.2348,0.3779,-0.0575,0.3158,0.0413
4b,degraded_instruct,damaged_q4,tri_routed_68_20_12,0.6625,0.4771,0.4193,-0.0779,0.0348,-0.0347
4b,degraded_instruct,damaged_q4,tri_routed_72_18_10,0.6688,0.4875,0.4213,-0.0854,0.0289,-0.0389
4b,degraded_instruct,damaged_q4,tri_stability_70,0.6694,0.4879,0.4212,-0.0833,0.0317,-0.036
4b,degraded_instruct,damaged_q4,tri_structural_65,0.6665,0.4831,0.4204,-0.0829,0.0367,-0.0356
4b,degraded_instruct,healthy_q6,cognitive_25_structural_75,0.3773,0.2838,0.2163,-0.0346,0.0156,-0.0233
4b,degraded_instruct,healthy_q6,cognitive_cyber_equal,0.3429,0.1942,0.1962,-0.0202,0.0787,0.0112
4b,degraded_instruct,healthy_q6,cognitive_only,0.2732,0.1757,0.1551,-0.0171,0.0433,0.0094
4b,degraded_instruct,healthy_q6,cognitive_structural_equal,0.368,0.264,0.2132,-0.0254,0.0277,-0.0146
4b,degraded_instruct,healthy_q6,cyber_25_structural_75,0.3748,0.2873,0.2155,-0.0296,0.0319,-0.0452
4b,degraded_instruct,healthy_q6,cyber_only,0.2627,0.1477,0.1495,-0.0164,0.0804,-0.006
4b,degraded_instruct,healthy_q6,cyber_structural_equal,0.3677,0.2542,0.212,-0.0285,0.0521,-0.029
4b,degraded_instruct,healthy_q6,structural_only,0.374,0.2957,0.2157,-0.0339,0.0052,-0.0294
4b,degraded_instruct,healthy_q6,tri_equal,0.3732,0.2342,0.2137,-0.0312,0.0675,-0.0133
4b,degraded_instruct,healthy_q6,tri_naive_all_fire,0.3463,0.0048,0.1765,-0.0154,0.3152,0.0523
4b,degraded_instruct,healthy_q6,tri_routed_68_20_12,0.379,0.2905,0.2163,-0.0371,0.0348,-0.0408
4b,degraded_instruct,healthy_q6,tri_routed_72_18_10,0.3744,0.2911,0.2156,-0.0331,0.0329,-0.0431
4b,degraded_instruct,healthy_q6,tri_stability_70,0.3827,0.2821,0.218,-0.0385,0.0346,-0.0315
4b,degraded_instruct,healthy_q6,tri_structural_65,0.3761,0.2659,0.2155,-0.0331,0.041,-0.029
4b,degraded_instruct,healthy_q8,cognitive_25_structural_75,0.252,0.1896,0.1461,-0.0123,0.0155,-0.0009
4b,degraded_instruct,healthy_q8,cognitive_cyber_equal,0.2443,0.116,0.1408,-0.0048,0.0755,0.0248
4b,degraded_instruct,healthy_q8,cognitive_only,0.2258,0.1308,0.1287,-0.0027,0.0453,0.0293
4b,degraded_instruct,healthy_q8,cognitive_structural_equal,0.2591,0.1675,0.1459,-0.0152,0.0315,0.016
4b,degraded_instruct,healthy_q8,cyber_25_structural_75,0.2558,0.1938,0.1459,-0.0129,0.0221,-0.0034
4b,degraded_instruct,healthy_q8,cyber_only,0.2233,0.1013,0.1257,-0.0062,0.0771,0.0252
4b,degraded_instruct,healthy_q8,cyber_structural_equal,0.2543,0.166,0.1454,-0.0121,0.0475,0.0031
4b,degraded_instruct,healthy_q8,structural_only,0.2602,0.1998,0.1486,-0.0166,0.0048,0.0089
4b,degraded_instruct,healthy_q8,tri_equal,0.2529,0.1498,0.144,-0.0118,0.063,0.0098
4b,degraded_instruct,healthy_q8,tri_naive_all_fire,0.2189,-0.1062,0.1058,0.0107,0.3163,0.0794
4b,degraded_instruct,healthy_q8,tri_routed_68_20_12,0.2597,0.1796,0.1464,-0.0177,0.0321,0.0027
4b,degraded_instruct,healthy_q8,tri_routed_72_18_10,0.2612,0.1921,0.149,-0.0193,0.0284,-0.0071
4b,degraded_instruct,healthy_q8,tri_stability_70,0.2572,0.1848,0.1473,-0.0156,0.033,-0.0071
4b,degraded_instruct,healthy_q8,tri_structural_65,0.2627,0.1875,0.1478,-0.0154,0.0346,-0.0034
4b,degraded_instruct,q1_k_m,cognitive_25_structural_75,0.0177,0.0131,0.1288,-0.2482,0.0106,-0.1571
4b,degraded_instruct,q1_k_m,cognitive_cyber_equal,0.0008,0.0004,0.0208,-0.0634,0.0768,-0.075
4b,degraded_instruct,q1_k_m,cognitive_only,0.0004,0.0002,0.0093,-0.0296,0.0404,-0.0141
4b,degraded_instruct,q1_k_m,cognitive_structural_equal,0.0071,0.0048,0.073,-0.1619,0.0271,-0.1131
4b,degraded_instruct,q1_k_m,cyber_25_structural_75,0.0242,0.0169,0.1408,-0.2546,0.0179,-0.2114
4b,degraded_instruct,q1_k_m,cyber_only,0.0006,0.0006,0.0166,-0.0565,0.0725,-0.0931
4b,degraded_instruct,q1_k_m,cyber_structural_equal,0.0106,0.0077,0.0909,-0.1761,0.0498,-0.1808
4b,degraded_instruct,q1_k_m,structural_only,0.0115,0.009,0.101,-0.2129,0.0041,-0.1606
4b,degraded_instruct,q1_k_m,tri_equal,0.0125,0.0088,0.1028,-0.2081,0.0708,-0.1548
4b,degraded_instruct,q1_k_m,tri_naive_all_fire,0.034,0.0169,0.1706,-0.3123,0.3041,-0.1196
4b,degraded_instruct,q1_k_m,tri_routed_68_20_12,0.055,0.04,0.2306,-0.3563,0.035,-0.2125
4b,degraded_instruct,q1_k_m,tri_routed_72_18_10,0.0654,0.0485,0.2507,-0.3794,0.0289,-0.2
4b,degraded_instruct,q1_k_m,tri_stability_70,0.0577,0.0387,0.2378,-0.3715,0.035,-0.2173
4b,degraded_instruct,q1_k_m,tri_structural_65,0.0485,0.0331,0.2198,-0.3473,0.0333,-0.2098
4b,degraded_instruct,q8_k_m,cognitive_25_structural_75,0.1835,0.1341,0.1083,-0.0046,0.0127,-0.006
4b,degraded_instruct,q8_k_m,cognitive_cyber_equal,0.1721,0.0618,0.1026,0.0071,0.0694,0.0151
4b,degraded_instruct,q8_k_m,cognitive_only,0.1635,0.077,0.098,0.0085,0.0427,0.0163
4b,degraded_instruct,q8_k_m,cognitive_structural_equal,0.1783,0.1173,0.1048,0.0004,0.0275,-0.0031
4b,degraded_instruct,q8_k_m,cyber_25_structural_75,0.1823,0.1362,0.1083,-0.0031,0.0194,-0.0149
4b,degraded_instruct,q8_k_m,cyber_only,0.16,0.0606,0.0957,0.005,0.0711,0.0098
4b,degraded_instruct,q8_k_m,cyber_structural_equal,0.1833,0.1012,0.107,-0.0025,0.0517,-0.0016
4b,degraded_instruct,q8_k_m,structural_only,0.1823,0.1391,0.1072,-0.0042,0.0063,-0.0081
4b,degraded_instruct,q8_k_m,tri_equal,0.1767,0.082,0.1044,0.0023,0.0646,0.0023
4b,degraded_instruct,q8_k_m,tri_naive_all_fire,0.1439,-0.1609,0.0677,0.0227,0.3067,0.0582
4b,degraded_instruct,q8_k_m,tri_routed_68_20_12,0.1858,0.1291,0.1091,-0.005,0.0367,-0.0158
4b,degraded_instruct,q8_k_m,tri_routed_72_18_10,0.1929,0.1354,0.1109,-0.0098,0.0342,-0.0145
4b,degraded_instruct,q8_k_m,tri_stability_70,0.1812,0.1241,0.1084,-0.0017,0.0369,-0.0141
4b,degraded_instruct,q8_k_m,tri_structural_65,0.1837,0.116,0.1066,-0.0048,0.0398,-0.0118
4b,instruct,base_f16,cognitive_25_structural_75,0.0987,0.0665,0.0588,0.004,0.0042,0.008
4b,instruct,base_f16,cognitive_cyber_equal,0.0835,-0.001,0.0549,0.0144,0.0682,0.014
4b,instruct,base_f16,cognitive_only,0.0716,0.0027,0.0413,0.0152,0.0361,0.0292
4b,instruct,base_f16,cognitive_structural_equal,0.0941,0.0446,0.0577,0.0102,0.0171,0.0186
4b,instruct,base_f16,cyber_25_structural_75,0.1029,0.0667,0.0608,0.0029,0.0098,0.0063
4b,instruct,base_f16,cyber_only,0.0739,-0.0208,0.0427,0.0115,0.07,0.03
4b,instruct,base_f16,cyber_structural_equal,0.0947,0.0417,0.0578,0.009,0.0344,0.0065
4b,instruct,base_f16,structural_only,0.1031,0.0871,0.0623,0.0031,0.0042,-0.0091
4b,instruct,base_f16,tri_equal,0.0983,0.0183,0.0597,0.0088,0.0557,0.0151
4b,instruct,base_f16,tri_naive_all_fire,0.0543,-0.2479,0.0175,0.0358,0.3025,0.0919
4b,instruct,base_f16,tri_routed_68_20_12,0.1012,0.0675,0.0612,0.0052,0.0207,-0.0058
4b,instruct,base_f16,tri_routed_72_18_10,0.1014,0.0738,0.0619,0.0015,0.0165,-0.0072
4b,instruct,base_f16,tri_stability_70,0.0999,0.0683,0.061,0.0046,0.019,-0.0004
4b,instruct,base_f16,tri_structural_65,0.0999,0.056,0.0606,0.0052,0.0209,0.0065
4b,instruct,collapsed_q2_edge,cognitive_25_structural_75,0.0671,0.0496,0.2632,-0.3484,0.005,-0.1104
4b,instruct,collapsed_q2_edge,cognitive_cyber_equal,0.0019,0.0015,0.0451,-0.0948,0.0606,-0.004
4b,instruct,collapsed_q2_edge,cognitive_only,0.0013,0.0009,0.0235,-0.0423,0.0333,-0.0037
4b,instruct,collapsed_q2_edge,cognitive_structural_equal,0.0325,0.0227,0.1662,-0.2532,0.0216,-0.0573
4b,instruct,collapsed_q2_edge,cyber_25_structural_75,0.0859,0.0617,0.2815,-0.3478,0.0116,-0.1544
4b,instruct,collapsed_q2_edge,cyber_only,0.0032,0.0019,0.0372,-0.0748,0.0616,-0.0154
4b,instruct,collapsed_q2_edge,cyber_structural_equal,0.0496,0.0396,0.1942,-0.2815,0.0372,-0.1433
4b,instruct,collapsed_q2_edge,structural_only,0.0607,0.0452,0.2325,-0.3073,0.001,-0.1079
4b,instruct,collapsed_q2_edge,tri_equal,0.0375,0.0265,0.1994,-0.2932,0.05,-0.11
4b,instruct,collapsed_q2_edge,tri_naive_all_fire,0.0648,0.0371,0.2451,-0.3567,0.3022,-0.0573
4b,instruct,collapsed_q2_edge,tri_routed_68_20_12,0.1519,0.1082,0.3859,-0.4296,0.0229,-0.1523
4b,instruct,collapsed_q2_edge,tri_routed_72_18_10,0.1782,0.1307,0.4139,-0.4442,0.0154,-0.165
4b,instruct,collapsed_q2_edge,tri_stability_70,0.1611,0.1175,0.4014,-0.4334,0.0202,-0.1494
4b,instruct,collapsed_q2_edge,tri_structural_65,0.1346,0.0961,0.3659,-0.4136,0.0268,-0.1473
4b,instruct,damaged_q2,cognitive_25_structural_75,0.2425,0.1804,0.4295,-0.2886,0.0066,-0.1075
4b,instruct,damaged_q2,cognitive_cyber_equal,0.0211,0.0134,0.0934,-0.0825,0.065,-0.0289
4b,instruct,damaged_q2,cognitive_only,0.0067,0.0052,0.0405,-0.0256,0.0408,-0.0039
4b,instruct,damaged_q2,cognitive_structural_equal,0.1202,0.0925,0.2908,-0.2148,0.0145,-0.0662
4b,instruct,damaged_q2,cyber_25_structural_75,0.2715,0.1994,0.4516,-0.279,0.0104,-0.145
4b,instruct,damaged_q2,cyber_only,0.0192,0.0144,0.0828,-0.0971,0.0698,-0.0383
4b,instruct,damaged_q2,cyber_structural_equal,0.1556,0.1111,0.3243,-0.2325,0.0375,-0.1104
4b,instruct,damaged_q2,structural_only,0.2002,0.153,0.3872,-0.2638,0.007,-0.091
4b,instruct,damaged_q2,tri_equal,0.1556,0.1075,0.3391,-0.2475,0.0579,-0.0854
4b,instruct,damaged_q2,tri_naive_all_fire,0.2033,0.1092,0.3805,-0.2563,0.3072,-0.0312
4b,instruct,damaged_q2,tri_routed_68_20_12,0.4177,0.3002,0.5648,-0.3338,0.0193,-0.1375
4b,instruct,damaged_q2,tri_routed_72_18_10,0.4642,0.3315,0.5918,-0.3496,0.0162,-0.1404
4b,instruct,damaged_q2,tri_stability_70,0.44,0.3075,0.5796,-0.3346,0.0206,-0.1235
4b,instruct,damaged_q2,tri_structural_65,0.3931,0.2848,0.5419,-0.3227,0.0233,-0.1404
4b,instruct,damaged_q3,cognitive_25_structural_75,0.6602,0.4889,0.5143,-0.1296,0.0058,-0.0487
4b,instruct,damaged_q3,cognitive_cyber_equal,0.1275,0.0837,0.1635,-0.0308,0.0696,0.01
4b,instruct,damaged_q3,cognitive_only,0.0456,0.0343,0.0684,-0.0056,0.0419,0.0371
4b,instruct,damaged_q3,cognitive_structural_equal,0.4475,0.336,0.3947,-0.0979,0.0191,-0.0244
4b,instruct,damaged_q3,cyber_25_structural_75,0.6615,0.4952,0.5115,-0.125,0.016,-0.0692
4b,instruct,damaged_q3,cyber_only,0.1119,0.0762,0.1332,-0.0339,0.0723,-0.0106
4b,instruct,damaged_q3,cyber_structural_equal,0.505,0.3743,0.4173,-0.101,0.0348,-0.0677
4b,instruct,damaged_q3,structural_only,0.6217,0.466,0.486,-0.1271,0.0039,-0.0646
4b,instruct,damaged_q3,tri_equal,0.5104,0.3523,0.4329,-0.1,0.0521,-0.0233
4b,instruct,damaged_q3,tri_naive_all_fire,0.5467,0.2537,0.4414,-0.1031,0.3019,0.0406
4b,instruct,damaged_q3,tri_routed_68_20_12,0.7586,0.5493,0.5708,-0.1479,0.0225,-0.065
4b,instruct,damaged_q3,tri_routed_72_18_10,0.7669,0.5529,0.5775,-0.1516,0.0196,-0.0692
4b,instruct,damaged_q3,tri_stability_70,0.7567,0.5416,0.573,-0.1437,0.0185,-0.0702
