model,substrate,quant,stack,pressure_band,trials,pass_rate,clean_pass_rate,mean_score,classified_rate,cascade_rate,echo_rate,avg_distractors,avg_missing_required,stability_score,top_failure
2b_reference,instruct,q1_k_m,cyber_25_structural_75,extreme,1200,0.0,0.0,0.0021,0.1458,0.9867,0.0458,1.1117,5.6608,-0.6771,cascade
2b_reference,instruct,q1_k_m,cyber_25_structural_75,high,1200,0.0017,0.0008,0.0189,0.23,0.9525,0.0225,0.7092,4.6017,-0.5762,cascade
2b_reference,instruct,q1_k_m,cyber_25_structural_75,low,1200,0.0233,0.0192,0.1771,0.4492,0.4575,0.0108,0.3642,2.385,-0.2686,cascade
2b_reference,instruct,q1_k_m,cyber_25_structural_75,medium,1200,0.0058,0.0042,0.0669,0.325,0.7408,0.0175,0.53,3.7358,-0.4508,cascade
2b_reference,instruct,q1_k_m,cyber_only,extreme,1200,0.0,0.0,0.0,0.0092,0.9908,0.1192,1.3258,6.0,-0.7272,cascade
2b_reference,instruct,q1_k_m,cyber_only,high,1200,0.0,0.0,0.0,0.0542,0.9925,0.07,0.8375,5.2,-0.6388,cascade
2b_reference,instruct,q1_k_m,cyber_only,low,1200,0.0,0.0,0.0127,0.2367,0.6917,0.0508,0.4467,3.4875,-0.4278,cascade
2b_reference,instruct,q1_k_m,cyber_only,medium,1200,0.0,0.0,0.0003,0.0908,0.9692,0.0783,0.6058,4.7808,-0.5939,cascade
2b_reference,instruct,q1_k_m,cyber_structural_equal,extreme,1200,0.0,0.0,0.0004,0.0817,0.9917,0.0717,1.105,5.9383,-0.6971,cascade
2b_reference,instruct,q1_k_m,cyber_structural_equal,high,1200,0.0008,0.0008,0.0042,0.1642,0.9875,0.0475,0.7517,4.9583,-0.613,cascade
2b_reference,instruct,q1_k_m,cyber_structural_equal,low,1200,0.0125,0.0108,0.111,0.38,0.545,0.0258,0.3892,2.72,-0.325,cascade
2b_reference,instruct,q1_k_m,cyber_structural_equal,medium,1200,0.0042,0.0025,0.0311,0.2717,0.82,0.0425,0.5317,4.2483,-0.5069,cascade
2b_reference,instruct,q1_k_m,structural_only,extreme,1200,0.0,0.0,0.0003,0.0883,0.9883,0.0467,1.1583,5.9092,-0.694,cascade
2b_reference,instruct,q1_k_m,structural_only,high,1200,0.0008,0.0,0.0088,0.16,0.9767,0.0117,0.735,4.8125,-0.5948,cascade
2b_reference,instruct,q1_k_m,structural_only,low,1200,0.0167,0.0125,0.1517,0.4,0.495,0.005,0.4267,2.4725,-0.2948,cascade
2b_reference,instruct,q1_k_m,structural_only,medium,1200,0.0033,0.0033,0.0426,0.2492,0.7883,0.0108,0.5767,3.95,-0.479,cascade
2b_reference,instruct,q1_k_m,tri_equal,extreme,1200,0.0,0.0,0.0001,0.0875,0.9858,0.0975,1.2283,5.9608,-0.7116,cascade
2b_reference,instruct,q1_k_m,tri_equal,high,1200,0.0,0.0,0.0021,0.165,0.9842,0.0758,0.7867,5.05,-0.6259,cascade
2b_reference,instruct,q1_k_m,tri_equal,low,1200,0.0075,0.0033,0.1183,0.4158,0.5333,0.0475,0.4183,2.6867,-0.334,cascade
2b_reference,instruct,q1_k_m,tri_equal,medium,1200,0.0017,0.0017,0.0346,0.3092,0.8,0.0558,0.5775,4.2042,-0.5059,cascade
2b_reference,instruct,q1_k_m,tri_naive_all_fire,extreme,1200,0.0,0.0,0.0017,0.0992,0.9825,0.4033,1.2533,5.7625,-0.7638,cascade
2b_reference,instruct,q1_k_m,tri_naive_all_fire,high,1200,0.0,0.0,0.0138,0.2117,0.945,0.3175,0.82,4.7408,-0.6496,cascade
2b_reference,instruct,q1_k_m,tri_naive_all_fire,low,1200,0.0183,0.0092,0.1495,0.42,0.4408,0.2117,0.4475,2.46,-0.3242,cascade
2b_reference,instruct,q1_k_m,tri_naive_all_fire,medium,1200,0.0025,0.0017,0.0522,0.2983,0.7042,0.28,0.6183,3.8458,-0.5073,cascade
2b_reference,instruct,q1_k_m,tri_routed_68_20_12,extreme,1200,0.0,0.0,0.0141,0.2408,0.9667,0.0608,1.075,5.0575,-0.641,cascade
2b_reference,instruct,q1_k_m,tri_routed_68_20_12,high,1200,0.0033,0.0033,0.0442,0.3075,0.8633,0.0325,0.7783,4.0692,-0.5279,cascade
2b_reference,instruct,q1_k_m,tri_routed_68_20_12,low,1200,0.055,0.0417,0.2711,0.5233,0.3767,0.0167,0.3975,2.0083,-0.2069,cascade
2b_reference,instruct,q1_k_m,tri_routed_68_20_12,medium,1200,0.0167,0.0125,0.1322,0.3883,0.61,0.0192,0.5417,3.2092,-0.3781,cascade
2b_reference,instruct,q1_k_m,tri_routed_72_18_10,extreme,1200,0.0008,0.0008,0.021,0.2483,0.9467,0.0483,1.0558,4.86,-0.6203,cascade
2b_reference,instruct,q1_k_m,tri_routed_72_18_10,high,1200,0.0042,0.0042,0.0597,0.3183,0.8167,0.0225,0.71,3.9542,-0.4998,cascade
2b_reference,instruct,q1_k_m,tri_routed_72_18_10,low,1200,0.0633,0.0367,0.2849,0.5008,0.3542,0.02,0.3775,1.9433,-0.201,cascade
2b_reference,instruct,q1_k_m,tri_routed_72_18_10,medium,1200,0.0308,0.0242,0.1576,0.4208,0.5642,0.0283,0.5175,3.0792,-0.3461,cascade
2b_reference,instruct,q1_k_m,tri_stability_70,extreme,1200,0.0008,0.0008,0.0168,0.23,0.9675,0.0575,1.0742,5.0075,-0.6372,cascade
2b_reference,instruct,q1_k_m,tri_stability_70,high,1200,0.0075,0.0058,0.0616,0.315,0.8192,0.0267,0.7242,3.9617,-0.5013,cascade
2b_reference,instruct,q1_k_m,tri_stability_70,low,1200,0.0508,0.0358,0.2741,0.5067,0.3708,0.0108,0.3575,1.9625,-0.2043,cascade
2b_reference,instruct,q1_k_m,tri_stability_70,medium,1200,0.02,0.0175,0.1312,0.4067,0.6108,0.0292,0.5258,3.2,-0.3737,cascade
2b_reference,instruct,q1_k_m,tri_structural_65,extreme,1200,0.0,0.0,0.0129,0.2108,0.9758,0.065,1.0517,5.1933,-0.6496,cascade
2b_reference,instruct,q1_k_m,tri_structural_65,high,1200,0.0058,0.0025,0.0468,0.2975,0.8675,0.035,0.6875,4.1425,-0.5269,cascade
2b_reference,instruct,q1_k_m,tri_structural_65,low,1200,0.0375,0.0283,0.2427,0.48,0.415,0.0258,0.3683,2.11,-0.2363,cascade
2b_reference,instruct,q1_k_m,tri_structural_65,medium,1200,0.0125,0.0117,0.1153,0.415,0.6492,0.0317,0.5583,3.2975,-0.399,cascade
2b_reference,instruct,q8_k_m,baseline,extreme,1200,0.635,0.495,0.7643,0.8575,0.0633,0.0292,0.2325,1.01,0.4011,none
2b_reference,instruct,q8_k_m,baseline,high,1200,0.6883,0.6242,0.7846,0.8592,0.0625,0.0033,0.1383,0.8092,0.5532,none
2b_reference,instruct,q8_k_m,baseline,low,1200,0.5908,0.5342,0.8275,0.8875,0.0233,0.0,0.1017,0.4792,0.4951,none
2b_reference,instruct,q8_k_m,baseline,medium,1200,0.6983,0.6458,0.812,0.8733,0.0408,0.0075,0.1183,0.6725,0.589,none
2b_reference,instruct,q8_k_m,cognitive_25_structural_75,extreme,1200,0.9508,0.73,0.9581,0.99,0.0442,0.0442,0.2158,0.0583,0.6877,none
2b_reference,instruct,q8_k_m,cognitive_25_structural_75,high,1200,0.9558,0.7833,0.9628,0.9883,0.0308,0.0183,0.1842,0.0633,0.7525,none
2b_reference,instruct,q8_k_m,cognitive_25_structural_75,low,1200,0.9433,0.8533,0.9727,0.9833,0.0275,0.0083,0.0917,0.0308,0.8345,none
2b_reference,instruct,q8_k_m,cognitive_25_structural_75,medium,1200,0.9483,0.8333,0.9691,0.9925,0.0367,0.0158,0.1133,0.0475,0.8077,none
2b_reference,instruct,q8_k_m,cognitive_cyber_equal,extreme,1200,0.8767,0.6133,0.9064,0.9683,0.0675,0.11,0.2408,0.2842,0.5376,none
2b_reference,instruct,q8_k_m,cognitive_cyber_equal,high,1200,0.875,0.6717,0.9087,0.9792,0.0575,0.0742,0.2008,0.2783,0.6096,none
2b_reference,instruct,q8_k_m,cognitive_cyber_equal,low,1200,0.8675,0.7192,0.9484,0.9908,0.03,0.0517,0.1258,0.1142,0.6841,none
2b_reference,instruct,q8_k_m,cognitive_cyber_equal,medium,1200,0.8942,0.7217,0.9326,0.985,0.0342,0.0733,0.1425,0.2083,0.6749,none
2b_reference,instruct,q8_k_m,cognitive_only,extreme,1200,0.7217,0.5283,0.8234,0.9433,0.0808,0.0708,0.275,0.7183,0.432,none
2b_reference,instruct,q8_k_m,cognitive_only,high,1200,0.7767,0.6433,0.8451,0.9517,0.0642,0.0467,0.1758,0.585,0.5714,none
2b_reference,instruct,q8_k_m,cognitive_only,low,1200,0.7442,0.6392,0.9027,0.9733,0.0267,0.0342,0.1175,0.2733,0.6013,none
2b_reference,instruct,q8_k_m,cognitive_only,medium,1200,0.8142,0.7017,0.8814,0.9583,0.0375,0.0383,0.1383,0.4275,0.6503,none
2b_reference,instruct,q8_k_m,cognitive_structural_equal,extreme,1200,0.9517,0.705,0.9588,0.9958,0.0425,0.0558,0.245,0.0533,0.6588,none
2b_reference,instruct,q8_k_m,cognitive_structural_equal,high,1200,0.9308,0.76,0.9578,0.99,0.0592,0.0267,0.1767,0.0483,0.7204,none
2b_reference,instruct,q8_k_m,cognitive_structural_equal,low,1200,0.9317,0.8467,0.9724,0.9925,0.0233,0.01,0.0892,0.045,0.8283,none
2b_reference,instruct,q8_k_m,cognitive_structural_equal,medium,1200,0.9433,0.825,0.9689,0.9933,0.0383,0.0183,0.1217,0.0442,0.7979,none
2b_reference,instruct,q8_k_m,cyber_25_structural_75,extreme,1200,0.9525,0.7283,0.959,0.9908,0.0417,0.045,0.2158,0.0608,0.6865,none
2b_reference,instruct,q8_k_m,cyber_25_structural_75,high,1200,0.9592,0.8067,0.966,0.9883,0.0358,0.0233,0.1533,0.05,0.7765,none
2b_reference,instruct,q8_k_m,cyber_25_structural_75,low,1200,0.9417,0.8567,0.9751,0.9908,0.025,0.0083,0.0892,0.0325,0.8387,none
2b_reference,instruct,q8_k_m,cyber_25_structural_75,medium,1200,0.975,0.8592,0.9755,0.99,0.0183,0.0217,0.1058,0.045,0.8386,none
2b_reference,instruct,q8_k_m,cyber_only,extreme,1200,0.8125,0.5392,0.8642,0.9117,0.0683,0.1267,0.2733,0.4417,0.4494,none
2b_reference,instruct,q8_k_m,cyber_only,high,1200,0.8217,0.6692,0.8704,0.915,0.0483,0.0783,0.1633,0.425,0.6047,none
2b_reference,instruct,q8_k_m,cyber_only,low,1200,0.79,0.6708,0.9128,0.9467,0.0233,0.0558,0.1133,0.2125,0.633,none
2b_reference,instruct,q8_k_m,cyber_only,medium,1200,0.8175,0.6842,0.8862,0.9283,0.05,0.0633,0.1317,0.3508,0.6284,none
2b_reference,instruct,q8_k_m,cyber_structural_equal,extreme,1200,0.9225,0.6925,0.9501,0.9883,0.0692,0.0708,0.2242,0.0525,0.637,none
2b_reference,instruct,q8_k_m,cyber_structural_equal,high,1200,0.9442,0.7717,0.9604,0.99,0.0433,0.05,0.16,0.0675,0.7325,none
2b_reference,instruct,q8_k_m,cyber_structural_equal,low,1200,0.9483,0.8308,0.9735,0.9817,0.025,0.0367,0.0925,0.03,0.8071,none
2b_reference,instruct,q8_k_m,cyber_structural_equal,medium,1200,0.9475,0.81,0.966,0.9833,0.0342,0.0392,0.1233,0.0533,0.7794,none
2b_reference,instruct,q8_k_m,structural_only,extreme,1200,0.9433,0.7108,0.9572,0.99,0.0492,0.0433,0.2317,0.0483,0.6665,none
2b_reference,instruct,q8_k_m,structural_only,high,1200,0.9558,0.7925,0.9655,0.9933,0.0358,0.0117,0.1775,0.0492,0.7628,none
2b_reference,instruct,q8_k_m,structural_only,low,1200,0.9525,0.8717,0.9781,0.9908,0.0183,0.005,0.08,0.0308,0.8572,none
2b_reference,instruct,q8_k_m,structural_only,medium,1200,0.9558,0.8458,0.9722,0.9875,0.0275,0.0125,0.1133,0.04,0.824,none
2b_reference,instruct,q8_k_m,tri_equal,extreme,1200,0.9308,0.6708,0.9503,0.9883,0.0608,0.0967,0.22,0.0658,0.6124,none
2b_reference,instruct,q8_k_m,tri_equal,high,1200,0.9392,0.7392,0.9602,0.99,0.0517,0.0575,0.1792,0.0467,0.6955,none
2b_reference,instruct,q8_k_m,tri_equal,low,1200,0.9417,0.8175,0.9743,0.9925,0.0283,0.0442,0.0917,0.0317,0.7913,none
2b_reference,instruct,q8_k_m,tri_equal,medium,1200,0.945,0.7883,0.9665,0.99,0.04,0.0542,0.1258,0.0483,0.753,none
2b_reference,instruct,q8_k_m,tri_naive_all_fire,extreme,1200,0.8992,0.4125,0.9066,0.9908,0.0733,0.3692,0.3392,0.0467,0.2872,none
2b_reference,instruct,q8_k_m,tri_naive_all_fire,high,1200,0.9033,0.5133,0.923,0.9892,0.07,0.3083,0.2317,0.0625,0.409,none
2b_reference,instruct,q8_k_m,tri_naive_all_fire,low,1200,0.9217,0.6067,0.9457,0.9917,0.0375,0.2417,0.1417,0.0417,0.5337,none
2b_reference,instruct,q8_k_m,tri_naive_all_fire,medium,1200,0.9142,0.5417,0.9336,0.9833,0.0567,0.2892,0.1858,0.0433,0.4498,none
2b_reference,instruct,q8_k_m,tri_routed_68_20_12,extreme,1200,0.9475,0.725,0.9571,0.9917,0.0458,0.0617,0.2017,0.0667,0.6794,none
2b_reference,instruct,q8_k_m,tri_routed_68_20_12,high,1200,0.9483,0.7708,0.9623,0.9883,0.045,0.0258,0.1767,0.0458,0.7357,none
2b_reference,instruct,q8_k_m,tri_routed_68_20_12,low,1200,0.935,0.8325,0.9725,0.99,0.0233,0.0183,0.095,0.0425,0.8121,none
2b_reference,instruct,q8_k_m,tri_routed_68_20_12,medium,1200,0.9492,0.825,0.9684,0.9883,0.0383,0.0283,0.1117,0.045,0.7966,none
2b_reference,instruct,q8_k_m,tri_routed_72_18_10,extreme,1200,0.9508,0.7217,0.9567,0.9875,0.0475,0.0575,0.21,0.0575,0.6762,none
2b_reference,instruct,q8_k_m,tri_routed_72_18_10,high,1200,0.9575,0.7958,0.967,0.9892,0.0358,0.03,0.155,0.045,0.7644,none
2b_reference,instruct,q8_k_m,tri_routed_72_18_10,low,1200,0.9467,0.8533,0.9757,0.9933,0.0183,0.0117,0.0917,0.0392,0.8362,none
2b_reference,instruct,q8_k_m,tri_routed_72_18_10,medium,1200,0.9533,0.8375,0.97,0.9875,0.03,0.0233,0.11,0.0483,0.8126,none
2b_reference,instruct,q8_k_m,tri_stability_70,extreme,1200,0.9475,0.7233,0.9579,0.99,0.0467,0.0633,0.2,0.0592,0.6777,none
2b_reference,instruct,q8_k_m,tri_stability_70,high,1200,0.9525,0.79,0.9634,0.9875,0.035,0.0242,0.1608,0.0617,0.7587,none
2b_reference,instruct,q8_k_m,tri_stability_70,low,1200,0.9367,0.8375,0.9718,0.9858,0.0258,0.0142,0.095,0.0367,0.8175,none
2b_reference,instruct,q8_k_m,tri_stability_70,medium,1200,0.9575,0.8333,0.9704,0.985,0.0317,0.03,0.1133,0.0417,0.8067,none
2b_reference,instruct,q8_k_m,tri_structural_65,extreme,1200,0.9417,0.7125,0.9568,0.9833,0.0483,0.0625,0.2058,0.0525,0.6664,none
2b_reference,instruct,q8_k_m,tri_structural_65,high,1200,0.9575,0.7875,0.9655,0.9883,0.0358,0.0358,0.16,0.05,0.7543,none
2b_reference,instruct,q8_k_m,tri_structural_65,low,1200,0.9467,0.8383,0.9758,0.9917,0.0208,0.0192,0.0992,0.0317,0.8187,none
2b_reference,instruct,q8_k_m,tri_structural_65,medium,1200,0.9625,0.8258,0.9701,0.9908,0.025,0.0317,0.1233,0.0567,0.7993,none
35b_a3b_moe,base,base_f16,baseline,extreme,1200,0.8967,0.7433,0.9072,0.9425,0.02,0.0383,0.1533,0.375,0.6986,none
35b_a3b_moe,base,base_f16,baseline,high,1200,0.91,0.8417,0.9208,0.9525,0.0192,0.0067,0.0883,0.2942,0.8128,none
35b_a3b_moe,base,base_f16,baseline,low,1200,0.8583,0.8167,0.9455,0.9667,0.0042,0.0,0.055,0.1517,0.8034,none
35b_a3b_moe,base,base_f16,baseline,medium,1200,0.91,0.8558,0.9378,0.9642,0.0075,0.0058,0.075,0.2225,0.8353,none
35b_a3b_moe,base,base_f16,cognitive_25_structural_75,extreme,1200,0.9842,0.8417,0.975,0.99,0.0117,0.0383,0.1158,0.0592,0.8183,none
35b_a3b_moe,base,base_f16,cognitive_25_structural_75,high,1200,0.9733,0.8592,0.975,0.9933,0.0183,0.0192,0.1075,0.0542,0.8385,none
35b_a3b_moe,base,base_f16,cognitive_25_structural_75,low,1200,0.955,0.8967,0.9813,0.99,0.0083,0.0083,0.0517,0.0375,0.8865,none
35b_a3b_moe,base,base_f16,cognitive_25_structural_75,medium,1200,0.985,0.9133,0.9805,0.9892,0.0058,0.0142,0.0633,0.0533,0.901,none
35b_a3b_moe,base,base_f16,cognitive_cyber_equal,extreme,1200,0.9658,0.7283,0.9653,0.9925,0.0292,0.1258,0.1408,0.0708,0.6796,none
35b_a3b_moe,base,base_f16,cognitive_cyber_equal,high,1200,0.9683,0.8,0.971,0.9833,0.0258,0.0783,0.115,0.0483,0.765,none
35b_a3b_moe,base,base_f16,cognitive_cyber_equal,low,1200,0.9608,0.8567,0.9818,0.9883,0.0092,0.0467,0.0658,0.03,0.8378,none
35b_a3b_moe,base,base_f16,cognitive_cyber_equal,medium,1200,0.9767,0.845,0.98,0.9908,0.0117,0.0767,0.0667,0.0458,0.8185,none
35b_a3b_moe,base,base_f16,cognitive_only,extreme,1200,0.96,0.7708,0.9637,0.9892,0.0317,0.0808,0.1333,0.0783,0.7306,none
35b_a3b_moe,base,base_f16,cognitive_only,high,1200,0.9725,0.8483,0.9739,0.99,0.0233,0.04,0.0992,0.05,0.8229,none
35b_a3b_moe,base,base_f16,cognitive_only,low,1200,0.9642,0.8783,0.9828,0.9867,0.0083,0.035,0.0575,0.0275,0.8629,none
35b_a3b_moe,base,base_f16,cognitive_only,medium,1200,0.9742,0.8625,0.9771,0.9908,0.0133,0.0367,0.085,0.0525,0.8417,none
35b_a3b_moe,base,base_f16,cognitive_structural_equal,extreme,1200,0.9758,0.8083,0.9707,0.9925,0.02,0.0475,0.1358,0.0658,0.7787,none
35b_a3b_moe,base,base_f16,cognitive_structural_equal,high,1200,0.9742,0.86,0.9745,0.9883,0.0175,0.03,0.1,0.055,0.838,none
35b_a3b_moe,base,base_f16,cognitive_structural_equal,low,1200,0.9492,0.8658,0.9781,0.9892,0.0108,0.0242,0.0642,0.0408,0.8506,none
35b_a3b_moe,base,base_f16,cognitive_structural_equal,medium,1200,0.9775,0.8925,0.9803,0.9925,0.0117,0.0258,0.0692,0.0467,0.876,none
35b_a3b_moe,base,base_f16,cyber_25_structural_75,extreme,1200,0.9708,0.8,0.9715,0.9958,0.0242,0.0617,0.1275,0.0592,0.7673,none
35b_a3b_moe,base,base_f16,cyber_25_structural_75,high,1200,0.9767,0.8583,0.9753,0.9917,0.0175,0.0292,0.0983,0.055,0.8366,none
35b_a3b_moe,base,base_f16,cyber_25_structural_75,low,1200,0.9542,0.8842,0.9817,0.9942,0.0058,0.0167,0.06,0.04,0.8723,none
35b_a3b_moe,base,base_f16,cyber_25_structural_75,medium,1200,0.9742,0.8742,0.9773,0.99,0.0158,0.0258,0.08,0.0483,0.8554,none
35b_a3b_moe,base,base_f16,cyber_only,extreme,1200,0.9708,0.76,0.9665,0.9883,0.0208,0.1017,0.1442,0.0708,0.7183,none
35b_a3b_moe,base,base_f16,cyber_only,high,1200,0.9717,0.7975,0.9725,0.9908,0.0183,0.07,0.1183,0.06,0.7655,none
35b_a3b_moe,base,base_f16,cyber_only,low,1200,0.9517,0.8433,0.9799,0.9917,0.01,0.0492,0.0692,0.0375,0.8231,none
35b_a3b_moe,base,base_f16,cyber_only,medium,1200,0.965,0.8358,0.9754,0.9892,0.0183,0.065,0.0808,0.0517,0.8083,none
35b_a3b_moe,base,base_f16,cyber_structural_equal,extreme,1200,0.975,0.7825,0.9709,0.9917,0.0192,0.0733,0.1383,0.06,0.748,none
35b_a3b_moe,base,base_f16,cyber_structural_equal,high,1200,0.9808,0.8442,0.9762,0.9917,0.0158,0.0508,0.0992,0.0525,0.8187,none
35b_a3b_moe,base,base_f16,cyber_structural_equal,low,1200,0.9517,0.8525,0.979,0.9917,0.0133,0.0408,0.0692,0.0367,0.833,none
35b_a3b_moe,base,base_f16,cyber_structural_equal,medium,1200,0.9783,0.8942,0.9819,0.9892,0.01,0.0392,0.0492,0.0433,0.8772,none
35b_a3b_moe,base,base_f16,structural_only,extreme,1200,0.9775,0.8217,0.9721,0.9933,0.0175,0.0433,0.1292,0.0658,0.7941,none
35b_a3b_moe,base,base_f16,structural_only,high,1200,0.9775,0.87,0.9735,0.9908,0.0217,0.0158,0.0992,0.0558,0.8496,none
35b_a3b_moe,base,base_f16,structural_only,low,1200,0.9475,0.8867,0.9779,0.9858,0.0092,0.0042,0.0642,0.0417,0.8759,none
35b_a3b_moe,base,base_f16,structural_only,medium,1200,0.975,0.9042,0.9768,0.9892,0.0133,0.01,0.0683,0.0575,0.8898,none
35b_a3b_moe,base,base_f16,tri_equal,extreme,1200,0.9792,0.77,0.9716,0.9917,0.0167,0.0983,0.1375,0.0567,0.7315,none
35b_a3b_moe,base,base_f16,tri_equal,high,1200,0.9775,0.8058,0.9752,0.9917,0.0183,0.0708,0.12,0.0458,0.7743,none
35b_a3b_moe,base,base_f16,tri_equal,low,1200,0.9408,0.8425,0.9758,0.9933,0.0133,0.0425,0.0633,0.0492,0.8225,none
35b_a3b_moe,base,base_f16,tri_equal,medium,1200,0.9692,0.8417,0.9761,0.9892,0.0192,0.0608,0.08,0.0483,0.8149,none
35b_a3b_moe,base,base_f16,tri_naive_all_fire,extreme,1200,0.9183,0.4267,0.9137,0.9908,0.0533,0.415,0.2592,0.045,0.3047,none
35b_a3b_moe,base,base_f16,tri_naive_all_fire,high,1200,0.9208,0.54,0.9316,0.9883,0.0517,0.3142,0.1817,0.0617,0.4441,none
35b_a3b_moe,base,base_f16,tri_naive_all_fire,low,1200,0.9292,0.6075,0.9488,0.9958,0.0342,0.245,0.1333,0.0383,0.5357,none
35b_a3b_moe,base,base_f16,tri_naive_all_fire,medium,1200,0.9383,0.5858,0.9428,0.9875,0.0392,0.2942,0.1367,0.0442,0.5021,none
35b_a3b_moe,base,base_f16,tri_routed_68_20_12,extreme,1200,0.9792,0.78,0.9724,0.9942,0.0175,0.0717,0.145,0.0525,0.7462,none
35b_a3b_moe,base,base_f16,tri_routed_68_20_12,high,1200,0.9742,0.85,0.9723,0.9875,0.02,0.0333,0.1083,0.0583,0.8257,none
35b_a3b_moe,base,base_f16,tri_routed_68_20_12,low,1200,0.9625,0.8783,0.9835,0.9933,0.0117,0.0342,0.0558,0.0275,0.8622,none
35b_a3b_moe,base,base_f16,tri_routed_68_20_12,medium,1200,0.9783,0.8642,0.9801,0.9958,0.0117,0.04,0.0817,0.0458,0.8438,none
35b_a3b_moe,base,base_f16,tri_routed_72_18_10,extreme,1200,0.9708,0.8,0.9697,0.9917,0.0242,0.0542,0.13,0.065,0.7683,none
35b_a3b_moe,base,base_f16,tri_routed_72_18_10,high,1200,0.9717,0.8475,0.975,0.9917,0.0183,0.0333,0.1058,0.0517,0.8243,none
35b_a3b_moe,base,base_f16,tri_routed_72_18_10,low,1200,0.96,0.8933,0.9832,0.9908,0.01,0.0175,0.0508,0.0292,0.8813,none
35b_a3b_moe,base,base_f16,tri_routed_72_18_10,medium,1200,0.9758,0.9058,0.9791,0.9892,0.0125,0.0275,0.0508,0.0533,0.8899,none
35b_a3b_moe,base,base_f16,tri_stability_70,extreme,1200,0.9708,0.7992,0.97,0.99,0.0242,0.0608,0.1267,0.0608,0.7666,none
35b_a3b_moe,base,base_f16,tri_stability_70,high,1200,0.975,0.8517,0.9747,0.9908,0.0183,0.0367,0.1025,0.0542,0.8279,none
35b_a3b_moe,base,base_f16,tri_stability_70,low,1200,0.9425,0.8725,0.9769,0.9867,0.0108,0.02,0.0592,0.0467,0.8582,none
35b_a3b_moe,base,base_f16,tri_stability_70,medium,1200,0.9675,0.8808,0.9761,0.9883,0.0167,0.0283,0.0725,0.0533,0.8617,none
35b_a3b_moe,base,base_f16,tri_structural_65,extreme,1200,0.9775,0.8058,0.9709,0.9917,0.0175,0.0567,0.1392,0.0642,0.7749,none
35b_a3b_moe,base,base_f16,tri_structural_65,high,1200,0.9725,0.8358,0.9751,0.9908,0.0225,0.0508,0.1067,0.0442,0.8082,none
35b_a3b_moe,base,base_f16,tri_structural_65,low,1200,0.9533,0.8708,0.9802,0.9908,0.0108,0.0308,0.0608,0.0367,0.8547,none
35b_a3b_moe,base,base_f16,tri_structural_65,medium,1200,0.9708,0.8517,0.9752,0.9908,0.0183,0.0383,0.09,0.0525,0.8287,none
35b_a3b_moe,base,collapsed_q2_edge,baseline,extreme,1200,0.0,0.0,0.0267,0.2867,0.625,0.0383,0.7675,5.4258,-0.5279,cascade
35b_a3b_moe,base,collapsed_q2_edge,baseline,high,1200,0.005,0.0042,0.0612,0.3525,0.4908,0.0075,0.5042,4.3875,-0.4043,cascade
35b_a3b_moe,base,collapsed_q2_edge,baseline,low,1200,0.0183,0.0158,0.1929,0.485,0.24,0.0,0.2617,2.5158,-0.2029,classification_miss
35b_a3b_moe,base,collapsed_q2_edge,baseline,medium,1200,0.01,0.0092,0.1073,0.3717,0.365,0.0108,0.3417,3.7408,-0.3169,classification_miss
35b_a3b_moe,base,collapsed_q2_edge,cognitive_25_structural_75,extreme,1200,0.2383,0.13,0.5005,0.7342,0.2675,0.0567,0.6333,1.9717,-0.1108,primitive_gap
35b_a3b_moe,base,collapsed_q2_edge,cognitive_25_structural_75,high,1200,0.2883,0.2308,0.5485,0.7817,0.2342,0.0225,0.4092,1.6083,0.0429,primitive_gap
35b_a3b_moe,base,collapsed_q2_edge,cognitive_25_structural_75,low,1200,0.4183,0.3258,0.7201,0.855,0.1067,0.01,0.2158,0.7333,0.2379,none
35b_a3b_moe,base,collapsed_q2_edge,cognitive_25_structural_75,medium,1200,0.3842,0.3217,0.6288,0.8192,0.1583,0.0167,0.3117,1.2775,0.182,none
35b_a3b_moe,base,collapsed_q2_edge,cognitive_cyber_equal,extreme,1200,0.0433,0.02,0.2526,0.7083,0.4342,0.11,0.6567,3.3908,-0.3543,cascade
35b_a3b_moe,base,collapsed_q2_edge,cognitive_cyber_equal,high,1200,0.0775,0.0542,0.3146,0.7442,0.3242,0.0692,0.4425,2.7775,-0.2312,primitive_gap
35b_a3b_moe,base,collapsed_q2_edge,cognitive_cyber_equal,low,1200,0.1208,0.0858,0.489,0.8575,0.1433,0.05,0.2517,1.5633,-0.0655,primitive_gap
35b_a3b_moe,base,collapsed_q2_edge,cognitive_cyber_equal,medium,1200,0.1392,0.1167,0.4051,0.7975,0.2433,0.0658,0.2933,2.2858,-0.1073,primitive_gap
35b_a3b_moe,base,collapsed_q2_edge,cognitive_only,extreme,1200,0.0133,0.0067,0.1503,0.6067,0.4792,0.0725,0.715,4.1608,-0.4168,cascade
35b_a3b_moe,base,collapsed_q2_edge,cognitive_only,high,1200,0.0308,0.0283,0.2267,0.6758,0.3875,0.04,0.5117,3.265,-0.3001,cascade
35b_a3b_moe,base,collapsed_q2_edge,cognitive_only,low,1200,0.085,0.06,0.3847,0.7608,0.1817,0.0325,0.235,1.8908,-0.1143,primitive_gap
35b_a3b_moe,base,collapsed_q2_edge,cognitive_only,medium,1200,0.0508,0.0425,0.2775,0.6725,0.305,0.0525,0.3608,2.8258,-0.2297,primitive_gap
