model,substrate,quant,stack,family,trials,pass_rate,clean_pass_rate,mean_score,classified_rate,cascade_rate,echo_rate,avg_distractors,avg_missing_required,stability_score,top_failure
27b,base,collapsed_q2_edge,cognitive_structural_equal,adversarial,480,0.2146,0.1437,0.515,0.8521,0.275,0.0271,0.5062,1.9708,-0.0832,primitive_gap
27b,base,collapsed_q2_edge,cognitive_structural_equal,boundary,480,0.1958,0.1396,0.4948,0.8187,0.2771,0.0354,0.5146,1.9271,-0.0881,primitive_gap
27b,base,collapsed_q2_edge,cognitive_structural_equal,coding,480,0.2104,0.15,0.4965,0.7312,0.2292,0.0312,0.3833,1.8479,-0.0481,primitive_gap
27b,base,collapsed_q2_edge,cognitive_structural_equal,epistemic,480,0.2229,0.1729,0.5171,0.8167,0.2646,0.0229,0.4562,1.5,-0.0225,cascade
27b,base,collapsed_q2_edge,cognitive_structural_equal,forensic,480,0.1917,0.1458,0.4594,0.8313,0.2875,0.0375,0.4583,1.9625,-0.0827,primitive_gap
27b,base,collapsed_q2_edge,cognitive_structural_equal,generalist,480,0.175,0.1437,0.5122,0.7958,0.2729,0.0354,0.4521,1.5708,-0.0599,cascade
27b,base,collapsed_q2_edge,cognitive_structural_equal,math,480,0.1917,0.1458,0.5044,0.7792,0.225,0.0292,0.4333,1.9375,-0.059,primitive_gap
27b,base,collapsed_q2_edge,cognitive_structural_equal,planning,480,0.2771,0.2042,0.5232,0.7771,0.2562,0.0333,0.4229,1.6625,0.0037,cascade
27b,base,collapsed_q2_edge,cognitive_structural_equal,rhetoric,480,0.1833,0.1479,0.4755,0.7562,0.2708,0.0333,0.4313,1.9271,-0.0709,cascade
27b,base,collapsed_q2_edge,cognitive_structural_equal,spatial,480,0.2708,0.2104,0.526,0.7833,0.2229,0.0229,0.3563,1.6979,0.0256,primitive_gap
27b,base,collapsed_q2_edge,cyber_25_structural_75,adversarial,480,0.5083,0.3104,0.7421,0.9771,0.225,0.0396,0.4437,0.8833,0.1553,none
27b,base,collapsed_q2_edge,cyber_25_structural_75,boundary,480,0.6104,0.4042,0.7794,0.975,0.2062,0.0417,0.4417,0.6708,0.2651,none
27b,base,collapsed_q2_edge,cyber_25_structural_75,coding,480,0.3271,0.2271,0.5926,0.7146,0.1896,0.0437,0.3812,1.3521,0.0634,none
27b,base,collapsed_q2_edge,cyber_25_structural_75,epistemic,480,0.2938,0.2188,0.5603,0.7063,0.2458,0.0187,0.4021,1.2542,0.0464,cascade
27b,base,collapsed_q2_edge,cyber_25_structural_75,forensic,480,0.3812,0.2958,0.6466,0.9646,0.225,0.0146,0.4062,1.2063,0.1326,none
27b,base,collapsed_q2_edge,cyber_25_structural_75,generalist,480,0.2771,0.2396,0.5697,0.6958,0.2375,0.0333,0.375,1.2792,0.0677,none
27b,base,collapsed_q2_edge,cyber_25_structural_75,math,480,0.2708,0.2062,0.5389,0.6833,0.1896,0.0312,0.4208,1.7125,0.0238,primitive_gap
27b,base,collapsed_q2_edge,cyber_25_structural_75,planning,480,0.3271,0.2667,0.5781,0.6854,0.2188,0.0187,0.2875,1.35,0.1068,none
27b,base,collapsed_q2_edge,cyber_25_structural_75,rhetoric,480,0.2604,0.1917,0.5355,0.6958,0.2479,0.0208,0.4021,1.5562,0.0031,cascade
27b,base,collapsed_q2_edge,cyber_25_structural_75,spatial,480,0.2979,0.2354,0.5305,0.6729,0.2479,0.0271,0.3521,1.5021,0.0524,cascade
27b,base,collapsed_q2_edge,cyber_only,adversarial,480,0.1333,0.0896,0.458,0.9688,0.3208,0.0813,0.4854,2.2854,-0.176,primitive_gap
27b,base,collapsed_q2_edge,cyber_only,boundary,480,0.2417,0.1646,0.5328,0.975,0.3125,0.1083,0.5292,1.8083,-0.0836,cascade
27b,base,collapsed_q2_edge,cyber_only,coding,480,0.0417,0.0333,0.2801,0.6417,0.3458,0.0646,0.4,2.8396,-0.2573,cascade
27b,base,collapsed_q2_edge,cyber_only,epistemic,480,0.0583,0.0458,0.2716,0.5583,0.3396,0.0563,0.4625,2.4375,-0.2262,cascade
27b,base,collapsed_q2_edge,cyber_only,forensic,480,0.0958,0.0688,0.36,0.9208,0.3604,0.0708,0.4854,2.4771,-0.2162,primitive_gap
27b,base,collapsed_q2_edge,cyber_only,generalist,480,0.0375,0.0292,0.2166,0.5146,0.4104,0.1,0.4479,2.8354,-0.2916,cascade
27b,base,collapsed_q2_edge,cyber_only,math,480,0.0396,0.0312,0.2046,0.5042,0.375,0.0833,0.4833,3.4896,-0.3111,cascade
27b,base,collapsed_q2_edge,cyber_only,planning,480,0.05,0.0375,0.2336,0.525,0.3542,0.0833,0.3563,2.9188,-0.2599,cascade
27b,base,collapsed_q2_edge,cyber_only,rhetoric,480,0.0292,0.0187,0.2374,0.5521,0.3604,0.075,0.4479,3.0646,-0.2934,cascade
27b,base,collapsed_q2_edge,cyber_only,spatial,480,0.0375,0.025,0.1987,0.4979,0.3208,0.0688,0.3917,3.1354,-0.2731,classification_miss
27b,base,collapsed_q2_edge,cyber_structural_equal,adversarial,480,0.5,0.3542,0.7301,0.9917,0.2125,0.0604,0.425,0.9729,0.1957,none
27b,base,collapsed_q2_edge,cyber_structural_equal,boundary,480,0.5271,0.3083,0.7415,1.0,0.2313,0.0771,0.5208,0.8375,0.14,none
27b,base,collapsed_q2_edge,cyber_structural_equal,coding,480,0.2104,0.1646,0.4955,0.7312,0.2583,0.0667,0.3458,1.7979,-0.0438,primitive_gap
27b,base,collapsed_q2_edge,cyber_structural_equal,epistemic,480,0.1917,0.1542,0.5038,0.7042,0.2229,0.0396,0.3896,1.5167,-0.0276,cascade
27b,base,collapsed_q2_edge,cyber_structural_equal,forensic,480,0.3104,0.2417,0.5978,0.9833,0.2562,0.0542,0.4458,1.4229,0.0471,primitive_gap
27b,base,collapsed_q2_edge,cyber_structural_equal,generalist,480,0.2,0.1396,0.4693,0.6396,0.2687,0.0771,0.3667,1.6562,-0.0686,cascade
27b,base,collapsed_q2_edge,cyber_structural_equal,math,480,0.1333,0.1,0.4121,0.6312,0.2458,0.0437,0.3958,2.3062,-0.1295,classification_miss
27b,base,collapsed_q2_edge,cyber_structural_equal,planning,480,0.2062,0.1417,0.4566,0.5875,0.2583,0.0458,0.3625,1.7937,-0.0637,classification_miss
27b,base,collapsed_q2_edge,cyber_structural_equal,rhetoric,480,0.1542,0.1083,0.4194,0.6542,0.2875,0.0333,0.4458,2.0562,-0.1231,cascade
27b,base,collapsed_q2_edge,cyber_structural_equal,spatial,480,0.1896,0.1437,0.4439,0.65,0.2562,0.0563,0.3417,1.9312,-0.0683,cascade
27b,base,collapsed_q2_edge,structural_only,adversarial,480,0.3104,0.2354,0.5609,0.7792,0.2604,0.0104,0.4646,1.6062,0.0377,cascade
27b,base,collapsed_q2_edge,structural_only,boundary,480,0.3208,0.2167,0.5647,0.7771,0.275,0.025,0.5021,1.5188,0.0131,cascade
27b,base,collapsed_q2_edge,structural_only,coding,480,0.2396,0.1792,0.5139,0.6438,0.2479,0.0208,0.3458,1.6187,-0.008,classification_miss
27b,base,collapsed_q2_edge,structural_only,epistemic,480,0.2188,0.175,0.4786,0.6771,0.2604,0.0021,0.45,1.5708,-0.0181,cascade
27b,base,collapsed_q2_edge,structural_only,forensic,480,0.2583,0.1979,0.5159,0.7729,0.2625,0.0146,0.45,1.6687,-0.0032,cascade
27b,base,collapsed_q2_edge,structural_only,generalist,480,0.2146,0.1667,0.4987,0.6167,0.2354,0.0187,0.4104,1.5562,-0.0184,classification_miss
27b,base,collapsed_q2_edge,structural_only,math,480,0.2271,0.1938,0.5009,0.675,0.2188,0.0167,0.4313,1.8687,-0.0031,primitive_gap
27b,base,collapsed_q2_edge,structural_only,planning,480,0.2875,0.2292,0.5107,0.6542,0.2521,0.025,0.3479,1.6458,0.0384,cascade
27b,base,collapsed_q2_edge,structural_only,rhetoric,480,0.1833,0.1437,0.4593,0.6167,0.2604,0.0104,0.5146,1.8625,-0.0708,classification_miss
27b,base,collapsed_q2_edge,structural_only,spatial,480,0.2437,0.2104,0.4859,0.6188,0.2437,0.0083,0.35,1.7021,0.0225,classification_miss
27b,base,collapsed_q2_edge,tri_equal,adversarial,480,0.4646,0.2958,0.711,0.9938,0.2208,0.0917,0.4646,1.05,0.1216,none
27b,base,collapsed_q2_edge,tri_equal,boundary,480,0.5083,0.3333,0.7231,0.9917,0.2437,0.0583,0.4938,0.9104,0.1635,none
27b,base,collapsed_q2_edge,tri_equal,coding,480,0.25,0.1688,0.5518,0.8083,0.2687,0.1,0.4,1.5354,-0.0406,cascade
27b,base,collapsed_q2_edge,tri_equal,epistemic,480,0.2604,0.1625,0.5732,0.8375,0.2375,0.075,0.475,1.2542,-0.0245,cascade
27b,base,collapsed_q2_edge,tri_equal,forensic,480,0.3396,0.2479,0.6088,0.9896,0.2292,0.0563,0.3688,1.4396,0.0664,primitive_gap
27b,base,collapsed_q2_edge,tri_equal,generalist,480,0.2375,0.1896,0.5543,0.7812,0.2583,0.075,0.3812,1.4042,-0.0036,cascade
27b,base,collapsed_q2_edge,tri_equal,math,480,0.2188,0.1708,0.5103,0.7542,0.2333,0.0688,0.4146,1.9062,-0.0414,primitive_gap
27b,base,collapsed_q2_edge,tri_equal,planning,480,0.3083,0.25,0.5564,0.7917,0.2479,0.0708,0.3271,1.5125,0.0597,none
27b,base,collapsed_q2_edge,tri_equal,rhetoric,480,0.2188,0.1729,0.5292,0.7729,0.2687,0.0667,0.4042,1.6479,-0.0358,cascade
27b,base,collapsed_q2_edge,tri_equal,spatial,480,0.2646,0.1854,0.5235,0.7646,0.2437,0.0667,0.3417,1.6458,-0.0107,cascade
27b,base,collapsed_q2_edge,tri_naive_all_fire,adversarial,480,0.6792,0.2854,0.8269,0.9875,0.1604,0.3688,0.4437,0.3146,0.1123,distractor_capture
27b,base,collapsed_q2_edge,tri_naive_all_fire,boundary,480,0.7188,0.2854,0.8348,0.9896,0.1562,0.3438,0.5646,0.2437,0.1124,distractor_capture
27b,base,collapsed_q2_edge,tri_naive_all_fire,coding,480,0.3688,0.2167,0.6426,0.8208,0.175,0.2792,0.4146,1.0813,0.0211,none
27b,base,collapsed_q2_edge,tri_naive_all_fire,epistemic,480,0.425,0.2396,0.6885,0.8854,0.1896,0.2792,0.4625,0.7688,0.0514,none
27b,base,collapsed_q2_edge,tri_naive_all_fire,forensic,480,0.4729,0.2875,0.7116,0.9938,0.1917,0.3083,0.45,0.85,0.0898,none
27b,base,collapsed_q2_edge,tri_naive_all_fire,generalist,480,0.3854,0.2167,0.6577,0.8146,0.1812,0.3187,0.4667,0.8729,0.0176,none
27b,base,collapsed_q2_edge,tri_naive_all_fire,math,480,0.2792,0.1542,0.5553,0.7521,0.2021,0.3063,0.4958,1.5083,-0.0828,primitive_gap
27b,base,collapsed_q2_edge,tri_naive_all_fire,planning,480,0.4313,0.2604,0.6567,0.8125,0.1771,0.2938,0.3854,1.0,0.0677,none
27b,base,collapsed_q2_edge,tri_naive_all_fire,rhetoric,480,0.3396,0.2042,0.6241,0.8313,0.2292,0.2917,0.4625,1.0979,-0.0148,cascade
27b,base,collapsed_q2_edge,tri_naive_all_fire,spatial,480,0.325,0.2042,0.6123,0.8125,0.2083,0.3,0.3563,1.1708,-0.0054,cascade
27b,base,collapsed_q2_edge,tri_routed_68_20_12,adversarial,480,0.7021,0.4708,0.8511,0.9917,0.1521,0.0417,0.3833,0.4229,0.3651,none
27b,base,collapsed_q2_edge,tri_routed_68_20_12,boundary,480,0.7667,0.4813,0.8537,0.975,0.15,0.0479,0.4125,0.3708,0.3751,none
27b,base,collapsed_q2_edge,tri_routed_68_20_12,coding,480,0.5292,0.3583,0.7273,0.8146,0.1646,0.0667,0.4042,0.7875,0.2239,none
27b,base,collapsed_q2_edge,tri_routed_68_20_12,epistemic,480,0.5104,0.3604,0.7345,0.8458,0.1667,0.025,0.4354,0.6792,0.2366,none
27b,base,collapsed_q2_edge,tri_routed_68_20_12,forensic,480,0.5687,0.3979,0.7689,0.9854,0.1667,0.0646,0.4,0.7312,0.2664,none
27b,base,collapsed_q2_edge,tri_routed_68_20_12,generalist,480,0.475,0.3292,0.7084,0.7917,0.1958,0.0479,0.3958,0.7479,0.1918,none
27b,base,collapsed_q2_edge,tri_routed_68_20_12,math,480,0.5,0.3375,0.7084,0.8292,0.1875,0.0479,0.4271,0.9208,0.1915,none
27b,base,collapsed_q2_edge,tri_routed_68_20_12,planning,480,0.5917,0.4562,0.7502,0.8083,0.1792,0.0396,0.3271,0.675,0.3347,none
27b,base,collapsed_q2_edge,tri_routed_68_20_12,rhetoric,480,0.4875,0.3563,0.7013,0.7792,0.1354,0.0437,0.4062,0.9417,0.2273,none
27b,base,collapsed_q2_edge,tri_routed_68_20_12,spatial,480,0.5271,0.3875,0.726,0.8187,0.1625,0.0396,0.3333,0.8125,0.2635,none
27b,base,collapsed_q2_edge,tri_routed_72_18_10,adversarial,480,0.7167,0.4979,0.8588,0.9938,0.1792,0.0208,0.3917,0.3354,0.3919,none
27b,base,collapsed_q2_edge,tri_routed_72_18_10,boundary,480,0.7729,0.4813,0.8702,0.9938,0.1917,0.0604,0.4271,0.2229,0.3664,none
27b,base,collapsed_q2_edge,tri_routed_72_18_10,coding,480,0.5542,0.3771,0.7492,0.8354,0.1646,0.0521,0.3937,0.7021,0.2507,none
27b,base,collapsed_q2_edge,tri_routed_72_18_10,epistemic,480,0.5375,0.3896,0.7544,0.8333,0.1479,0.0208,0.3896,0.6188,0.2789,none
27b,base,collapsed_q2_edge,tri_routed_72_18_10,forensic,480,0.6167,0.4375,0.7829,0.9833,0.1854,0.0229,0.3958,0.6583,0.3127,none
27b,base,collapsed_q2_edge,tri_routed_72_18_10,generalist,480,0.5229,0.3896,0.7429,0.7854,0.1271,0.0292,0.3896,0.675,0.2807,none
27b,base,collapsed_q2_edge,tri_routed_72_18_10,math,480,0.4896,0.3646,0.7128,0.8042,0.1667,0.0146,0.4104,0.9187,0.2329,none
27b,base,collapsed_q2_edge,tri_routed_72_18_10,planning,480,0.6104,0.4875,0.7619,0.8125,0.175,0.0354,0.2917,0.6375,0.3727,none
27b,base,collapsed_q2_edge,tri_routed_72_18_10,rhetoric,480,0.5146,0.3833,0.718,0.7896,0.175,0.0312,0.3625,0.8104,0.2551,none
27b,base,collapsed_q2_edge,tri_routed_72_18_10,spatial,480,0.5708,0.4188,0.7349,0.8042,0.1437,0.0396,0.3542,0.7688,0.3009,none
27b,base,collapsed_q2_edge,tri_stability_70,adversarial,480,0.7229,0.4771,0.8479,0.9979,0.1833,0.0271,0.3917,0.4021,0.3652,none
27b,base,collapsed_q2_edge,tri_stability_70,boundary,480,0.7479,0.5104,0.856,0.9854,0.1729,0.0479,0.4208,0.325,0.399,none
27b,base,collapsed_q2_edge,tri_stability_70,coding,480,0.5542,0.4146,0.7509,0.8146,0.1625,0.0312,0.3729,0.6708,0.2962,none
27b,base,collapsed_q2_edge,tri_stability_70,epistemic,480,0.5417,0.3896,0.7394,0.8479,0.1729,0.0292,0.4042,0.6625,0.2664,none
27b,base,collapsed_q2_edge,tri_stability_70,forensic,480,0.6125,0.4708,0.776,0.9875,0.1458,0.0312,0.3375,0.7562,0.356,none
27b,base,collapsed_q2_edge,tri_stability_70,generalist,480,0.5396,0.4042,0.7328,0.8104,0.1708,0.0604,0.3812,0.6979,0.2754,none
27b,base,collapsed_q2_edge,tri_stability_70,math,480,0.4437,0.3354,0.675,0.7875,0.1812,0.0312,0.4146,1.0917,0.187,none
27b,base,collapsed_q2_edge,tri_stability_70,planning,480,0.6188,0.4604,0.7628,0.8417,0.1729,0.0354,0.3042,0.6521,0.3445,none
27b,base,collapsed_q2_edge,tri_stability_70,rhetoric,480,0.4875,0.3563,0.7009,0.7812,0.1604,0.0292,0.3937,0.9167,0.225,none
27b,base,collapsed_q2_edge,tri_stability_70,spatial,480,0.5771,0.4708,0.733,0.7979,0.175,0.0229,0.2771,0.7729,0.3529,none
27b,base,collapsed_q2_edge,tri_structural_65,adversarial,480,0.7083,0.4375,0.8435,0.9958,0.1646,0.0479,0.4229,0.4333,0.323,none
27b,base,collapsed_q2_edge,tri_structural_65,boundary,480,0.7354,0.5104,0.8482,0.9854,0.1542,0.0625,0.3937,0.4104,0.3996,none
27b,base,collapsed_q2_edge,tri_structural_65,coding,480,0.4958,0.3521,0.7027,0.8187,0.175,0.05,0.3625,0.9187,0.2146,none
27b,base,collapsed_q2_edge,tri_structural_65,epistemic,480,0.5167,0.3854,0.7307,0.85,0.1875,0.0229,0.3917,0.6854,0.259,none
27b,base,collapsed_q2_edge,tri_structural_65,forensic,480,0.5563,0.4083,0.7547,0.9792,0.1521,0.0479,0.3979,0.8167,0.2805,none
27b,base,collapsed_q2_edge,tri_structural_65,generalist,480,0.4479,0.3187,0.6958,0.8,0.1688,0.0458,0.4354,0.8375,0.1822,none
27b,base,collapsed_q2_edge,tri_structural_65,math,480,0.4104,0.3021,0.6576,0.7646,0.1771,0.0375,0.4313,1.1458,0.1497,none
27b,base,collapsed_q2_edge,tri_structural_65,planning,480,0.5708,0.4417,0.741,0.8292,0.1583,0.0333,0.3187,0.775,0.3232,none
27b,base,collapsed_q2_edge,tri_structural_65,rhetoric,480,0.4271,0.3,0.6651,0.7958,0.1958,0.0292,0.4167,1.0437,0.1499,none
27b,base,collapsed_q2_edge,tri_structural_65,spatial,480,0.5083,0.3979,0.7095,0.8354,0.1646,0.0521,0.3063,0.9208,0.2676,none
27b,base,damaged_q2,baseline,adversarial,480,0.05,0.0437,0.2331,0.5167,0.3354,0.0125,0.4125,3.4396,-0.2644,cascade
27b,base,damaged_q2,baseline,boundary,480,0.0229,0.0125,0.2059,0.4896,0.3042,0.0229,0.525,3.3937,-0.295,classification_miss
27b,base,damaged_q2,baseline,coding,480,0.0417,0.0312,0.2495,0.4854,0.2979,0.0271,0.2917,3.0646,-0.2401,classification_miss
27b,base,damaged_q2,baseline,epistemic,480,0.0458,0.0354,0.2347,0.4875,0.2854,0.0,0.4062,2.6583,-0.2156,classification_miss
27b,base,damaged_q2,baseline,forensic,480,0.0396,0.0312,0.2172,0.5125,0.3375,0.0083,0.425,3.0729,-0.2593,cascade
27b,base,damaged_q2,baseline,generalist,480,0.0271,0.025,0.2572,0.5437,0.3229,0.0187,0.4,2.6625,-0.2408,cascade
27b,base,damaged_q2,baseline,math,480,0.0375,0.0312,0.2525,0.5,0.2833,0.0125,0.4542,3.1833,-0.2518,classification_miss
27b,base,damaged_q2,baseline,planning,480,0.05,0.0333,0.2488,0.4958,0.2896,0.0125,0.3792,2.9188,-0.2323,classification_miss
27b,base,damaged_q2,baseline,rhetoric,480,0.0437,0.0375,0.2583,0.5646,0.3021,0.0063,0.4021,2.975,-0.2353,primitive_gap
27b,base,damaged_q2,baseline,spatial,480,0.0521,0.0417,0.2559,0.5292,0.3,0.0083,0.4042,2.8875,-0.2267,classification_miss
27b,base,damaged_q2,cognitive_25_structural_75,adversarial,480,0.7229,0.5146,0.8633,0.9917,0.1479,0.0312,0.3771,0.3563,0.416,none
27b,base,damaged_q2,cognitive_25_structural_75,boundary,480,0.7625,0.5292,0.8576,0.9708,0.1458,0.025,0.4,0.3625,0.4303,none
27b,base,damaged_q2,cognitive_25_structural_75,coding,480,0.6708,0.4979,0.805,0.8896,0.1458,0.0271,0.325,0.5333,0.3961,none
27b,base,damaged_q2,cognitive_25_structural_75,epistemic,480,0.6438,0.475,0.8164,0.9354,0.1479,0.0104,0.3521,0.4479,0.378,none
27b,base,damaged_q2,cognitive_25_structural_75,forensic,480,0.7042,0.5188,0.8179,0.9833,0.1229,0.0354,0.3604,0.5833,0.4168,none
27b,base,damaged_q2,cognitive_25_structural_75,generalist,480,0.6521,0.4771,0.8018,0.8667,0.125,0.0354,0.3458,0.5146,0.3791,none
27b,base,damaged_q2,cognitive_25_structural_75,math,480,0.6375,0.4583,0.7996,0.9083,0.1083,0.0208,0.3458,0.6708,0.3605,none
27b,base,damaged_q2,cognitive_25_structural_75,planning,480,0.7396,0.5687,0.8458,0.9083,0.1333,0.0167,0.2812,0.3833,0.4838,none
27b,base,damaged_q2,cognitive_25_structural_75,rhetoric,480,0.6021,0.4521,0.7816,0.8812,0.1375,0.0167,0.3812,0.6333,0.3453,none
27b,base,damaged_q2,cognitive_25_structural_75,spatial,480,0.6687,0.5042,0.8087,0.9187,0.1313,0.0167,0.2938,0.5708,0.4094,none
27b,base,damaged_q2,cognitive_cyber_equal,adversarial,480,0.3958,0.2958,0.6636,0.9917,0.2083,0.1083,0.3604,1.3625,0.1147,none
27b,base,damaged_q2,cognitive_cyber_equal,boundary,480,0.4542,0.2979,0.6953,0.9917,0.1625,0.0958,0.4771,1.2,0.1318,none
27b,base,damaged_q2,cognitive_cyber_equal,coding,480,0.2188,0.175,0.5229,0.7917,0.2062,0.0875,0.2708,1.8167,-0.0169,primitive_gap
27b,base,damaged_q2,cognitive_cyber_equal,epistemic,480,0.2896,0.1958,0.5922,0.9083,0.1854,0.0833,0.3792,1.3646,0.025,primitive_gap
27b,base,damaged_q2,cognitive_cyber_equal,forensic,480,0.2958,0.2062,0.5952,0.9979,0.2188,0.075,0.4125,1.5375,0.0157,primitive_gap
27b,base,damaged_q2,cognitive_cyber_equal,generalist,480,0.2021,0.1458,0.5352,0.8521,0.2188,0.0771,0.4208,1.5542,-0.0466,primitive_gap
27b,base,damaged_q2,cognitive_cyber_equal,math,480,0.2125,0.1604,0.485,0.7667,0.2125,0.0604,0.3667,2.0896,-0.0492,primitive_gap
27b,base,damaged_q2,cognitive_cyber_equal,planning,480,0.2708,0.2062,0.5537,0.8354,0.1938,0.0646,0.3208,1.6208,0.0285,primitive_gap
27b,base,damaged_q2,cognitive_cyber_equal,rhetoric,480,0.25,0.1979,0.5379,0.8313,0.2229,0.0938,0.3542,1.7396,-0.003,primitive_gap
27b,base,damaged_q2,cognitive_cyber_equal,spatial,480,0.2458,0.1958,0.5166,0.8292,0.2042,0.075,0.2917,1.7875,0.0069,primitive_gap
27b,base,damaged_q2,cognitive_only,adversarial,480,0.1313,0.0958,0.4263,0.7646,0.2542,0.0583,0.4188,2.4438,-0.1478,primitive_gap
27b,base,damaged_q2,cognitive_only,boundary,480,0.1083,0.0771,0.3906,0.7625,0.275,0.0667,0.4521,2.4604,-0.1779,primitive_gap
27b,base,damaged_q2,cognitive_only,coding,480,0.1125,0.0813,0.4209,0.7688,0.2125,0.0563,0.3979,2.2729,-0.1392,primitive_gap
27b,base,damaged_q2,cognitive_only,epistemic,480,0.1917,0.1313,0.5008,0.8583,0.2479,0.0333,0.4583,1.6396,-0.0684,primitive_gap
27b,base,damaged_q2,cognitive_only,forensic,480,0.1875,0.1542,0.4446,0.7729,0.2208,0.0479,0.4083,2.1167,-0.0602,primitive_gap
27b,base,damaged_q2,cognitive_only,generalist,480,0.1771,0.1292,0.5125,0.875,0.2333,0.05,0.4104,1.7042,-0.0689,primitive_gap
27b,base,damaged_q2,cognitive_only,math,480,0.1437,0.1125,0.4642,0.8271,0.225,0.0458,0.4667,2.2146,-0.1122,primitive_gap
27b,base,damaged_q2,cognitive_only,planning,480,0.2417,0.1771,0.5168,0.8583,0.2125,0.0333,0.3521,1.825,-0.0127,primitive_gap
27b,base,damaged_q2,cognitive_only,rhetoric,480,0.2021,0.1583,0.4956,0.8458,0.2396,0.0333,0.4667,1.9333,-0.0542,primitive_gap
27b,base,damaged_q2,cognitive_only,spatial,480,0.1938,0.1625,0.4769,0.8229,0.2542,0.0479,0.3104,1.9458,-0.0455,primitive_gap
27b,base,damaged_q2,cognitive_structural_equal,adversarial,480,0.5521,0.3958,0.7468,0.9625,0.1562,0.0229,0.375,0.9896,0.2649,none
27b,base,damaged_q2,cognitive_structural_equal,boundary,480,0.575,0.3854,0.7552,0.9542,0.1396,0.0437,0.425,0.8771,0.2569,none
27b,base,damaged_q2,cognitive_structural_equal,coding,480,0.4708,0.3688,0.6959,0.875,0.1938,0.05,0.2708,1.0437,0.2268,none
27b,base,damaged_q2,cognitive_structural_equal,epistemic,480,0.5146,0.3771,0.7497,0.9479,0.1292,0.0271,0.4146,0.7562,0.2619,none
27b,base,damaged_q2,cognitive_structural_equal,forensic,480,0.4958,0.3875,0.7116,0.9437,0.1646,0.0437,0.3792,0.9958,0.2493,none
27b,base,damaged_q2,cognitive_structural_equal,generalist,480,0.5042,0.375,0.7367,0.9396,0.1562,0.0521,0.3604,0.8271,0.2475,none
27b,base,damaged_q2,cognitive_structural_equal,math,480,0.4875,0.3458,0.7105,0.9,0.1646,0.0229,0.3854,1.0646,0.2078,none
27b,base,damaged_q2,cognitive_structural_equal,planning,480,0.6312,0.4813,0.7788,0.9437,0.1208,0.0208,0.3271,0.75,0.3772,none
27b,base,damaged_q2,cognitive_structural_equal,rhetoric,480,0.4979,0.3812,0.7203,0.9271,0.125,0.0146,0.3479,1.0375,0.2611,none
27b,base,damaged_q2,cognitive_structural_equal,spatial,480,0.5542,0.4021,0.7368,0.9083,0.1354,0.0312,0.3417,0.8854,0.2836,none
27b,base,damaged_q2,cyber_25_structural_75,adversarial,480,0.8167,0.5354,0.9017,0.9917,0.1437,0.0458,0.3875,0.1333,0.4455,none
27b,base,damaged_q2,cyber_25_structural_75,boundary,480,0.85,0.5958,0.9171,0.9917,0.125,0.0375,0.35,0.0958,0.518,none
27b,base,damaged_q2,cyber_25_structural_75,coding,480,0.6729,0.5146,0.81,0.8583,0.1354,0.05,0.2583,0.5188,0.4174,none
27b,base,damaged_q2,cyber_25_structural_75,epistemic,480,0.6354,0.4646,0.8042,0.8771,0.1521,0.0167,0.3625,0.4375,0.3648,none
27b,base,damaged_q2,cyber_25_structural_75,forensic,480,0.7458,0.5646,0.8484,0.9854,0.1354,0.0271,0.2771,0.4354,0.4746,none
27b,base,damaged_q2,cyber_25_structural_75,generalist,480,0.6042,0.4688,0.7756,0.7937,0.1333,0.025,0.3021,0.5458,0.3723,none
27b,base,damaged_q2,cyber_25_structural_75,math,480,0.5333,0.4042,0.7399,0.8125,0.1458,0.0292,0.3604,0.8271,0.2844,none
27b,base,damaged_q2,cyber_25_structural_75,planning,480,0.6583,0.5208,0.7837,0.7958,0.1333,0.0333,0.2542,0.5708,0.4253,none
27b,base,damaged_q2,cyber_25_structural_75,rhetoric,480,0.5938,0.4167,0.7639,0.8021,0.1437,0.0208,0.3292,0.6396,0.3111,none
27b,base,damaged_q2,cyber_25_structural_75,spatial,480,0.625,0.4792,0.7741,0.8187,0.1437,0.0292,0.2896,0.625,0.3758,none
27b,base,damaged_q2,cyber_only,adversarial,480,0.4021,0.2812,0.6802,0.9854,0.1958,0.0896,0.3792,1.2875,0.1099,none
27b,base,damaged_q2,cyber_only,boundary,480,0.5167,0.3521,0.7289,0.9875,0.2271,0.0833,0.3771,0.9417,0.19,none
27b,base,damaged_q2,cyber_only,coding,480,0.1958,0.1417,0.4748,0.7104,0.1896,0.0917,0.3833,1.9958,-0.064,primitive_gap
27b,base,damaged_q2,cyber_only,epistemic,480,0.1479,0.1146,0.4465,0.7188,0.2333,0.0646,0.4292,1.7854,-0.0919,primitive_gap
27b,base,damaged_q2,cyber_only,forensic,480,0.2687,0.1854,0.5755,0.9875,0.2333,0.0771,0.4375,1.5458,-0.0123,primitive_gap
