model,substrate,quant,stack,family,trials,pass_rate,clean_pass_rate,mean_score,classified_rate,cascade_rate,echo_rate,avg_distractors,avg_missing_required,stability_score,top_failure
2b_reference,base,damaged_q3,q3_stability_tri_72,epistemic,560,0.8554,0.5946,0.9227,0.975,0.1161,0.0304,0.3161,0.0607,0.5254,none
2b_reference,base,damaged_q3,q3_stability_tri_72,forensic,560,0.8696,0.6268,0.9292,0.9893,0.1054,0.0339,0.3286,0.0607,0.5591,none
2b_reference,base,damaged_q3,q3_stability_tri_72,generalist,560,0.8357,0.6018,0.9192,0.9554,0.1143,0.0536,0.2911,0.0661,0.5302,none
2b_reference,base,damaged_q3,q3_stability_tri_72,math,560,0.8446,0.5911,0.9146,0.9304,0.0946,0.0339,0.3357,0.1,0.524,none
2b_reference,base,damaged_q3,q3_stability_tri_72,planning,560,0.8536,0.6661,0.9239,0.9625,0.1143,0.025,0.2393,0.0696,0.6042,none
2b_reference,base,damaged_q3,q3_stability_tri_72,rhetoric,560,0.8143,0.5661,0.9048,0.9214,0.1143,0.0446,0.3411,0.0982,0.4907,none
2b_reference,base,damaged_q3,q3_stability_tri_72,spatial,560,0.8589,0.6554,0.9252,0.9589,0.1161,0.0321,0.2357,0.075,0.5915,none
2b_reference,base,damaged_q3,q4_boundary_pair_72_28,adversarial,560,0.8321,0.5875,0.9127,0.9804,0.1375,0.0268,0.3125,0.1036,0.5107,none
2b_reference,base,damaged_q3,q4_boundary_pair_72_28,boundary,560,0.8518,0.6071,0.9226,0.9929,0.1339,0.0339,0.3214,0.0589,0.5315,none
2b_reference,base,damaged_q3,q4_boundary_pair_72_28,coding,560,0.7125,0.55,0.833,0.8571,0.1411,0.0375,0.2393,0.3839,0.4618,none
2b_reference,base,damaged_q3,q4_boundary_pair_72_28,epistemic,560,0.6857,0.5393,0.8347,0.8839,0.1482,0.0143,0.3,0.3357,0.4512,none
2b_reference,base,damaged_q3,q4_boundary_pair_72_28,forensic,560,0.8071,0.6107,0.8865,0.9911,0.1179,0.0321,0.2804,0.2839,0.5323,none
2b_reference,base,damaged_q3,q4_boundary_pair_72_28,generalist,560,0.6536,0.4804,0.8083,0.8125,0.1268,0.0375,0.3518,0.4089,0.3862,none
2b_reference,base,damaged_q3,q4_boundary_pair_72_28,math,560,0.6411,0.4875,0.786,0.8179,0.1321,0.0518,0.3321,0.6196,0.3799,none
2b_reference,base,damaged_q3,q4_boundary_pair_72_28,planning,560,0.7375,0.55,0.8308,0.8411,0.1357,0.0411,0.2536,0.3911,0.4612,none
2b_reference,base,damaged_q3,q4_boundary_pair_72_28,rhetoric,560,0.6411,0.4857,0.7893,0.8286,0.1446,0.0375,0.3268,0.5518,0.3811,none
2b_reference,base,damaged_q3,q4_boundary_pair_72_28,spatial,560,0.6964,0.55,0.8139,0.8589,0.1339,0.0393,0.2286,0.4929,0.459,none
2b_reference,base,damaged_q3,q4_generalist_pair_72_28,adversarial,560,0.7661,0.5518,0.8835,0.9893,0.1518,0.0232,0.3393,0.2589,0.4615,none
2b_reference,base,damaged_q3,q4_generalist_pair_72_28,boundary,560,0.8125,0.5518,0.8861,0.975,0.1304,0.025,0.3696,0.2411,0.4661,none
2b_reference,base,damaged_q3,q4_generalist_pair_72_28,coding,560,0.7464,0.5661,0.8444,0.9,0.125,0.0107,0.2964,0.3893,0.4833,none
2b_reference,base,damaged_q3,q4_generalist_pair_72_28,epistemic,560,0.7161,0.5518,0.8535,0.925,0.1179,0.0107,0.3375,0.3286,0.4709,none
2b_reference,base,damaged_q3,q4_generalist_pair_72_28,forensic,560,0.7036,0.525,0.8228,0.9857,0.175,0.0268,0.3679,0.4911,0.4132,none
2b_reference,base,damaged_q3,q4_generalist_pair_72_28,generalist,560,0.7179,0.5268,0.8429,0.9143,0.1339,0.0411,0.3411,0.3464,0.4338,none
2b_reference,base,damaged_q3,q4_generalist_pair_72_28,math,560,0.6571,0.4714,0.8155,0.8929,0.1161,0.0179,0.3768,0.5607,0.3749,none
2b_reference,base,damaged_q3,q4_generalist_pair_72_28,planning,560,0.7536,0.5714,0.8629,0.9286,0.1179,0.0214,0.2804,0.3446,0.4921,none
2b_reference,base,damaged_q3,q4_generalist_pair_72_28,rhetoric,560,0.6964,0.5018,0.8234,0.8964,0.1286,0.0161,0.3464,0.475,0.4085,none
2b_reference,base,damaged_q3,q4_generalist_pair_72_28,spatial,560,0.7304,0.5375,0.8401,0.9036,0.1304,0.0268,0.3071,0.4018,0.4484,none
2b_reference,base,damaged_q4,q2_amplifier_low_echo,adversarial,560,0.8857,0.4786,0.9178,0.9911,0.0714,0.3107,0.2643,0.0589,0.3709,none
2b_reference,base,damaged_q4,q2_amplifier_low_echo,boundary,560,0.8821,0.4643,0.9116,0.9946,0.0911,0.2911,0.3125,0.05,0.3513,none
2b_reference,base,damaged_q4,q2_amplifier_low_echo,coding,560,0.8821,0.5143,0.9162,0.9839,0.0893,0.2964,0.2196,0.05,0.4081,none
2b_reference,base,damaged_q4,q2_amplifier_low_echo,epistemic,560,0.8857,0.4482,0.9189,0.9893,0.075,0.2643,0.35,0.0411,0.3428,none
2b_reference,base,damaged_q4,q2_amplifier_low_echo,forensic,560,0.8964,0.4964,0.9212,0.9857,0.0696,0.3018,0.275,0.0518,0.3906,none
2b_reference,base,damaged_q4,q2_amplifier_low_echo,generalist,560,0.8768,0.4679,0.9171,0.9946,0.075,0.275,0.2964,0.0571,0.3638,none
2b_reference,base,damaged_q4,q2_amplifier_low_echo,math,560,0.9018,0.5036,0.9237,0.9804,0.0679,0.2607,0.2946,0.0536,0.4048,none
2b_reference,base,damaged_q4,q2_amplifier_low_echo,planning,560,0.8857,0.5357,0.918,0.9786,0.0857,0.2714,0.2286,0.0375,0.4356,none
2b_reference,base,damaged_q4,q2_amplifier_low_echo,rhetoric,560,0.8661,0.5,0.916,0.9875,0.1,0.2821,0.2607,0.0482,0.3903,none
2b_reference,base,damaged_q4,q2_amplifier_low_echo,spatial,560,0.8946,0.5339,0.9228,0.975,0.0821,0.2643,0.2482,0.0393,0.4346,none
2b_reference,base,damaged_q4,q3_routed_tri_68,adversarial,560,0.8893,0.6482,0.9378,0.9911,0.0929,0.0571,0.275,0.0643,0.5837,none
2b_reference,base,damaged_q4,q3_routed_tri_68,boundary,560,0.9161,0.6661,0.9484,0.9946,0.0679,0.0571,0.2589,0.0554,0.6108,none
2b_reference,base,damaged_q4,q3_routed_tri_68,coding,560,0.8821,0.675,0.9435,0.9911,0.1,0.05,0.2107,0.0393,0.6162,none
2b_reference,base,damaged_q4,q3_routed_tri_68,epistemic,560,0.9089,0.7143,0.9489,0.9911,0.0768,0.0214,0.2429,0.0375,0.6657,none
2b_reference,base,damaged_q4,q3_routed_tri_68,forensic,560,0.9143,0.6839,0.9473,0.9946,0.0804,0.0393,0.2429,0.05,0.63,none
2b_reference,base,damaged_q4,q3_routed_tri_68,generalist,560,0.8946,0.6696,0.9441,0.9893,0.0768,0.05,0.2464,0.0536,0.6142,none
2b_reference,base,damaged_q4,q3_routed_tri_68,math,560,0.925,0.6804,0.9528,0.9946,0.0607,0.0304,0.2804,0.0411,0.6316,none
2b_reference,base,damaged_q4,q3_routed_tri_68,planning,560,0.9125,0.7518,0.9537,0.9946,0.0732,0.0268,0.1643,0.0518,0.7087,none
2b_reference,base,damaged_q4,q3_routed_tri_68,rhetoric,560,0.9143,0.6857,0.9514,0.9911,0.075,0.0429,0.2429,0.0321,0.6336,none
2b_reference,base,damaged_q4,q3_routed_tri_68,spatial,560,0.8982,0.6625,0.9455,0.9929,0.0875,0.0464,0.2393,0.0464,0.6055,none
2b_reference,base,damaged_q4,q3_stability_tri_72,adversarial,560,0.9089,0.6911,0.9491,0.9893,0.0804,0.0411,0.2339,0.0357,0.6382,none
2b_reference,base,damaged_q4,q3_stability_tri_72,boundary,560,0.8893,0.65,0.9368,0.9875,0.0929,0.0429,0.2661,0.0643,0.5891,none
2b_reference,base,damaged_q4,q3_stability_tri_72,coding,560,0.9018,0.6964,0.9474,0.9911,0.075,0.0339,0.225,0.0536,0.6465,none
2b_reference,base,damaged_q4,q3_stability_tri_72,epistemic,560,0.8982,0.6875,0.9473,0.9821,0.075,0.0304,0.2429,0.0375,0.6376,none
2b_reference,base,damaged_q4,q3_stability_tri_72,forensic,560,0.9,0.675,0.9435,0.9982,0.0946,0.0357,0.2661,0.0411,0.6161,none
2b_reference,base,damaged_q4,q3_stability_tri_72,generalist,560,0.9054,0.7,0.9517,0.9964,0.0732,0.0357,0.2214,0.0393,0.6512,none
2b_reference,base,damaged_q4,q3_stability_tri_72,math,560,0.9214,0.6804,0.9478,0.9821,0.0661,0.0357,0.2607,0.0536,0.6299,none
2b_reference,base,damaged_q4,q3_stability_tri_72,planning,560,0.9089,0.725,0.9498,0.9946,0.0821,0.0339,0.1893,0.0464,0.6761,none
2b_reference,base,damaged_q4,q3_stability_tri_72,rhetoric,560,0.8875,0.6875,0.943,0.9804,0.0839,0.0286,0.2536,0.0429,0.6342,none
2b_reference,base,damaged_q4,q3_stability_tri_72,spatial,560,0.9161,0.7714,0.9525,0.9786,0.0679,0.0214,0.1625,0.0482,0.7314,none
2b_reference,base,damaged_q4,q4_boundary_pair_72_28,adversarial,560,0.8857,0.6839,0.9401,0.9929,0.1,0.025,0.2321,0.0554,0.6276,none
2b_reference,base,damaged_q4,q4_boundary_pair_72_28,boundary,560,0.8839,0.6625,0.9396,0.9911,0.1018,0.0393,0.2589,0.0411,0.6013,none
2b_reference,base,damaged_q4,q4_boundary_pair_72_28,coding,560,0.8857,0.7,0.9339,0.9661,0.0804,0.0304,0.2089,0.0911,0.6486,none
2b_reference,base,damaged_q4,q4_boundary_pair_72_28,epistemic,560,0.8679,0.6571,0.9281,0.9571,0.0768,0.0161,0.2714,0.0839,0.605,none
2b_reference,base,damaged_q4,q4_boundary_pair_72_28,forensic,560,0.9018,0.6589,0.9457,0.9929,0.0804,0.0429,0.2554,0.0518,0.6032,none
2b_reference,base,damaged_q4,q4_boundary_pair_72_28,generalist,560,0.8196,0.6357,0.9088,0.9196,0.125,0.0571,0.2232,0.0839,0.5647,none
2b_reference,base,damaged_q4,q4_boundary_pair_72_28,math,560,0.8696,0.6554,0.9173,0.9304,0.0857,0.0196,0.2768,0.1304,0.5971,none
2b_reference,base,damaged_q4,q4_boundary_pair_72_28,planning,560,0.8964,0.725,0.94,0.9482,0.0768,0.0161,0.1911,0.0536,0.6808,none
2b_reference,base,damaged_q4,q4_boundary_pair_72_28,rhetoric,560,0.8357,0.6375,0.9093,0.9107,0.0857,0.0268,0.275,0.1286,0.578,none
2b_reference,base,damaged_q4,q4_boundary_pair_72_28,spatial,560,0.8607,0.7125,0.9297,0.95,0.1018,0.025,0.1607,0.0839,0.6599,none
2b_reference,base,damaged_q4,q4_generalist_pair_72_28,adversarial,560,0.8714,0.6554,0.9334,0.9893,0.1125,0.0286,0.2446,0.0625,0.5932,none
2b_reference,base,damaged_q4,q4_generalist_pair_72_28,boundary,560,0.8768,0.65,0.9371,0.9946,0.1018,0.025,0.2554,0.0607,0.591,none
2b_reference,base,damaged_q4,q4_generalist_pair_72_28,coding,560,0.9179,0.7143,0.95,0.9911,0.0643,0.0304,0.225,0.0589,0.668,none
2b_reference,base,damaged_q4,q4_generalist_pair_72_28,epistemic,560,0.8893,0.6625,0.9424,0.9929,0.0821,0.0018,0.2768,0.0482,0.6129,none
2b_reference,base,damaged_q4,q4_generalist_pair_72_28,forensic,560,0.8893,0.6679,0.9388,0.9893,0.0911,0.025,0.2518,0.0643,0.6122,none
2b_reference,base,damaged_q4,q4_generalist_pair_72_28,generalist,560,0.8875,0.6589,0.9411,0.9821,0.0875,0.0339,0.2429,0.0464,0.6041,none
2b_reference,base,damaged_q4,q4_generalist_pair_72_28,math,560,0.8982,0.6786,0.9423,0.9839,0.0768,0.0321,0.2554,0.0696,0.6252,none
2b_reference,base,damaged_q4,q4_generalist_pair_72_28,planning,560,0.9196,0.7232,0.9531,0.9964,0.0679,0.0054,0.2089,0.0482,0.6827,none
2b_reference,base,damaged_q4,q4_generalist_pair_72_28,rhetoric,560,0.9,0.6857,0.9416,0.9821,0.0679,0.0125,0.2661,0.0714,0.638,none
2b_reference,base,damaged_q4,q4_generalist_pair_72_28,spatial,560,0.875,0.6786,0.9375,0.9839,0.1,0.0179,0.2393,0.05,0.6234,none
2b_reference,base,healthy_q6,q2_amplifier_low_echo,adversarial,560,0.8911,0.5393,0.9198,0.9929,0.0732,0.3054,0.2125,0.0679,0.4359,none
2b_reference,base,healthy_q6,q2_amplifier_low_echo,boundary,560,0.8964,0.4964,0.921,0.9911,0.075,0.3018,0.2518,0.0446,0.3912,none
2b_reference,base,healthy_q6,q2_amplifier_low_echo,coding,560,0.9071,0.5339,0.9276,0.9875,0.0571,0.2946,0.1982,0.0536,0.4393,none
2b_reference,base,healthy_q6,q2_amplifier_low_echo,epistemic,560,0.9036,0.5339,0.93,0.9929,0.0714,0.2661,0.2143,0.0411,0.4401,none
2b_reference,base,healthy_q6,q2_amplifier_low_echo,forensic,560,0.8946,0.5143,0.9261,0.9911,0.0607,0.2911,0.2214,0.0643,0.4169,none
2b_reference,base,healthy_q6,q2_amplifier_low_echo,generalist,560,0.8893,0.4911,0.9219,0.9911,0.0554,0.3071,0.2393,0.0625,0.3908,none
2b_reference,base,healthy_q6,q2_amplifier_low_echo,math,560,0.9214,0.5393,0.931,0.9946,0.05,0.2804,0.2554,0.0643,0.4446,none
2b_reference,base,healthy_q6,q2_amplifier_low_echo,planning,560,0.9089,0.5643,0.9301,0.9875,0.075,0.2571,0.2036,0.0321,0.4725,none
2b_reference,base,healthy_q6,q2_amplifier_low_echo,rhetoric,560,0.9214,0.5339,0.9312,0.9911,0.0661,0.2893,0.2268,0.0393,0.4361,none
2b_reference,base,healthy_q6,q2_amplifier_low_echo,spatial,560,0.9125,0.5893,0.938,0.9911,0.0607,0.2554,0.15,0.05,0.5055,none
2b_reference,base,healthy_q6,q3_routed_tri_68,adversarial,560,0.9196,0.7304,0.9523,0.9946,0.0643,0.0429,0.1929,0.0661,0.6838,none
2b_reference,base,healthy_q6,q3_routed_tri_68,boundary,560,0.9304,0.7696,0.9591,0.9893,0.0589,0.0429,0.1411,0.0536,0.7294,none
2b_reference,base,healthy_q6,q3_routed_tri_68,coding,560,0.9464,0.7679,0.9618,0.9929,0.0482,0.0464,0.1482,0.0536,0.7296,none
2b_reference,base,healthy_q6,q3_routed_tri_68,epistemic,560,0.925,0.775,0.9599,0.9946,0.05,0.0232,0.1571,0.0536,0.7401,none
2b_reference,base,healthy_q6,q3_routed_tri_68,forensic,560,0.9357,0.7304,0.9595,0.9893,0.05,0.0554,0.1893,0.0446,0.6869,none
2b_reference,base,healthy_q6,q3_routed_tri_68,generalist,560,0.9286,0.7536,0.9616,0.9946,0.05,0.0411,0.1714,0.0411,0.7146,none
2b_reference,base,healthy_q6,q3_routed_tri_68,math,560,0.9482,0.7625,0.9624,0.9893,0.0429,0.0268,0.2036,0.0429,0.7259,none
2b_reference,base,healthy_q6,q3_routed_tri_68,planning,560,0.9214,0.7554,0.9522,0.9857,0.0679,0.0196,0.1893,0.0464,0.7136,none
2b_reference,base,healthy_q6,q3_routed_tri_68,rhetoric,560,0.925,0.7589,0.9566,0.9875,0.0589,0.0268,0.1732,0.05,0.7195,none
2b_reference,base,healthy_q6,q3_routed_tri_68,spatial,560,0.9179,0.7589,0.9536,0.9839,0.0625,0.0321,0.1464,0.0607,0.719,none
2b_reference,base,healthy_q6,q3_stability_tri_72,adversarial,560,0.9375,0.7446,0.9602,0.9929,0.05,0.0446,0.1768,0.0536,0.7039,none
2b_reference,base,healthy_q6,q3_stability_tri_72,boundary,560,0.9179,0.7482,0.953,0.9875,0.0696,0.0321,0.1821,0.0482,0.7039,none
2b_reference,base,healthy_q6,q3_stability_tri_72,coding,560,0.9482,0.7661,0.965,0.9911,0.0429,0.0518,0.1482,0.0429,0.7289,none
2b_reference,base,healthy_q6,q3_stability_tri_72,epistemic,560,0.925,0.7411,0.957,0.9839,0.0482,0.0339,0.1964,0.0446,0.7019,none
2b_reference,base,healthy_q6,q3_stability_tri_72,forensic,560,0.9321,0.7768,0.9618,0.9804,0.0518,0.0464,0.1339,0.0393,0.7393,none
2b_reference,base,healthy_q6,q3_stability_tri_72,generalist,560,0.9196,0.7643,0.9627,0.9929,0.0571,0.0321,0.1518,0.0304,0.7271,none
2b_reference,base,healthy_q6,q3_stability_tri_72,math,560,0.925,0.7286,0.9548,0.9893,0.0518,0.0268,0.2232,0.0589,0.6869,none
2b_reference,base,healthy_q6,q3_stability_tri_72,planning,560,0.9429,0.775,0.9609,0.9946,0.0464,0.0339,0.1536,0.0589,0.7391,none
2b_reference,base,healthy_q6,q3_stability_tri_72,rhetoric,560,0.9304,0.7464,0.9607,0.9911,0.05,0.0375,0.1732,0.0464,0.7077,none
2b_reference,base,healthy_q6,q3_stability_tri_72,spatial,560,0.9446,0.7946,0.9654,0.9893,0.0429,0.0375,0.1321,0.0464,0.7614,none
2b_reference,base,healthy_q6,q4_boundary_pair_72_28,adversarial,560,0.9196,0.7607,0.9571,0.9893,0.0589,0.0393,0.1464,0.0589,0.7205,none
2b_reference,base,healthy_q6,q4_boundary_pair_72_28,boundary,560,0.9304,0.7625,0.959,0.9929,0.0643,0.0393,0.1625,0.0411,0.7203,none
2b_reference,base,healthy_q6,q4_boundary_pair_72_28,coding,560,0.9161,0.7536,0.9554,0.9911,0.0607,0.0321,0.1536,0.0589,0.7137,none
2b_reference,base,healthy_q6,q4_boundary_pair_72_28,epistemic,560,0.9339,0.75,0.9623,0.9911,0.0393,0.0304,0.1804,0.0429,0.7156,none
2b_reference,base,healthy_q6,q4_boundary_pair_72_28,forensic,560,0.9125,0.7446,0.9508,0.9893,0.0696,0.0411,0.1696,0.0643,0.6987,none
2b_reference,base,healthy_q6,q4_boundary_pair_72_28,generalist,560,0.9196,0.7179,0.9554,0.9946,0.0607,0.0429,0.2179,0.0393,0.6717,none
2b_reference,base,healthy_q6,q4_boundary_pair_72_28,math,560,0.9286,0.7143,0.9554,0.9875,0.05,0.0268,0.2411,0.05,0.6721,none
2b_reference,base,healthy_q6,q4_boundary_pair_72_28,planning,560,0.9214,0.7768,0.9575,0.9929,0.0696,0.0196,0.1411,0.0464,0.7384,none
2b_reference,base,healthy_q6,q4_boundary_pair_72_28,rhetoric,560,0.9232,0.725,0.957,0.9839,0.0554,0.0268,0.2018,0.0393,0.6849,none
2b_reference,base,healthy_q6,q4_boundary_pair_72_28,spatial,560,0.9232,0.775,0.9569,0.9875,0.0607,0.0321,0.1393,0.0554,0.7364,none
2b_reference,base,healthy_q6,q4_generalist_pair_72_28,adversarial,560,0.9357,0.7893,0.961,0.9929,0.0518,0.0214,0.1571,0.0536,0.7542,none
2b_reference,base,healthy_q6,q4_generalist_pair_72_28,boundary,560,0.9089,0.7375,0.9511,0.9964,0.0714,0.025,0.1857,0.0643,0.693,none
2b_reference,base,healthy_q6,q4_generalist_pair_72_28,coding,560,0.925,0.7679,0.9569,0.9857,0.0625,0.0196,0.1696,0.0411,0.7296,none
2b_reference,base,healthy_q6,q4_generalist_pair_72_28,epistemic,560,0.9143,0.7357,0.9558,0.9946,0.0625,0.0107,0.2107,0.0375,0.6961,none
2b_reference,base,healthy_q6,q4_generalist_pair_72_28,forensic,560,0.9339,0.7661,0.9587,0.9857,0.0482,0.0286,0.1732,0.0518,0.7294,none
2b_reference,base,healthy_q6,q4_generalist_pair_72_28,generalist,560,0.925,0.7821,0.9614,0.9875,0.0482,0.0304,0.1518,0.0446,0.7472,none
2b_reference,base,healthy_q6,q4_generalist_pair_72_28,math,560,0.9286,0.7411,0.957,0.9911,0.0554,0.0143,0.2089,0.0464,0.7026,none
2b_reference,base,healthy_q6,q4_generalist_pair_72_28,planning,560,0.9482,0.7875,0.9614,0.9929,0.0482,0.0054,0.1696,0.0518,0.7558,none
2b_reference,base,healthy_q6,q4_generalist_pair_72_28,rhetoric,560,0.9268,0.7393,0.9528,0.9875,0.0571,0.0179,0.2125,0.0607,0.6985,none
2b_reference,base,healthy_q6,q4_generalist_pair_72_28,spatial,560,0.9143,0.7571,0.9542,0.9875,0.0643,0.0286,0.1607,0.0536,0.7166,none
2b_reference,base,healthy_q8,q2_amplifier_low_echo,adversarial,560,0.9071,0.5,0.9229,0.9911,0.0607,0.3143,0.2214,0.0643,0.398,none
2b_reference,base,healthy_q8,q2_amplifier_low_echo,boundary,560,0.9125,0.5375,0.9271,0.9964,0.0589,0.2643,0.2321,0.0661,0.4451,none
2b_reference,base,healthy_q8,q2_amplifier_low_echo,coding,560,0.9232,0.55,0.9333,0.9839,0.0464,0.3089,0.1625,0.0464,0.459,none
2b_reference,base,healthy_q8,q2_amplifier_low_echo,epistemic,560,0.9196,0.5679,0.9377,0.9911,0.0571,0.2643,0.2,0.0304,0.4803,none
2b_reference,base,healthy_q8,q2_amplifier_low_echo,forensic,560,0.9036,0.5571,0.9305,0.9911,0.0696,0.2929,0.1589,0.0518,0.4624,none
2b_reference,base,healthy_q8,q2_amplifier_low_echo,generalist,560,0.9071,0.5304,0.9292,0.9929,0.0643,0.3,0.1982,0.0339,0.4335,none
2b_reference,base,healthy_q8,q2_amplifier_low_echo,math,560,0.9357,0.5696,0.9399,0.9875,0.0429,0.25,0.2286,0.0411,0.4864,none
2b_reference,base,healthy_q8,q2_amplifier_low_echo,planning,560,0.9054,0.5982,0.9307,0.9875,0.0625,0.2554,0.1482,0.0589,0.5136,none
2b_reference,base,healthy_q8,q2_amplifier_low_echo,rhetoric,560,0.8911,0.5268,0.9283,0.9964,0.0768,0.2804,0.2036,0.0536,0.4287,none
2b_reference,base,healthy_q8,q2_amplifier_low_echo,spatial,560,0.9125,0.5607,0.9312,0.9875,0.0607,0.2929,0.1696,0.0607,0.4673,none
2b_reference,base,healthy_q8,q3_routed_tri_68,adversarial,560,0.9393,0.7893,0.9648,0.9911,0.0411,0.0232,0.1393,0.0536,0.7585,none
2b_reference,base,healthy_q8,q3_routed_tri_68,boundary,560,0.9286,0.7625,0.9599,0.9929,0.0571,0.0571,0.1411,0.0518,0.7201,none
2b_reference,base,healthy_q8,q3_routed_tri_68,coding,560,0.95,0.7982,0.9697,0.9946,0.0357,0.0429,0.1339,0.0393,0.7663,none
2b_reference,base,healthy_q8,q3_routed_tri_68,epistemic,560,0.9286,0.8036,0.9627,0.9875,0.0464,0.0321,0.1321,0.0482,0.7702,none
2b_reference,base,healthy_q8,q3_routed_tri_68,forensic,560,0.9429,0.7964,0.9615,0.9857,0.0482,0.0214,0.1429,0.0536,0.7636,none
2b_reference,base,healthy_q8,q3_routed_tri_68,generalist,560,0.9429,0.7518,0.9645,0.9893,0.0304,0.0429,0.1804,0.0482,0.7173,none
2b_reference,base,healthy_q8,q3_routed_tri_68,math,560,0.9607,0.75,0.965,0.9911,0.025,0.0464,0.2036,0.0571,0.7141,none
2b_reference,base,healthy_q8,q3_routed_tri_68,planning,560,0.9464,0.7786,0.9614,0.9875,0.0375,0.0339,0.1536,0.0571,0.7454,none
2b_reference,base,healthy_q8,q3_routed_tri_68,rhetoric,560,0.9571,0.7839,0.9695,0.9893,0.0321,0.0411,0.1679,0.0339,0.7509,none
2b_reference,base,healthy_q8,q3_routed_tri_68,spatial,560,0.9607,0.8161,0.9707,0.9946,0.0321,0.0339,0.1304,0.0446,0.787,none
2b_reference,base,healthy_q8,q3_stability_tri_72,adversarial,560,0.9446,0.7946,0.965,0.9893,0.0429,0.0589,0.1179,0.0536,0.7579,none
2b_reference,base,healthy_q8,q3_stability_tri_72,boundary,560,0.9375,0.7607,0.9616,0.9839,0.0464,0.0482,0.1589,0.0464,0.7221,none
2b_reference,base,healthy_q8,q3_stability_tri_72,coding,560,0.9429,0.8232,0.9675,0.9929,0.0357,0.0321,0.1054,0.0589,0.7947,none
2b_reference,base,healthy_q8,q3_stability_tri_72,epistemic,560,0.9446,0.7625,0.9655,0.9839,0.0304,0.0339,0.1839,0.0357,0.7301,none
2b_reference,base,healthy_q8,q3_stability_tri_72,forensic,560,0.9625,0.7982,0.9684,0.9893,0.0304,0.0375,0.1518,0.0464,0.7671,none
2b_reference,base,healthy_q8,q3_stability_tri_72,generalist,560,0.9429,0.7857,0.9672,0.9893,0.0321,0.0464,0.1232,0.0482,0.7545,none
2b_reference,base,healthy_q8,q3_stability_tri_72,math,560,0.9679,0.7482,0.9714,0.9982,0.0196,0.0339,0.2107,0.0375,0.7168,none
2b_reference,base,healthy_q8,q3_stability_tri_72,planning,560,0.95,0.8179,0.967,0.9893,0.0411,0.0339,0.1143,0.0482,0.7872,none
2b_reference,base,healthy_q8,q3_stability_tri_72,rhetoric,560,0.9393,0.7839,0.9632,0.9875,0.0429,0.0286,0.1518,0.05,0.7507,none
2b_reference,base,healthy_q8,q3_stability_tri_72,spatial,560,0.9571,0.8125,0.9692,0.9946,0.0286,0.0393,0.1196,0.0571,0.7836,none
2b_reference,base,healthy_q8,q4_boundary_pair_72_28,adversarial,560,0.9536,0.7946,0.9676,0.9964,0.0304,0.0411,0.1482,0.0607,0.7624,none
2b_reference,base,healthy_q8,q4_boundary_pair_72_28,boundary,560,0.9393,0.7661,0.9671,0.9893,0.0411,0.0482,0.1589,0.0286,0.73,none
2b_reference,base,healthy_q8,q4_boundary_pair_72_28,coding,560,0.9589,0.7768,0.9688,0.9857,0.0268,0.05,0.15,0.0446,0.7445,none
2b_reference,base,healthy_q8,q4_boundary_pair_72_28,epistemic,560,0.9321,0.7857,0.9637,0.9929,0.0464,0.0196,0.15,0.0411,0.7538,none
2b_reference,base,healthy_q8,q4_boundary_pair_72_28,forensic,560,0.9321,0.7839,0.9599,0.9857,0.0589,0.0393,0.1357,0.0429,0.7454,none
2b_reference,base,healthy_q8,q4_boundary_pair_72_28,generalist,560,0.9429,0.8125,0.9692,0.9946,0.0339,0.0339,0.1161,0.0464,0.7839,none
2b_reference,base,healthy_q8,q4_boundary_pair_72_28,math,560,0.9518,0.7518,0.9623,0.9929,0.0304,0.0304,0.2036,0.0679,0.7169,none
2b_reference,base,healthy_q8,q4_boundary_pair_72_28,planning,560,0.9464,0.8089,0.966,0.9929,0.0357,0.025,0.1339,0.0518,0.7799,none
2b_reference,base,healthy_q8,q4_boundary_pair_72_28,rhetoric,560,0.9446,0.7821,0.9609,0.9821,0.0446,0.0286,0.1589,0.0518,0.7477,none
2b_reference,base,healthy_q8,q4_boundary_pair_72_28,spatial,560,0.9571,0.8143,0.9688,0.9875,0.0375,0.0357,0.1268,0.0393,0.7838,none
2b_reference,base,healthy_q8,q4_generalist_pair_72_28,adversarial,560,0.9482,0.7821,0.9655,0.9911,0.0357,0.0339,0.15,0.0571,0.7498,none
2b_reference,base,healthy_q8,q4_generalist_pair_72_28,boundary,560,0.9482,0.7982,0.9652,0.9929,0.0446,0.0268,0.1429,0.0482,0.7656,none
2b_reference,base,healthy_q8,q4_generalist_pair_72_28,coding,560,0.95,0.8107,0.9684,0.9929,0.0268,0.025,0.1357,0.0571,0.784,none
2b_reference,base,healthy_q8,q4_generalist_pair_72_28,epistemic,560,0.9375,0.7625,0.9633,0.9982,0.0357,0.0089,0.1857,0.05,0.7326,none
2b_reference,base,healthy_q8,q4_generalist_pair_72_28,forensic,560,0.9429,0.8,0.9617,0.9929,0.0429,0.0161,0.1554,0.0589,0.7686,none
