model,substrate,quant,stack,pressure_band,trials,pass_rate,clean_pass_rate,mean_score,classified_rate,cascade_rate,echo_rate,avg_distractors,avg_missing_required,stability_score,top_failure
2b_reference,base,damaged_q3,q4_boundary_pair_72_28,medium,1400,0.7579,0.6157,0.8647,0.9029,0.1271,0.0264,0.2157,0.2879,0.5406,none
2b_reference,base,damaged_q3,q4_generalist_pair_72_28,extreme,1400,0.6,0.3371,0.7577,0.8829,0.2036,0.0471,0.5393,0.695,0.1887,none
2b_reference,base,damaged_q3,q4_generalist_pair_72_28,high,1400,0.6807,0.4793,0.8126,0.9179,0.1536,0.0179,0.3786,0.4857,0.3751,none
2b_reference,base,damaged_q3,q4_generalist_pair_72_28,low,1400,0.8364,0.6793,0.9313,0.9743,0.0736,0.0079,0.195,0.0979,0.6352,none
2b_reference,base,damaged_q3,q4_generalist_pair_72_28,medium,1400,0.8029,0.6464,0.8884,0.9493,0.1,0.015,0.2321,0.2564,0.582,none
2b_reference,base,damaged_q4,q2_amplifier_low_echo,extreme,1400,0.855,0.3593,0.887,0.985,0.1029,0.3643,0.4243,0.0693,0.2182,none
2b_reference,base,damaged_q4,q2_amplifier_low_echo,high,1400,0.8921,0.485,0.9196,0.9914,0.0886,0.2836,0.285,0.0436,0.3767,none
2b_reference,base,damaged_q4,q2_amplifier_low_echo,low,1400,0.8971,0.5929,0.9379,0.9843,0.06,0.22,0.1764,0.0364,0.5149,none
2b_reference,base,damaged_q4,q2_amplifier_low_echo,medium,1400,0.8986,0.54,0.9288,0.9836,0.0714,0.2593,0.2143,0.0457,0.4473,none
2b_reference,base,damaged_q4,q3_routed_tri_68,extreme,1400,0.8786,0.5507,0.922,0.9936,0.1143,0.0643,0.3921,0.0736,0.4685,none
2b_reference,base,damaged_q4,q3_routed_tri_68,high,1400,0.9007,0.6736,0.9447,0.9914,0.0871,0.0436,0.2421,0.0493,0.6169,none
2b_reference,base,damaged_q4,q3_routed_tri_68,low,1400,0.9393,0.7993,0.9708,0.9921,0.035,0.0214,0.135,0.0264,0.7724,none
2b_reference,base,damaged_q4,q3_routed_tri_68,medium,1400,0.9036,0.7114,0.952,0.9929,0.08,0.0393,0.1921,0.0393,0.6622,none
2b_reference,base,damaged_q4,q3_stability_tri_72,extreme,1400,0.8864,0.5786,0.9291,0.9907,0.1057,0.0579,0.36,0.0579,0.5036,none
2b_reference,base,damaged_q4,q3_stability_tri_72,high,1400,0.8893,0.6679,0.94,0.9871,0.0993,0.03,0.2543,0.0443,0.6095,none
2b_reference,base,damaged_q4,q3_stability_tri_72,low,1400,0.9136,0.7929,0.9635,0.9929,0.0536,0.0179,0.1236,0.0357,0.7615,none
2b_reference,base,damaged_q4,q3_stability_tri_72,medium,1400,0.9257,0.7464,0.9548,0.9814,0.0579,0.03,0.1907,0.0471,0.7055,none
2b_reference,base,damaged_q4,q4_boundary_pair_72_28,extreme,1400,0.8379,0.5457,0.9016,0.9336,0.1229,0.0507,0.3714,0.1143,0.4633,none
2b_reference,base,damaged_q4,q4_boundary_pair_72_28,high,1400,0.8557,0.6543,0.9179,0.9471,0.1107,0.0243,0.2521,0.0936,0.5914,none
2b_reference,base,damaged_q4,q4_boundary_pair_72_28,low,1400,0.9,0.7757,0.9568,0.98,0.055,0.0171,0.1286,0.0471,0.7431,none
2b_reference,base,damaged_q4,q4_boundary_pair_72_28,medium,1400,0.8893,0.7157,0.9407,0.9629,0.0771,0.0271,0.1893,0.0664,0.6687,none
2b_reference,base,damaged_q4,q4_generalist_pair_72_28,extreme,1400,0.8736,0.5571,0.9238,0.9836,0.1121,0.0457,0.3736,0.0643,0.4813,none
2b_reference,base,damaged_q4,q4_generalist_pair_72_28,high,1400,0.885,0.6571,0.9353,0.99,0.1036,0.0171,0.2593,0.0643,0.5987,none
2b_reference,base,damaged_q4,q4_generalist_pair_72_28,low,1400,0.9164,0.7886,0.962,0.9857,0.0429,0.0071,0.1457,0.0414,0.7606,none
2b_reference,base,damaged_q4,q4_generalist_pair_72_28,medium,1400,0.895,0.7071,0.9459,0.995,0.0821,0.015,0.2079,0.0621,0.6598,none
2b_reference,base,healthy_q6,q2_amplifier_low_echo,extreme,1400,0.8957,0.4393,0.9062,0.9971,0.0764,0.3621,0.3321,0.0629,0.3142,none
2b_reference,base,healthy_q6,q2_amplifier_low_echo,high,1400,0.9021,0.5057,0.9254,0.9893,0.0679,0.305,0.2314,0.055,0.4031,none
2b_reference,base,healthy_q6,q2_amplifier_low_echo,low,1400,0.9029,0.6064,0.9418,0.9879,0.0571,0.2086,0.1414,0.04,0.5343,none
2b_reference,base,healthy_q6,q2_amplifier_low_echo,medium,1400,0.9179,0.5829,0.9373,0.99,0.0564,0.2636,0.1643,0.05,0.4976,none
2b_reference,base,healthy_q6,q3_routed_tri_68,extreme,1400,0.9157,0.6493,0.9424,0.9907,0.08,0.0621,0.2736,0.0621,0.5879,none
2b_reference,base,healthy_q6,q3_routed_tri_68,high,1400,0.9214,0.74,0.9526,0.9886,0.0671,0.0293,0.1893,0.0557,0.6961,none
2b_reference,base,healthy_q6,q3_routed_tri_68,low,1400,0.9336,0.8157,0.9699,0.99,0.0329,0.0221,0.1079,0.0357,0.791,none
2b_reference,base,healthy_q6,q3_routed_tri_68,medium,1400,0.9486,0.82,0.9667,0.9914,0.0414,0.0293,0.1143,0.0514,0.79,none
2b_reference,base,healthy_q6,q3_stability_tri_72,extreme,1400,0.93,0.6836,0.9499,0.9921,0.0643,0.0607,0.2471,0.0586,0.6294,none
2b_reference,base,healthy_q6,q3_stability_tri_72,high,1400,0.9329,0.7271,0.9572,0.9857,0.0586,0.0357,0.2021,0.0386,0.6843,none
2b_reference,base,healthy_q6,q3_stability_tri_72,low,1400,0.925,0.8214,0.9688,0.9886,0.0386,0.0214,0.0957,0.0357,0.7961,none
2b_reference,base,healthy_q6,q3_stability_tri_72,medium,1400,0.9414,0.8021,0.9646,0.9907,0.0429,0.0329,0.1236,0.055,0.7701,none
2b_reference,base,healthy_q6,q4_boundary_pair_72_28,extreme,1400,0.9143,0.6621,0.9449,0.9879,0.0786,0.0621,0.2471,0.0571,0.6035,none
2b_reference,base,healthy_q6,q4_boundary_pair_72_28,high,1400,0.9207,0.7186,0.9534,0.9929,0.0679,0.0243,0.2136,0.0464,0.6739,none
2b_reference,base,healthy_q6,q4_boundary_pair_72_28,low,1400,0.9221,0.8207,0.9685,0.9921,0.0357,0.0229,0.1,0.0421,0.7953,none
2b_reference,base,healthy_q6,q4_boundary_pair_72_28,medium,1400,0.9343,0.7907,0.96,0.9871,0.0536,0.0229,0.1407,0.0529,0.7562,none
2b_reference,base,healthy_q6,q4_generalist_pair_72_28,extreme,1400,0.9071,0.6586,0.9417,0.9886,0.085,0.04,0.2736,0.0564,0.6004,none
2b_reference,base,healthy_q6,q4_generalist_pair_72_28,high,1400,0.9264,0.7529,0.9547,0.9914,0.06,0.0129,0.2007,0.0557,0.7134,none
2b_reference,base,healthy_q6,q4_generalist_pair_72_28,low,1400,0.9329,0.8293,0.9709,0.9936,0.0321,0.0114,0.1057,0.0371,0.807,none
2b_reference,base,healthy_q6,q4_generalist_pair_72_28,medium,1400,0.9379,0.8007,0.9608,0.9871,0.0507,0.0164,0.14,0.0529,0.7684,none
2b_reference,base,healthy_q8,q2_amplifier_low_echo,extreme,1400,0.885,0.4429,0.906,0.9907,0.0871,0.3657,0.2657,0.0586,0.3194,none
2b_reference,base,healthy_q8,q2_amplifier_low_echo,high,1400,0.9086,0.5214,0.9282,0.9929,0.0664,0.2886,0.2264,0.0564,0.4229,none
2b_reference,base,healthy_q8,q2_amplifier_low_echo,low,1400,0.9286,0.64,0.9506,0.9921,0.0357,0.2157,0.1243,0.0379,0.5743,none
2b_reference,base,healthy_q8,q2_amplifier_low_echo,medium,1400,0.925,0.595,0.9395,0.9864,0.0507,0.2593,0.1529,0.05,0.5132,none
2b_reference,base,healthy_q8,q3_routed_tri_68,extreme,1400,0.9414,0.6943,0.9531,0.9921,0.0514,0.0657,0.2279,0.07,0.644,none
2b_reference,base,healthy_q8,q3_routed_tri_68,high,1400,0.9521,0.7807,0.9668,0.9907,0.0386,0.035,0.17,0.0379,0.7467,none
2b_reference,base,healthy_q8,q3_routed_tri_68,low,1400,0.9407,0.8293,0.9732,0.9907,0.0243,0.0264,0.0993,0.0371,0.8069,none
2b_reference,base,healthy_q8,q3_routed_tri_68,medium,1400,0.9486,0.8279,0.9667,0.9879,0.04,0.0229,0.1129,0.05,0.7998,none
2b_reference,base,healthy_q8,q3_stability_tri_72,extreme,1400,0.9314,0.68,0.9499,0.9857,0.0586,0.0729,0.2286,0.065,0.6263,none
2b_reference,base,healthy_q8,q3_stability_tri_72,high,1400,0.9607,0.7864,0.9692,0.99,0.0329,0.0443,0.1529,0.04,0.7535,none
2b_reference,base,healthy_q8,q3_stability_tri_72,low,1400,0.9479,0.8521,0.9768,0.9907,0.0186,0.0157,0.0864,0.0343,0.8348,none
2b_reference,base,healthy_q8,q3_stability_tri_72,medium,1400,0.9557,0.8364,0.9705,0.9929,0.03,0.0243,0.1071,0.0536,0.8113,none
2b_reference,base,healthy_q8,q4_boundary_pair_72_28,extreme,1400,0.945,0.6914,0.9551,0.995,0.05,0.0586,0.2421,0.0621,0.6422,none
2b_reference,base,healthy_q8,q4_boundary_pair_72_28,high,1400,0.9443,0.7886,0.9633,0.9907,0.0493,0.0364,0.1464,0.0471,0.7524,none
2b_reference,base,healthy_q8,q4_boundary_pair_72_28,low,1400,0.9379,0.8443,0.9729,0.9879,0.0236,0.0157,0.0893,0.0393,0.825,none
2b_reference,base,healthy_q8,q4_boundary_pair_72_28,medium,1400,0.9564,0.8264,0.9705,0.9864,0.0314,0.03,0.115,0.0414,0.7997,none
2b_reference,base,healthy_q8,q4_generalist_pair_72_28,extreme,1400,0.9407,0.7064,0.9546,0.9871,0.0529,0.0436,0.2293,0.0536,0.6608,none
2b_reference,base,healthy_q8,q4_generalist_pair_72_28,high,1400,0.9521,0.7779,0.9623,0.9893,0.0407,0.0214,0.1764,0.0543,0.7445,none
2b_reference,base,healthy_q8,q4_generalist_pair_72_28,low,1400,0.9357,0.8429,0.9729,0.9929,0.0221,0.0079,0.0971,0.0414,0.8248,none
2b_reference,base,healthy_q8,q4_generalist_pair_72_28,medium,1400,0.9557,0.8493,0.9714,0.9929,0.0293,0.0157,0.1021,0.0514,0.8266,none
2b_reference,base,q8_k_m,q2_amplifier_low_echo,extreme,1400,0.9186,0.4479,0.9155,0.99,0.0543,0.3779,0.2471,0.0593,0.3333,none
2b_reference,base,q8_k_m,q2_amplifier_low_echo,high,1400,0.9157,0.5543,0.9333,0.9893,0.0643,0.2807,0.1957,0.0429,0.4611,none
2b_reference,base,q8_k_m,q2_amplifier_low_echo,low,1400,0.9286,0.6357,0.9501,0.9893,0.0429,0.2086,0.1357,0.0293,0.5688,none
2b_reference,base,q8_k_m,q2_amplifier_low_echo,medium,1400,0.94,0.61,0.9462,0.9907,0.0421,0.2457,0.1543,0.04,0.5339,none
2b_reference,base,q8_k_m,q3_routed_tri_68,extreme,1400,0.9543,0.7407,0.9615,0.9929,0.0386,0.0657,0.1893,0.0607,0.6978,none
2b_reference,base,q8_k_m,q3_routed_tri_68,high,1400,0.9607,0.7914,0.9661,0.9857,0.0329,0.0421,0.1471,0.0543,0.7587,none
2b_reference,base,q8_k_m,q3_routed_tri_68,low,1400,0.9343,0.8371,0.9718,0.9907,0.025,0.0179,0.0929,0.0421,0.8165,none
2b_reference,base,q8_k_m,q3_routed_tri_68,medium,1400,0.9571,0.8307,0.9704,0.9864,0.0279,0.0264,0.1164,0.0479,0.8054,none
2b_reference,base,q8_k_m,q3_stability_tri_72,extreme,1400,0.9479,0.7336,0.9583,0.99,0.0464,0.0721,0.1907,0.0614,0.6869,none
2b_reference,base,q8_k_m,q3_stability_tri_72,high,1400,0.9557,0.8007,0.9655,0.9843,0.0343,0.0379,0.1386,0.0564,0.769,none
2b_reference,base,q8_k_m,q3_stability_tri_72,low,1400,0.9364,0.8493,0.9743,0.9921,0.0193,0.02,0.0786,0.0443,0.831,none
2b_reference,base,q8_k_m,q3_stability_tri_72,medium,1400,0.9521,0.825,0.9681,0.9864,0.0343,0.0329,0.1093,0.0514,0.7968,none
2b_reference,base,q8_k_m,q4_boundary_pair_72_28,extreme,1400,0.9479,0.7271,0.9591,0.99,0.0479,0.0571,0.2079,0.0471,0.6824,none
2b_reference,base,q8_k_m,q4_boundary_pair_72_28,high,1400,0.95,0.7929,0.9639,0.9886,0.0393,0.0314,0.1543,0.055,0.7597,none
2b_reference,base,q8_k_m,q4_boundary_pair_72_28,low,1400,0.9393,0.8629,0.9753,0.9914,0.0193,0.015,0.0693,0.0421,0.8464,none
2b_reference,base,q8_k_m,q4_boundary_pair_72_28,medium,1400,0.9536,0.8357,0.9694,0.9871,0.0271,0.0286,0.1057,0.0564,0.8106,none
2b_reference,base,q8_k_m,q4_generalist_pair_72_28,extreme,1400,0.9536,0.7464,0.9608,0.9879,0.0414,0.0393,0.195,0.0536,0.7079,none
2b_reference,base,q8_k_m,q4_generalist_pair_72_28,high,1400,0.9593,0.8121,0.967,0.9886,0.0286,0.0229,0.1479,0.0586,0.7842,none
2b_reference,base,q8_k_m,q4_generalist_pair_72_28,low,1400,0.945,0.8671,0.9768,0.9907,0.015,0.0107,0.0771,0.04,0.8523,none
2b_reference,base,q8_k_m,q4_generalist_pair_72_28,medium,1400,0.9629,0.8593,0.9722,0.9886,0.0264,0.0114,0.1043,0.0471,0.8384,none
2b_reference,degraded_instruct,base_f16,q2_amplifier_low_echo,extreme,1400,0.9079,0.4536,0.9139,0.9886,0.065,0.3614,0.2557,0.0557,0.3385,none
2b_reference,degraded_instruct,base_f16,q2_amplifier_low_echo,high,1400,0.9379,0.5293,0.9362,0.9879,0.0393,0.3236,0.1929,0.05,0.4349,none
2b_reference,degraded_instruct,base_f16,q2_amplifier_low_echo,low,1400,0.9286,0.6443,0.9509,0.9907,0.0329,0.2057,0.13,0.04,0.5809,none
2b_reference,degraded_instruct,base_f16,q2_amplifier_low_echo,medium,1400,0.9264,0.5986,0.9423,0.99,0.0436,0.2707,0.1343,0.0514,0.518,none
2b_reference,degraded_instruct,base_f16,q3_routed_tri_68,extreme,1400,0.9671,0.7343,0.9655,0.9921,0.025,0.0829,0.1829,0.06,0.6926,none
2b_reference,degraded_instruct,base_f16,q3_routed_tri_68,high,1400,0.9621,0.805,0.9685,0.9886,0.0257,0.05,0.1321,0.0607,0.7737,none
2b_reference,degraded_instruct,base_f16,q3_routed_tri_68,low,1400,0.9529,0.8586,0.9787,0.9936,0.0129,0.0257,0.08,0.0364,0.8414,none
2b_reference,degraded_instruct,base_f16,q3_routed_tri_68,medium,1400,0.9664,0.8479,0.9736,0.9879,0.0236,0.0379,0.0964,0.0464,0.8232,none
2b_reference,degraded_instruct,base_f16,q3_stability_tri_72,extreme,1400,0.96,0.7757,0.9633,0.9893,0.0364,0.055,0.1536,0.0657,0.7382,none
2b_reference,degraded_instruct,base_f16,q3_stability_tri_72,high,1400,0.9657,0.8186,0.9697,0.9857,0.025,0.04,0.1336,0.0529,0.7897,none
2b_reference,degraded_instruct,base_f16,q3_stability_tri_72,low,1400,0.9579,0.8643,0.9809,0.9921,0.015,0.0243,0.0736,0.0279,0.8477,none
2b_reference,degraded_instruct,base_f16,q3_stability_tri_72,medium,1400,0.9593,0.8471,0.9722,0.9907,0.025,0.0286,0.095,0.0543,0.8236,none
2b_reference,degraded_instruct,base_f16,q4_boundary_pair_72_28,extreme,1400,0.9564,0.7486,0.9618,0.9921,0.0414,0.07,0.1593,0.0657,0.7061,none
2b_reference,degraded_instruct,base_f16,q4_boundary_pair_72_28,high,1400,0.9607,0.8086,0.9684,0.9864,0.0279,0.04,0.1357,0.055,0.7786,none
2b_reference,degraded_instruct,base_f16,q4_boundary_pair_72_28,low,1400,0.9429,0.8579,0.9753,0.9886,0.0186,0.0221,0.0686,0.0414,0.8403,none
2b_reference,degraded_instruct,base_f16,q4_boundary_pair_72_28,medium,1400,0.955,0.8414,0.972,0.9907,0.0293,0.0343,0.0907,0.05,0.816,none
2b_reference,degraded_instruct,base_f16,q4_generalist_pair_72_28,extreme,1400,0.9636,0.7471,0.9627,0.99,0.0314,0.0607,0.2014,0.0621,0.7063,none
2b_reference,degraded_instruct,base_f16,q4_generalist_pair_72_28,high,1400,0.9686,0.8293,0.9716,0.9929,0.0229,0.0243,0.13,0.0557,0.8044,none
2b_reference,degraded_instruct,base_f16,q4_generalist_pair_72_28,low,1400,0.9514,0.8564,0.9788,0.995,0.0171,0.0129,0.0879,0.0314,0.8401,none
2b_reference,degraded_instruct,base_f16,q4_generalist_pair_72_28,medium,1400,0.9636,0.8557,0.9757,0.9886,0.0221,0.0279,0.0936,0.0393,0.834,none
2b_reference,degraded_instruct,collapsed_q2_edge,q2_amplifier_low_echo,extreme,1400,0.26,0.085,0.5266,0.6693,0.3586,0.3779,0.8657,1.2086,-0.2278,cascade
2b_reference,degraded_instruct,collapsed_q2_edge,q2_amplifier_low_echo,high,1400,0.3593,0.1664,0.5981,0.7371,0.2736,0.2957,0.5371,1.0464,-0.0701,cascade
2b_reference,degraded_instruct,collapsed_q2_edge,q2_amplifier_low_echo,low,1400,0.6129,0.34,0.7971,0.8336,0.1343,0.2207,0.3114,0.3143,0.2149,none
2b_reference,degraded_instruct,collapsed_q2_edge,q2_amplifier_low_echo,medium,1400,0.4979,0.285,0.7012,0.7686,0.1979,0.2636,0.395,0.6843,0.1071,none
2b_reference,degraded_instruct,collapsed_q2_edge,q3_routed_tri_68,extreme,1400,0.0436,0.0236,0.2206,0.5293,0.585,0.0857,0.8807,3.0579,-0.3924,cascade
2b_reference,degraded_instruct,collapsed_q2_edge,q3_routed_tri_68,high,1400,0.0914,0.0664,0.3056,0.5921,0.4779,0.045,0.5907,2.4157,-0.254,cascade
2b_reference,degraded_instruct,collapsed_q2_edge,q3_routed_tri_68,low,1400,0.2507,0.1729,0.5682,0.7514,0.2136,0.0271,0.3336,1.0771,0.0228,cascade
2b_reference,degraded_instruct,collapsed_q2_edge,q3_routed_tri_68,medium,1400,0.1564,0.1264,0.4202,0.6386,0.3293,0.0371,0.4357,1.8814,-0.1087,cascade
2b_reference,degraded_instruct,collapsed_q2_edge,q3_stability_tri_72,extreme,1400,0.0571,0.0293,0.2542,0.5486,0.55,0.0829,0.8793,2.9029,-0.3678,cascade
2b_reference,degraded_instruct,collapsed_q2_edge,q3_stability_tri_72,high,1400,0.105,0.07,0.332,0.6064,0.4736,0.0357,0.5821,2.2736,-0.2395,cascade
2b_reference,degraded_instruct,collapsed_q2_edge,q3_stability_tri_72,low,1400,0.275,0.1936,0.5951,0.7521,0.2036,0.0293,0.2957,1.0036,0.0528,cascade
2b_reference,degraded_instruct,collapsed_q2_edge,q3_stability_tri_72,medium,1400,0.185,0.1414,0.4556,0.6471,0.31,0.0386,0.4307,1.7243,-0.08,cascade
2b_reference,degraded_instruct,collapsed_q2_edge,q4_boundary_pair_72_28,extreme,1400,0.0114,0.0064,0.1139,0.4179,0.7371,0.0621,0.8943,3.8621,-0.4918,cascade
2b_reference,degraded_instruct,collapsed_q2_edge,q4_boundary_pair_72_28,high,1400,0.0307,0.02,0.1781,0.4921,0.6229,0.0321,0.5571,3.0771,-0.3717,cascade
2b_reference,degraded_instruct,collapsed_q2_edge,q4_boundary_pair_72_28,low,1400,0.1286,0.1014,0.4239,0.6471,0.2657,0.0207,0.305,1.5464,-0.0842,cascade
2b_reference,degraded_instruct,collapsed_q2_edge,q4_boundary_pair_72_28,medium,1400,0.0786,0.0657,0.2914,0.5707,0.4429,0.04,0.4207,2.4629,-0.2319,cascade
2b_reference,degraded_instruct,collapsed_q2_edge,q4_generalist_pair_72_28,extreme,1400,0.01,0.0043,0.0954,0.4164,0.7436,0.0536,0.9507,4.0564,-0.5084,cascade
2b_reference,degraded_instruct,collapsed_q2_edge,q4_generalist_pair_72_28,high,1400,0.0264,0.0186,0.1666,0.4971,0.5836,0.0257,0.6421,3.22,-0.374,cascade
2b_reference,degraded_instruct,collapsed_q2_edge,q4_generalist_pair_72_28,low,1400,0.1107,0.075,0.415,0.6514,0.2643,0.0107,0.3314,1.5536,-0.1106,cascade
2b_reference,degraded_instruct,collapsed_q2_edge,q4_generalist_pair_72_28,medium,1400,0.0693,0.0529,0.2881,0.595,0.4136,0.0179,0.4621,2.4971,-0.2366,cascade
2b_reference,degraded_instruct,damaged_q2,q2_amplifier_low_echo,extreme,1400,0.5829,0.2007,0.7503,0.7993,0.2086,0.38,0.675,0.34,-0.0089,distractor_capture
2b_reference,degraded_instruct,damaged_q2,q2_amplifier_low_echo,high,1400,0.6493,0.29,0.7963,0.8421,0.1779,0.295,0.4893,0.285,0.1242,distractor_capture
2b_reference,degraded_instruct,damaged_q2,q2_amplifier_low_echo,low,1400,0.8214,0.4743,0.8957,0.9143,0.1021,0.2193,0.29,0.0586,0.3737,none
2b_reference,degraded_instruct,damaged_q2,q2_amplifier_low_echo,medium,1400,0.7664,0.4029,0.8588,0.8607,0.1186,0.2479,0.3643,0.1364,0.2818,none
2b_reference,degraded_instruct,damaged_q2,q3_routed_tri_68,extreme,1400,0.2536,0.125,0.5125,0.7086,0.3286,0.0693,0.7529,1.6843,-0.1319,cascade
2b_reference,degraded_instruct,damaged_q2,q3_routed_tri_68,high,1400,0.3621,0.2521,0.5896,0.78,0.2721,0.0529,0.4729,1.2957,0.0573,cascade
2b_reference,degraded_instruct,damaged_q2,q3_routed_tri_68,low,1400,0.54,0.3886,0.7812,0.8586,0.1264,0.0279,0.2657,0.4743,0.3001,none
2b_reference,degraded_instruct,damaged_q2,q3_routed_tri_68,medium,1400,0.485,0.355,0.6963,0.8064,0.1879,0.0443,0.3457,0.8814,0.2181,none
2b_reference,degraded_instruct,damaged_q2,q3_stability_tri_72,extreme,1400,0.2914,0.1393,0.5333,0.7093,0.3314,0.07,0.7379,1.5343,-0.1099,cascade
2b_reference,degraded_instruct,damaged_q2,q3_stability_tri_72,high,1400,0.3593,0.2493,0.6007,0.7721,0.2686,0.0336,0.4893,1.2229,0.0617,cascade
2b_reference,degraded_instruct,damaged_q2,q3_stability_tri_72,low,1400,0.5971,0.4571,0.8036,0.8643,0.13,0.02,0.2371,0.3979,0.3753,none
2b_reference,degraded_instruct,damaged_q2,q3_stability_tri_72,medium,1400,0.4907,0.3493,0.704,0.8079,0.2,0.0471,0.3593,0.8157,0.2103,none
2b_reference,degraded_instruct,damaged_q2,q4_boundary_pair_72_28,extreme,1400,0.1114,0.0586,0.3448,0.595,0.4729,0.0607,0.7293,2.4443,-0.276,cascade
2b_reference,degraded_instruct,damaged_q2,q4_boundary_pair_72_28,high,1400,0.1979,0.14,0.4262,0.66,0.3671,0.0329,0.4871,1.9407,-0.1127,cascade
2b_reference,degraded_instruct,damaged_q2,q4_boundary_pair_72_28,low,1400,0.3236,0.2393,0.63,0.7721,0.1786,0.0207,0.2621,0.9086,0.1152,none
2b_reference,degraded_instruct,damaged_q2,q4_boundary_pair_72_28,medium,1400,0.2971,0.2236,0.5464,0.72,0.2529,0.0286,0.345,1.445,0.0421,cascade
2b_reference,degraded_instruct,damaged_q2,q4_generalist_pair_72_28,extreme,1400,0.0864,0.0464,0.3139,0.6,0.455,0.0514,0.8157,2.6807,-0.2996,cascade
2b_reference,degraded_instruct,damaged_q2,q4_generalist_pair_72_28,high,1400,0.1643,0.1229,0.4003,0.665,0.3843,0.025,0.5236,2.1079,-0.1447,cascade
2b_reference,degraded_instruct,damaged_q2,q4_generalist_pair_72_28,low,1400,0.3171,0.2257,0.6303,0.785,0.1671,0.0079,0.2864,0.9364,0.1043,none
2b_reference,degraded_instruct,damaged_q2,q4_generalist_pair_72_28,medium,1400,0.2393,0.1971,0.5131,0.7364,0.2743,0.015,0.3771,1.5836,0.0025,cascade
2b_reference,degraded_instruct,damaged_q3,q2_amplifier_low_echo,extreme,1400,0.7907,0.3207,0.8615,0.9464,0.1443,0.375,0.4914,0.0564,0.1603,distractor_capture
2b_reference,degraded_instruct,damaged_q3,q2_amplifier_low_echo,high,1400,0.8607,0.42,0.9034,0.9807,0.1107,0.3214,0.3279,0.0479,0.2939,none
2b_reference,degraded_instruct,damaged_q3,q2_amplifier_low_echo,low,1400,0.8986,0.5743,0.9369,0.99,0.0629,0.2236,0.1936,0.0357,0.4934,none
2b_reference,degraded_instruct,damaged_q3,q2_amplifier_low_echo,medium,1400,0.8779,0.4807,0.917,0.9914,0.1,0.27,0.2779,0.0436,0.3723,none
2b_reference,degraded_instruct,damaged_q3,q3_routed_tri_68,extreme,1400,0.7807,0.4221,0.8659,0.9129,0.1536,0.0736,0.4936,0.1871,0.3125,none
2b_reference,degraded_instruct,damaged_q3,q3_routed_tri_68,high,1400,0.8157,0.5621,0.9005,0.9321,0.125,0.0436,0.3321,0.1157,0.4836,none
2b_reference,degraded_instruct,damaged_q3,q3_routed_tri_68,low,1400,0.8907,0.7279,0.9521,0.9879,0.0736,0.0236,0.1786,0.0364,0.685,none
2b_reference,degraded_instruct,damaged_q3,q3_routed_tri_68,medium,1400,0.8657,0.6414,0.9297,0.9643,0.1014,0.0364,0.2443,0.0664,0.5808,none
2b_reference,degraded_instruct,damaged_q3,q3_stability_tri_72,extreme,1400,0.8029,0.4571,0.8817,0.9179,0.1371,0.0757,0.4686,0.1386,0.3564,none
2b_reference,degraded_instruct,damaged_q3,q3_stability_tri_72,high,1400,0.8386,0.5714,0.9123,0.9457,0.1186,0.0464,0.3243,0.0829,0.4965,none
2b_reference,degraded_instruct,damaged_q3,q3_stability_tri_72,low,1400,0.9136,0.7279,0.9574,0.9921,0.0586,0.0243,0.1929,0.0329,0.6884,none
2b_reference,degraded_instruct,damaged_q3,q3_stability_tri_72,medium,1400,0.8529,0.6543,0.9267,0.9586,0.1057,0.0371,0.2314,0.0721,0.593,none
2b_reference,degraded_instruct,damaged_q3,q4_boundary_pair_72_28,extreme,1400,0.6314,0.345,0.7677,0.825,0.2021,0.0679,0.51,0.5743,0.2013,none
2b_reference,degraded_instruct,damaged_q3,q4_boundary_pair_72_28,high,1400,0.6479,0.4679,0.791,0.8714,0.1707,0.0379,0.3357,0.5314,0.3556,none
2b_reference,degraded_instruct,damaged_q3,q4_boundary_pair_72_28,low,1400,0.8036,0.6607,0.9025,0.9136,0.0793,0.0179,0.18,0.1464,0.6116,none
2b_reference,degraded_instruct,damaged_q3,q4_boundary_pair_72_28,medium,1400,0.74,0.575,0.8563,0.8864,0.115,0.03,0.2229,0.3214,0.5006,none
2b_reference,degraded_instruct,damaged_q3,q4_generalist_pair_72_28,extreme,1400,0.5986,0.3664,0.7511,0.8614,0.2029,0.05,0.4707,0.7329,0.2213,none
2b_reference,degraded_instruct,damaged_q3,q4_generalist_pair_72_28,high,1400,0.6736,0.4829,0.8019,0.9093,0.1586,0.0229,0.3643,0.5343,0.3749,none
2b_reference,degraded_instruct,damaged_q3,q4_generalist_pair_72_28,low,1400,0.8207,0.6757,0.922,0.9571,0.0729,0.01,0.1829,0.1207,0.6312,none
2b_reference,degraded_instruct,damaged_q3,q4_generalist_pair_72_28,medium,1400,0.7764,0.6107,0.8712,0.9221,0.1086,0.0243,0.245,0.295,0.5389,none
2b_reference,degraded_instruct,damaged_q4,q2_amplifier_low_echo,extreme,1400,0.8614,0.36,0.8921,0.99,0.1043,0.3536,0.4093,0.0564,0.2224,none
2b_reference,degraded_instruct,damaged_q4,q2_amplifier_low_echo,high,1400,0.8814,0.4564,0.9152,0.99,0.0879,0.3129,0.2786,0.0564,0.3424,none
