signal,signal_strength,combo_size,combo,pass_rate,mean_score,packet_received_rate,classified_rate,route_rate,cascade_rate,avg_missing,avg_distractors,structural_survival,avg_structural_repairs,avg_functional_repairs,worst_task_rate
kv_packet,0.64,6,FRAME+CARRIER+PARITY+CHECKSUM+REDUNDANCY+STATE_BUFFER,0.6639,0.7996,0.6278,0.625,0.0,0.0306,0.0556,0.9889,0.7176,0.0,0.0,0.4444
kv_packet,0.64,6,FRAME+CLOCK+CARRIER+ROUTER+PARITY+REDUNDANCY,0.6639,0.7752,0.75,0.7611,0.4944,0.0611,0.4722,0.6194,0.7949,0.0,0.0,0.4444
lora_candidate,0.78,8,FRAME+ROUTER+CHECKSUM+ECC+REDUNDANCY+COMPRESSION+STATE_BUFFER+GAIN_CLAMP,0.6611,0.7942,0.5833,0.7694,0.4639,0.0194,0.3806,0.5111,0.741,0.3083,0.0556,0.6222
lora_candidate,0.78,8,FRAME+CARRIER+ROUTER+PARITY+CHECKSUM+REDUNDANCY+SUPPRESSION+GAIN_CLAMP,0.6611,0.7911,0.6472,0.7083,0.4556,0.0333,0.4333,0.2722,0.7649,0.0,0.0,0.6222
rag_like,0.48,7,CLOCK+CARRIER+PARITY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP,0.6611,0.7797,0.55,0.6417,0.0,0.0583,0.1917,0.6167,0.5956,0.0,0.0,0.6222
rag_like,0.48,7,FRAME+CARRIER+PARITY+ECC+REDUNDANCY+COMPRESSION+STATE_BUFFER,0.6611,0.7772,0.5917,0.6778,0.0,0.1056,0.1028,0.8556,0.7056,0.2611,0.0083,0.6222
kv_packet,0.64,5,CLOCK+CARRIER+PARITY+REDUNDANCY+STATE_BUFFER,0.6611,0.7909,0.5306,0.6667,0.0,0.05,0.0556,0.9306,0.7089,0.0,0.0,0.6
kv_packet,0.64,5,CLOCK+CARRIER+ECC+SUPPRESSION+STATE_BUFFER,0.6611,0.7891,0.5694,0.6389,0.0,0.0778,0.0917,0.7333,0.5817,0.0,0.0,0.6
rag_like,0.48,6,CLOCK+CARRIER+CHECKSUM+REDUNDANCY+SUPPRESSION+GAIN_CLAMP,0.6611,0.7861,0.5611,0.5861,0.0,0.0278,0.1889,0.5389,0.7083,0.0,0.0,0.6
kv_packet,0.64,7,CLOCK+CARRIER+ROUTER+PARITY+CHECKSUM+REDUNDANCY+STATE_BUFFER,0.6611,0.7845,0.5833,0.725,0.45,0.0306,0.3583,0.6333,0.6968,0.0,0.0,0.6
kv_packet,0.64,7,FRAME+ROUTER+CHECKSUM+ECC+COMPRESSION+STATE_BUFFER+GAIN_CLAMP,0.6611,0.7844,0.525,0.75,0.4,0.0361,0.3194,0.5944,0.6044,0.2722,0.0222,0.6
rag_like,0.48,6,FRAME+CLOCK+ECC+SUPPRESSION+STATE_BUFFER+GAIN_CLAMP,0.6611,0.7813,0.5944,0.6778,0.0,0.0417,0.2667,0.5722,0.6259,0.0,0.0,0.6
rag_like,0.48,7,FRAME+CLOCK+CARRIER+ROUTER+PARITY+REDUNDANCY+GAIN_CLAMP,0.6611,0.7808,0.6722,0.7556,0.5083,0.05,0.4444,0.4861,0.7929,0.0,0.0,0.6
lora_candidate,0.78,6,CLOCK+CARRIER+ROUTER+CHECKSUM+ECC+GAIN_CLAMP,0.6611,0.7798,0.6194,0.7306,0.4278,0.0417,0.4,0.5389,0.6907,0.275,0.0306,0.6
kv_packet,0.64,7,FRAME+CARRIER+ROUTER+CHECKSUM+SUPPRESSION+COMPRESSION+STATE_BUFFER,0.6611,0.7785,0.6111,0.7944,0.3722,0.0611,0.425,0.4583,0.5901,0.0,0.0,0.6
kv_packet,0.64,6,CARRIER+PARITY+ECC+COMPRESSION+STATE_BUFFER+GAIN_CLAMP,0.6611,0.7767,0.5139,0.6222,0.0,0.0667,0.0889,0.8222,0.587,0.1722,0.0083,0.6
kv_packet,0.64,5,CLOCK+CARRIER+PARITY+CHECKSUM+COMPRESSION,0.6611,0.7759,0.5778,0.6,0.0,0.0528,0.1111,0.9056,0.585,0.0,0.0,0.6
rag_like,0.48,8,FRAME+CLOCK+CARRIER+ROUTER+PARITY+CHECKSUM+REDUNDANCY+SUPPRESSION,0.6611,0.7754,0.7,0.7194,0.5,0.0361,0.5139,0.3917,0.7517,0.0,0.0,0.6
rag_like,0.48,7,FRAME+CLOCK+ECC+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP,0.6611,0.7716,0.5194,0.7,0.0,0.05,0.2611,0.5833,0.6071,0.0,0.0,0.6
lora_candidate,0.78,7,CLOCK+CARRIER+ROUTER+PARITY+ECC+REDUNDANCY+STATE_BUFFER,0.6611,0.7689,0.6417,0.7333,0.4972,0.075,0.4194,0.6083,0.7702,0.3167,0.0611,0.6
rag_like,0.48,8,CLOCK+CARRIER+ROUTER+CHECKSUM+ECC+COMPRESSION+STATE_BUFFER+GAIN_CLAMP,0.6611,0.7667,0.5944,0.7111,0.4,0.0389,0.4278,0.5722,0.6066,0.2333,0.0222,0.6
lora_candidate,0.78,6,FRAME+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY,0.6611,0.8059,0.6,0.6944,0.0,0.0444,0.0611,0.9222,0.8014,0.3028,0.0056,0.5778
lora_candidate,0.78,8,CLOCK+PARITY+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP,0.6611,0.8048,0.5167,0.6361,0.0,0.0361,0.0694,0.6528,0.7243,0.3361,0.0111,0.5778
lora_candidate,0.78,7,CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+COMPRESSION,0.6611,0.799,0.6306,0.6194,0.0,0.0194,0.0722,0.9778,0.7706,0.4194,0.0139,0.5778
kv_packet,0.64,8,FRAME+CLOCK+ROUTER+CHECKSUM+ECC+SUPPRESSION+COMPRESSION+GAIN_CLAMP,0.6611,0.7987,0.5972,0.725,0.4361,0.0306,0.35,0.3861,0.6448,0.3333,0.0389,0.5778
kv_packet,0.64,7,FRAME+CARRIER+PARITY+REDUNDANCY+SUPPRESSION+COMPRESSION+GAIN_CLAMP,0.6611,0.7954,0.5972,0.6556,0.0,0.0972,0.0889,0.6389,0.7619,0.0,0.0,0.5778
kv_packet,0.64,7,CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP,0.6611,0.7913,0.45,0.6472,0.0,0.0583,0.0806,0.6056,0.6266,0.225,0.0139,0.5778
rag_like,0.48,7,FRAME+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+STATE_BUFFER,0.6611,0.7909,0.5694,0.6444,0.0,0.025,0.0972,0.9361,0.7361,0.3639,0.0333,0.5778
lora_candidate,0.78,8,CLOCK+CARRIER+ROUTER+PARITY+ECC+REDUNDANCY+COMPRESSION+STATE_BUFFER,0.6611,0.7909,0.6528,0.7444,0.5083,0.0389,0.35,0.6278,0.7385,0.3028,0.0417,0.5778
rag_like,0.48,10,FRAME+CARRIER+ROUTER+PARITY+CHECKSUM+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP,0.6611,0.7898,0.5917,0.7194,0.4306,0.0417,0.3972,0.2806,0.6933,0.0,0.0,0.5778
kv_packet,0.64,6,FRAME+PARITY+CHECKSUM+REDUNDANCY+SUPPRESSION+GAIN_CLAMP,0.6611,0.787,0.5028,0.6333,0.0,0.0694,0.0861,0.6639,0.6852,0.0,0.0,0.5778
lora_candidate,0.78,6,CARRIER+PARITY+REDUNDANCY+SUPPRESSION+COMPRESSION+GAIN_CLAMP,0.6611,0.7859,0.5111,0.6639,0.0,0.1194,0.0611,0.6139,0.7102,0.0,0.0,0.5778
lora_candidate,0.78,4,CHECKSUM+COMPRESSION+STATE_BUFFER+GAIN_CLAMP,0.6611,0.7837,0.4944,0.7222,0.0,0.0667,0.0833,0.9111,0.5299,0.0,0.0,0.5778
rag_like,0.48,7,FRAME+CLOCK+CARRIER+ROUTER+REDUNDANCY+COMPRESSION+STATE_BUFFER,0.6611,0.7816,0.6806,0.7306,0.5167,0.05,0.3917,0.6389,0.7437,0.0,0.0,0.5778
rag_like,0.48,8,FRAME+CARRIER+ROUTER+CHECKSUM+REDUNDANCY+COMPRESSION+STATE_BUFFER+GAIN_CLAMP,0.6611,0.7808,0.6167,0.7278,0.4167,0.0194,0.4083,0.5778,0.7045,0.0,0.0,0.5778
rag_like,0.48,8,FRAME+CLOCK+ROUTER+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER,0.6611,0.7806,0.5917,0.7389,0.4583,0.0556,0.4,0.4583,0.666,0.0,0.0,0.5778
lora_candidate,0.78,6,FRAME+CLOCK+ROUTER+PARITY+CHECKSUM+SUPPRESSION,0.6611,0.7791,0.6861,0.6778,0.4028,0.0528,0.4,0.4778,0.6185,0.0,0.0,0.5778
rag_like,0.48,7,FRAME+CARRIER+PARITY+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER,0.6611,0.7778,0.5639,0.6944,0.0,0.1083,0.1528,0.6611,0.6829,0.0,0.0,0.5778
kv_packet,0.64,7,CLOCK+CARRIER+ROUTER+PARITY+ECC+COMPRESSION+STATE_BUFFER,0.6611,0.7769,0.5778,0.75,0.3833,0.0917,0.2806,0.6694,0.6095,0.2333,0.0333,0.5778
rag_like,0.48,7,FRAME+CLOCK+CARRIER+ROUTER+ECC+REDUNDANCY+GAIN_CLAMP,0.6611,0.7757,0.7028,0.7361,0.5389,0.0639,0.4722,0.4778,0.7917,0.0,0.0,0.5778
rag_like,0.48,7,FRAME+CARRIER+PARITY+CHECKSUM+ECC+SUPPRESSION+GAIN_CLAMP,0.6611,0.7753,0.5833,0.6306,0.0,0.0444,0.2472,0.575,0.6302,0.2972,0.025,0.5778
kv_packet,0.64,5,CLOCK+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION,0.6611,0.7748,0.5278,0.5667,0.0,0.0722,0.1111,0.6667,0.6772,0.1583,0.0111,0.5778
rag_like,0.48,6,FRAME+CARRIER+ROUTER+REDUNDANCY+SUPPRESSION+STATE_BUFFER,0.6611,0.7704,0.6028,0.7583,0.5167,0.1139,0.4083,0.4194,0.6931,0.0,0.0,0.5778
rag_like,0.48,6,FRAME+PARITY+REDUNDANCY+SUPPRESSION+STATE_BUFFER+GAIN_CLAMP,0.6611,0.7696,0.4611,0.7056,0.0,0.075,0.2083,0.5806,0.6602,0.0,0.0,0.5778
kv_packet,0.64,8,FRAME+ROUTER+PARITY+CHECKSUM+ECC+REDUNDANCY+COMPRESSION+STATE_BUFFER,0.6611,0.7659,0.5889,0.7611,0.4639,0.0583,0.4444,0.5917,0.708,0.4917,0.0667,0.5778
rag_like,0.48,8,FRAME+CARRIER+PARITY+CHECKSUM+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP,0.6611,0.7597,0.5556,0.6278,0.0,0.0472,0.2778,0.65,0.5785,0.0,0.0,0.5778
kv_packet,0.64,5,FRAME+CARRIER+ROUTER+CHECKSUM+ECC,0.6611,0.7585,0.6333,0.7139,0.3889,0.0667,0.4278,0.6333,0.645,0.1667,0.0472,0.5778
rag_like,0.48,6,FRAME+CARRIER+CHECKSUM+REDUNDANCY+SUPPRESSION+COMPRESSION,0.6611,0.7526,0.5833,0.6111,0.0,0.1167,0.2222,0.6333,0.6894,0.0,0.0,0.5778
lora_candidate,0.78,4,FRAME+CLOCK+PARITY+COMPRESSION,0.6611,0.7949,0.6694,0.6806,0.0,0.0917,0.0722,0.925,0.6472,0.0,0.0,0.5556
lora_candidate,0.78,5,CLOCK+PARITY+CHECKSUM+ECC+GAIN_CLAMP,0.6611,0.7936,0.5472,0.675,0.0,0.0472,0.0528,0.9528,0.6556,0.2444,0.0,0.5556
kv_packet,0.64,8,CLOCK+CARRIER+ROUTER+PARITY+CHECKSUM+ECC+REDUNDANCY+STATE_BUFFER,0.6611,0.7927,0.6222,0.7361,0.4694,0.0194,0.3611,0.6,0.7372,0.4444,0.0722,0.5556
kv_packet,0.64,5,CARRIER+CHECKSUM+SUPPRESSION+COMPRESSION+GAIN_CLAMP,0.6611,0.7919,0.5222,0.6361,0.0,0.0639,0.0806,0.6861,0.5372,0.0,0.0,0.5556
lora_candidate,0.78,8,FRAME+CLOCK+ROUTER+PARITY+CHECKSUM+ECC+SUPPRESSION+COMPRESSION,0.6611,0.7896,0.6583,0.7444,0.4306,0.0528,0.3861,0.45,0.675,0.5611,0.0361,0.5556
kv_packet,0.64,6,CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY,0.6611,0.7881,0.5972,0.5861,0.0,0.0278,0.0889,0.9056,0.7505,0.2806,0.025,0.5556
kv_packet,0.64,9,CLOCK+CARRIER+ROUTER+PARITY+ECC+REDUNDANCY+SUPPRESSION+STATE_BUFFER+GAIN_CLAMP,0.6611,0.7855,0.5722,0.7278,0.4528,0.0472,0.4083,0.25,0.759,0.375,0.0611,0.5556
kv_packet,0.64,6,FRAME+ROUTER+CHECKSUM+SUPPRESSION+STATE_BUFFER+GAIN_CLAMP,0.6611,0.7848,0.5778,0.7417,0.3833,0.0722,0.3444,0.4583,0.5787,0.0,0.0,0.5556
rag_like,0.48,8,FRAME+CLOCK+CARRIER+ROUTER+PARITY+CHECKSUM+SUPPRESSION+STATE_BUFFER,0.6611,0.7842,0.6583,0.7389,0.4139,0.0389,0.4472,0.4139,0.6229,0.0,0.0,0.5556
rag_like,0.48,10,CLOCK+CARRIER+ROUTER+PARITY+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP,0.6611,0.7842,0.5583,0.725,0.4667,0.05,0.3944,0.3,0.7214,0.3333,0.0722,0.5556
kv_packet,0.64,6,FRAME+CHECKSUM+ECC+COMPRESSION+STATE_BUFFER+GAIN_CLAMP,0.6611,0.7824,0.5139,0.6778,0.0,0.05,0.0889,0.925,0.6005,0.1972,0.0028,0.5556
lora_candidate,0.78,5,CLOCK+PARITY+CHECKSUM+ECC+SUPPRESSION,0.6611,0.7823,0.55,0.6056,0.0,0.0722,0.0833,0.7611,0.5911,0.2417,0.0083,0.5556
kv_packet,0.64,6,FRAME+PARITY+CHECKSUM+ECC+COMPRESSION+STATE_BUFFER,0.6611,0.7822,0.5333,0.6444,0.0,0.0639,0.0806,0.8639,0.5991,0.3222,0.0111,0.5556
lora_candidate,0.78,7,FRAME+CLOCK+ROUTER+CHECKSUM+ECC+COMPRESSION+GAIN_CLAMP,0.6611,0.7818,0.6472,0.7778,0.4528,0.0417,0.4389,0.5667,0.6897,0.3222,0.0556,0.5556
lora_candidate,0.78,8,FRAME+CARRIER+ROUTER+PARITY+CHECKSUM+SUPPRESSION+COMPRESSION+STATE_BUFFER,0.6611,0.78,0.5944,0.7639,0.3833,0.0556,0.3972,0.4806,0.5976,0.0,0.0,0.5556
kv_packet,0.64,6,FRAME+CLOCK+ROUTER+CHECKSUM+COMPRESSION+GAIN_CLAMP,0.6611,0.7787,0.6139,0.7278,0.4083,0.0306,0.3889,0.6,0.6306,0.0,0.0,0.5556
lora_candidate,0.78,7,FRAME+CLOCK+ROUTER+PARITY+CHECKSUM+SUPPRESSION+STATE_BUFFER,0.6611,0.7786,0.6083,0.725,0.3806,0.05,0.3806,0.5111,0.6056,0.0,0.0,0.5556
kv_packet,0.64,6,CARRIER+CHECKSUM+ECC+SUPPRESSION+COMPRESSION+GAIN_CLAMP,0.6611,0.777,0.5333,0.6056,0.0,0.0889,0.1111,0.6444,0.5657,0.1417,0.0,0.5556
lora_candidate,0.78,6,FRAME+CLOCK+ROUTER+CHECKSUM+ECC+COMPRESSION,0.6611,0.7746,0.6444,0.7361,0.4583,0.0444,0.3833,0.7528,0.6653,0.25,0.0583,0.5556
lora_candidate,0.78,7,FRAME+CLOCK+ROUTER+PARITY+SUPPRESSION+COMPRESSION+GAIN_CLAMP,0.6611,0.7721,0.6556,0.7278,0.3472,0.0722,0.4417,0.3889,0.6317,0.0,0.0,0.5556
kv_packet,0.64,7,FRAME+CLOCK+ROUTER+ECC+REDUNDANCY+COMPRESSION+STATE_BUFFER,0.6611,0.7658,0.5972,0.7972,0.5,0.0472,0.4583,0.7083,0.7206,0.0,0.0,0.5556
rag_like,0.48,6,FRAME+CARRIER+PARITY+CHECKSUM+SUPPRESSION+STATE_BUFFER,0.6611,0.7656,0.6028,0.65,0.0,0.0694,0.2556,0.6861,0.5458,0.0,0.0,0.5556
rag_like,0.48,6,CLOCK+CARRIER+PARITY+ECC+STATE_BUFFER+GAIN_CLAMP,0.6611,0.7571,0.5556,0.625,0.0,0.0667,0.2028,0.8194,0.6083,0.1556,0.0056,0.5556
kv_packet,0.64,4,CLOCK+CHECKSUM+ECC+COMPRESSION,0.6611,0.7568,0.5389,0.6083,0.0,0.0667,0.1611,0.8833,0.5528,0.1167,0.0111,0.5556
lora_candidate,0.78,6,CLOCK+PARITY+CHECKSUM+REDUNDANCY+SUPPRESSION+GAIN_CLAMP,0.6611,0.8031,0.5167,0.6111,0.0,0.0222,0.0667,0.6944,0.7088,0.0,0.0,0.5333
lora_candidate,0.78,6,CLOCK+CARRIER+PARITY+CHECKSUM+REDUNDANCY+COMPRESSION,0.6611,0.7983,0.6611,0.6111,0.0,0.0306,0.0806,0.9694,0.7236,0.0,0.0,0.5333
rag_like,0.48,9,FRAME+CARRIER+ROUTER+PARITY+CHECKSUM+REDUNDANCY+COMPRESSION+STATE_BUFFER+GAIN_CLAMP,0.6611,0.7972,0.6028,0.7806,0.4556,0.0194,0.3722,0.5361,0.7123,0.0,0.0,0.5333
lora_candidate,0.78,6,CARRIER+CHECKSUM+ECC+COMPRESSION+STATE_BUFFER+GAIN_CLAMP,0.6611,0.7921,0.4806,0.6917,0.0,0.0361,0.0417,0.9639,0.6046,0.2028,0.0028,0.5333
kv_packet,0.64,6,CLOCK+CARRIER+ROUTER+CHECKSUM+REDUNDANCY+STATE_BUFFER,0.6611,0.7916,0.6222,0.7333,0.4611,0.0306,0.3333,0.6139,0.7102,0.0,0.0,0.5333
lora_candidate,0.78,6,CARRIER+PARITY+CHECKSUM+SUPPRESSION+COMPRESSION+STATE_BUFFER,0.6611,0.7879,0.5222,0.6639,0.0,0.075,0.0694,0.7806,0.5412,0.0,0.0,0.5333
lora_candidate,0.78,6,CHECKSUM+ECC+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP,0.6611,0.7873,0.4806,0.6028,0.0,0.0583,0.0583,0.6972,0.5245,0.1833,0.0,0.5333
kv_packet,0.64,5,CARRIER+CHECKSUM+COMPRESSION+STATE_BUFFER+GAIN_CLAMP,0.6611,0.7867,0.5333,0.6694,0.0,0.0611,0.0917,0.8167,0.5683,0.0,0.0,0.5333
lora_candidate,0.78,5,FRAME+CHECKSUM+ECC+SUPPRESSION+STATE_BUFFER,0.6611,0.7859,0.5111,0.6972,0.0,0.0833,0.0833,0.775,0.5894,0.1306,0.0028,0.5333
kv_packet,0.64,8,CLOCK+CARRIER+ROUTER+CHECKSUM+ECC+COMPRESSION+STATE_BUFFER+GAIN_CLAMP,0.6611,0.7856,0.5833,0.7583,0.3639,0.0278,0.3278,0.6583,0.6059,0.25,0.0222,0.5333
kv_packet,0.64,5,CARRIER+CHECKSUM+REDUNDANCY+COMPRESSION+GAIN_CLAMP,0.6611,0.784,0.5083,0.6361,0.0,0.0556,0.0722,0.825,0.6922,0.0,0.0,0.5333
lora_candidate,0.78,6,FRAME+CARRIER+ROUTER+CHECKSUM+ECC+GAIN_CLAMP,0.6611,0.7834,0.65,0.725,0.4583,0.0306,0.3806,0.6028,0.6894,0.2111,0.0222,0.5333
kv_packet,0.64,6,CLOCK+CARRIER+PARITY+ECC+SUPPRESSION+COMPRESSION,0.6611,0.7803,0.5861,0.6083,0.0,0.0944,0.0944,0.7222,0.5944,0.1667,0.0056,0.5333
rag_like,0.48,6,CLOCK+CARRIER+CHECKSUM+REDUNDANCY+COMPRESSION+STATE_BUFFER,0.6611,0.7775,0.5611,0.6361,0.0,0.025,0.1611,0.8917,0.663,0.0,0.0,0.5333
lora_candidate,0.78,6,FRAME+CARRIER+ROUTER+CHECKSUM+REDUNDANCY+STATE_BUFFER,0.6611,0.7744,0.6194,0.7778,0.4528,0.0444,0.4139,0.6722,0.7329,0.0,0.0,0.5333
rag_like,0.48,7,CLOCK+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP,0.6611,0.7742,0.4889,0.6139,0.0,0.0444,0.2111,0.5056,0.6706,0.0,0.0,0.5333
rag_like,0.48,6,FRAME+CARRIER+ECC+COMPRESSION+STATE_BUFFER+GAIN_CLAMP,0.6611,0.7707,0.5639,0.7167,0.0,0.0778,0.1806,0.875,0.6032,0.0,0.0,0.5333
rag_like,0.48,6,FRAME+CHECKSUM+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER,0.6611,0.757,0.5111,0.65,0.0,0.0611,0.2444,0.675,0.6296,0.0,0.0,0.5333
kv_packet,0.64,8,FRAME+CARRIER+ROUTER+CHECKSUM+REDUNDANCY+SUPPRESSION+COMPRESSION+GAIN_CLAMP,0.6611,0.7943,0.6389,0.7639,0.4444,0.0472,0.4278,0.2917,0.741,0.0,0.0,0.5111
lora_candidate,0.78,4,FRAME+CHECKSUM+SUPPRESSION+STATE_BUFFER,0.6611,0.7895,0.525,0.6667,0.0,0.0861,0.0611,0.7472,0.5563,0.0,0.0,0.5111
rag_like,0.48,10,FRAME+ROUTER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP,0.6611,0.7895,0.5,0.7694,0.4778,0.0194,0.4028,0.3194,0.6897,0.5222,0.0583,0.5111
lora_candidate,0.78,8,CLOCK+ROUTER+PARITY+CHECKSUM+REDUNDANCY+COMPRESSION+STATE_BUFFER+GAIN_CLAMP,0.6611,0.7886,0.5639,0.7556,0.4306,0.0194,0.3444,0.5833,0.6937,0.0,0.0,0.5111
lora_candidate,0.78,3,CARRIER+CHECKSUM+STATE_BUFFER,0.6611,0.7867,0.5361,0.6694,0.0,0.0694,0.05,0.9333,0.5315,0.0,0.0,0.5111
rag_like,0.48,7,CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+GAIN_CLAMP,0.6611,0.7832,0.5833,0.5944,0.0,0.0167,0.1528,0.825,0.7742,0.3583,0.0222,0.5111
kv_packet,0.64,5,CARRIER+CHECKSUM+SUPPRESSION+COMPRESSION+STATE_BUFFER,0.6611,0.781,0.5222,0.6361,0.0,0.0833,0.0833,0.7361,0.5111,0.0,0.0,0.5111
kv_packet,0.64,8,FRAME+CARRIER+ROUTER+ECC+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP,0.6611,0.778,0.6083,0.7667,0.3694,0.0806,0.4056,0.3778,0.5979,0.0,0.0,0.5111
kv_packet,0.64,4,FRAME+CARRIER+PARITY+CHECKSUM,0.6611,0.768,0.6,0.6528,0.0,0.1111,0.0917,0.9667,0.6153,0.0,0.0,0.5111
kv_packet,0.64,7,FRAME+CLOCK+ROUTER+PARITY+CHECKSUM+COMPRESSION+STATE_BUFFER,0.6611,0.7661,0.6167,0.7778,0.3917,0.0444,0.4417,0.6889,0.5976,0.0,0.0,0.5111
rag_like,0.48,9,CLOCK+CARRIER+ROUTER+PARITY+CHECKSUM+ECC+REDUNDANCY+STATE_BUFFER+GAIN_CLAMP,0.6611,0.7887,0.5917,0.7167,0.4833,0.0194,0.375,0.5056,0.7593,0.4528,0.0611,0.4889
lora_candidate,0.78,7,FRAME+CARRIER+ROUTER+CHECKSUM+REDUNDANCY+SUPPRESSION+GAIN_CLAMP,0.6611,0.7885,0.6778,0.7417,0.45,0.0389,0.475,0.2583,0.7603,0.0,0.0,0.4889
kv_packet,0.64,9,FRAME+ROUTER+PARITY+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP,0.6611,0.7867,0.5472,0.7417,0.475,0.0806,0.3444,0.3028,0.7108,0.3528,0.0528,0.4889
lora_candidate,0.78,6,FRAME+CLOCK+CARRIER+ROUTER+PARITY+CHECKSUM,0.6611,0.785,0.7083,0.8056,0.4167,0.0472,0.4111,0.7111,0.6773,0.0,0.0,0.4889
lora_candidate,0.78,6,CLOCK+CARRIER+ROUTER+PARITY+ECC+STATE_BUFFER,0.6611,0.7826,0.6111,0.7333,0.4389,0.0611,0.3028,0.6972,0.6491,0.2111,0.025,0.4889
rag_like,0.48,8,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+SUPPRESSION+COMPRESSION,0.6611,0.7784,0.675,0.6944,0.0,0.0639,0.2833,0.6694,0.6531,0.5028,0.0306,0.4889
rag_like,0.48,7,FRAME+CARRIER+ROUTER+CHECKSUM+ECC+STATE_BUFFER+GAIN_CLAMP,0.6611,0.7757,0.5778,0.7556,0.4083,0.0333,0.4,0.5667,0.6381,0.2611,0.0222,0.4889
kv_packet,0.64,8,CLOCK+ROUTER+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP,0.6611,0.772,0.5167,0.7083,0.4,0.0611,0.3833,0.3806,0.667,0.0,0.0,0.4889
lora_candidate,0.78,7,CLOCK+ROUTER+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER,0.6611,0.7715,0.5944,0.7389,0.4083,0.0639,0.4111,0.4889,0.6631,0.0,0.0,0.4889
kv_packet,0.64,7,FRAME+CLOCK+CARRIER+ROUTER+PARITY+ECC+SUPPRESSION,0.6611,0.77,0.6472,0.725,0.4278,0.1056,0.4,0.425,0.675,0.3,0.0389,0.4889
lora_candidate,0.78,5,CLOCK+ROUTER+CHECKSUM+STATE_BUFFER+GAIN_CLAMP,0.6611,0.7571,0.5306,0.7389,0.4,0.0472,0.4028,0.7222,0.5922,0.0,0.0,0.4889
lora_candidate,0.78,5,CARRIER+PARITY+REDUNDANCY+SUPPRESSION+STATE_BUFFER,0.6611,0.7891,0.5556,0.6889,0.0,0.1028,0.0861,0.7083,0.6556,0.0,0.0,0.4667
lora_candidate,0.78,6,CARRIER+PARITY+CHECKSUM+REDUNDANCY+COMPRESSION+GAIN_CLAMP,0.6611,0.7883,0.5028,0.6528,0.0,0.05,0.0361,0.9361,0.7046,0.0,0.0,0.4667
kv_packet,0.64,5,FRAME+CARRIER+PARITY+ECC+SUPPRESSION,0.6611,0.7828,0.6056,0.6444,0.0,0.1556,0.0667,0.6222,0.6578,0.1944,0.0,0.4667
rag_like,0.48,8,FRAME+CLOCK+ROUTER+CHECKSUM+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER,0.6611,0.7753,0.6389,0.725,0.4861,0.0361,0.4917,0.3778,0.6941,0.0,0.0,0.4667
rag_like,0.48,6,CLOCK+CARRIER+PARITY+CHECKSUM+REDUNDANCY+GAIN_CLAMP,0.6611,0.7721,0.5889,0.5778,0.0,0.0361,0.1917,0.7611,0.725,0.0,0.0,0.4667
kv_packet,0.64,7,FRAME+CARRIER+ROUTER+PARITY+CHECKSUM+ECC+STATE_BUFFER,0.6611,0.7702,0.5972,0.7528,0.3972,0.0444,0.3972,0.7083,0.6401,0.3611,0.0583,0.4667
kv_packet,0.64,5,CARRIER+ECC+SUPPRESSION+COMPRESSION+STATE_BUFFER,0.6611,0.7641,0.475,0.6667,0.0,0.125,0.0972,0.7083,0.515,0.0,0.0,0.4667
