substrate,quant,stack,primary_failure,count,rate
instruct,damaged_q4,tri_equal_routed,none,3503,0.5473
instruct,damaged_q4,tri_equal_routed,primitive_gap,146,0.0228
instruct,damaged_q4,tri_naive_equal_all_fire,cascade,758,0.1184
instruct,damaged_q4,tri_naive_equal_all_fire,classification_miss,408,0.0638
instruct,damaged_q4,tri_naive_equal_all_fire,distractor_capture,1421,0.222
instruct,damaged_q4,tri_naive_equal_all_fire,echo_or_framing,1074,0.1678
instruct,damaged_q4,tri_naive_equal_all_fire,low_score,33,0.0052
instruct,damaged_q4,tri_naive_equal_all_fire,none,2667,0.4167
instruct,damaged_q4,tri_naive_equal_all_fire,primitive_gap,39,0.0061
instruct,damaged_q4,tri_naive_structural_heavy_all_fire,cascade,598,0.0934
instruct,damaged_q4,tri_naive_structural_heavy_all_fire,classification_miss,123,0.0192
instruct,damaged_q4,tri_naive_structural_heavy_all_fire,distractor_capture,1527,0.2386
instruct,damaged_q4,tri_naive_structural_heavy_all_fire,echo_or_framing,1153,0.1802
instruct,damaged_q4,tri_naive_structural_heavy_all_fire,low_score,40,0.0063
instruct,damaged_q4,tri_naive_structural_heavy_all_fire,none,2952,0.4612
instruct,damaged_q4,tri_naive_structural_heavy_all_fire,primitive_gap,7,0.0011
instruct,damaged_q4,tri_structural_heavy_55,cascade,571,0.0892
instruct,damaged_q4,tri_structural_heavy_55,classification_miss,115,0.018
instruct,damaged_q4,tri_structural_heavy_55,distractor_capture,1249,0.1952
instruct,damaged_q4,tri_structural_heavy_55,echo_or_framing,186,0.0291
instruct,damaged_q4,tri_structural_heavy_55,low_score,45,0.007
instruct,damaged_q4,tri_structural_heavy_55,none,4227,0.6605
instruct,damaged_q4,tri_structural_heavy_55,primitive_gap,7,0.0011
instruct,damaged_q4,tri_structural_heavy_60,cascade,568,0.0887
instruct,damaged_q4,tri_structural_heavy_60,classification_miss,96,0.015
instruct,damaged_q4,tri_structural_heavy_60,distractor_capture,1361,0.2127
instruct,damaged_q4,tri_structural_heavy_60,echo_or_framing,159,0.0248
instruct,damaged_q4,tri_structural_heavy_60,low_score,46,0.0072
instruct,damaged_q4,tri_structural_heavy_60,none,4166,0.6509
instruct,damaged_q4,tri_structural_heavy_60,primitive_gap,4,0.0006
instruct,damaged_q4,tri_structural_heavy_65,cascade,559,0.0873
instruct,damaged_q4,tri_structural_heavy_65,classification_miss,90,0.0141
instruct,damaged_q4,tri_structural_heavy_65,distractor_capture,1250,0.1953
instruct,damaged_q4,tri_structural_heavy_65,echo_or_framing,170,0.0266
instruct,damaged_q4,tri_structural_heavy_65,low_score,37,0.0058
instruct,damaged_q4,tri_structural_heavy_65,none,4287,0.6698
instruct,damaged_q4,tri_structural_heavy_65,primitive_gap,7,0.0011
instruct,healthy_q6,baseline,cascade,642,0.1003
instruct,healthy_q6,baseline,classification_miss,1186,0.1853
instruct,healthy_q6,baseline,distractor_capture,575,0.0898
instruct,healthy_q6,baseline,echo_or_framing,28,0.0044
instruct,healthy_q6,baseline,low_score,487,0.0761
instruct,healthy_q6,baseline,none,2358,0.3684
instruct,healthy_q6,baseline,primitive_gap,1124,0.1756
instruct,healthy_q6,cog_25_cyb_75,cascade,560,0.0875
instruct,healthy_q6,cog_25_cyb_75,classification_miss,477,0.0745
instruct,healthy_q6,cog_25_cyb_75,distractor_capture,967,0.1511
instruct,healthy_q6,cog_25_cyb_75,echo_or_framing,309,0.0483
instruct,healthy_q6,cog_25_cyb_75,low_score,279,0.0436
instruct,healthy_q6,cog_25_cyb_75,none,3448,0.5387
instruct,healthy_q6,cog_25_cyb_75,primitive_gap,360,0.0563
instruct,healthy_q6,cog_25_str_75,cascade,415,0.0648
instruct,healthy_q6,cog_25_str_75,classification_miss,19,0.003
instruct,healthy_q6,cog_25_str_75,distractor_capture,1034,0.1616
instruct,healthy_q6,cog_25_str_75,echo_or_framing,71,0.0111
instruct,healthy_q6,cog_25_str_75,low_score,68,0.0106
instruct,healthy_q6,cog_25_str_75,none,4791,0.7486
instruct,healthy_q6,cog_25_str_75,primitive_gap,2,0.0003
instruct,healthy_q6,cog_40_cyb_60,cascade,579,0.0905
instruct,healthy_q6,cog_40_cyb_60,classification_miss,362,0.0566
instruct,healthy_q6,cog_40_cyb_60,distractor_capture,965,0.1508
instruct,healthy_q6,cog_40_cyb_60,echo_or_framing,316,0.0494
instruct,healthy_q6,cog_40_cyb_60,low_score,311,0.0486
instruct,healthy_q6,cog_40_cyb_60,none,3483,0.5442
instruct,healthy_q6,cog_40_cyb_60,primitive_gap,384,0.06
instruct,healthy_q6,cog_40_str_60,cascade,389,0.0608
instruct,healthy_q6,cog_40_str_60,classification_miss,22,0.0034
instruct,healthy_q6,cog_40_str_60,distractor_capture,1087,0.1698
instruct,healthy_q6,cog_40_str_60,echo_or_framing,105,0.0164
instruct,healthy_q6,cog_40_str_60,low_score,64,0.01
instruct,healthy_q6,cog_40_str_60,none,4729,0.7389
instruct,healthy_q6,cog_40_str_60,primitive_gap,4,0.0006
instruct,healthy_q6,cog_50_cyb_50,cascade,558,0.0872
instruct,healthy_q6,cog_50_cyb_50,classification_miss,378,0.0591
instruct,healthy_q6,cog_50_cyb_50,distractor_capture,1003,0.1567
instruct,healthy_q6,cog_50_cyb_50,echo_or_framing,284,0.0444
instruct,healthy_q6,cog_50_cyb_50,low_score,294,0.0459
instruct,healthy_q6,cog_50_cyb_50,none,3444,0.5381
instruct,healthy_q6,cog_50_cyb_50,primitive_gap,439,0.0686
instruct,healthy_q6,cog_50_str_50,cascade,411,0.0642
instruct,healthy_q6,cog_50_str_50,classification_miss,30,0.0047
instruct,healthy_q6,cog_50_str_50,distractor_capture,1160,0.1812
instruct,healthy_q6,cog_50_str_50,echo_or_framing,135,0.0211
instruct,healthy_q6,cog_50_str_50,low_score,49,0.0077
instruct,healthy_q6,cog_50_str_50,none,4610,0.7203
instruct,healthy_q6,cog_50_str_50,primitive_gap,5,0.0008
instruct,healthy_q6,cog_60_cyb_40,cascade,589,0.092
instruct,healthy_q6,cog_60_cyb_40,classification_miss,290,0.0453
instruct,healthy_q6,cog_60_cyb_40,distractor_capture,1030,0.1609
instruct,healthy_q6,cog_60_cyb_40,echo_or_framing,270,0.0422
instruct,healthy_q6,cog_60_cyb_40,low_score,361,0.0564
instruct,healthy_q6,cog_60_cyb_40,none,3414,0.5334
instruct,healthy_q6,cog_60_cyb_40,primitive_gap,446,0.0697
instruct,healthy_q6,cog_60_str_40,cascade,388,0.0606
instruct,healthy_q6,cog_60_str_40,classification_miss,39,0.0061
instruct,healthy_q6,cog_60_str_40,distractor_capture,1194,0.1866
instruct,healthy_q6,cog_60_str_40,echo_or_framing,157,0.0245
instruct,healthy_q6,cog_60_str_40,low_score,70,0.0109
instruct,healthy_q6,cog_60_str_40,none,4546,0.7103
instruct,healthy_q6,cog_60_str_40,primitive_gap,6,0.0009
instruct,healthy_q6,cog_75_cyb_25,cascade,557,0.087
instruct,healthy_q6,cog_75_cyb_25,classification_miss,278,0.0434
instruct,healthy_q6,cog_75_cyb_25,distractor_capture,995,0.1555
instruct,healthy_q6,cog_75_cyb_25,echo_or_framing,232,0.0362
instruct,healthy_q6,cog_75_cyb_25,low_score,356,0.0556
instruct,healthy_q6,cog_75_cyb_25,none,3413,0.5333
instruct,healthy_q6,cog_75_cyb_25,primitive_gap,569,0.0889
instruct,healthy_q6,cog_75_str_25,cascade,479,0.0748
instruct,healthy_q6,cog_75_str_25,classification_miss,97,0.0152
instruct,healthy_q6,cog_75_str_25,distractor_capture,1163,0.1817
instruct,healthy_q6,cog_75_str_25,echo_or_framing,176,0.0275
instruct,healthy_q6,cog_75_str_25,low_score,72,0.0112
instruct,healthy_q6,cog_75_str_25,none,4332,0.6769
instruct,healthy_q6,cog_75_str_25,primitive_gap,81,0.0127
instruct,healthy_q6,cognitive_only,cascade,676,0.1056
instruct,healthy_q6,cognitive_only,classification_miss,597,0.0933
instruct,healthy_q6,cognitive_only,distractor_capture,896,0.14
instruct,healthy_q6,cognitive_only,echo_or_framing,149,0.0233
instruct,healthy_q6,cognitive_only,low_score,419,0.0655
instruct,healthy_q6,cognitive_only,none,2776,0.4338
instruct,healthy_q6,cognitive_only,primitive_gap,887,0.1386
instruct,healthy_q6,cyb_25_str_75,cascade,391,0.0611
instruct,healthy_q6,cyb_25_str_75,classification_miss,22,0.0034
instruct,healthy_q6,cyb_25_str_75,distractor_capture,1044,0.1631
instruct,healthy_q6,cyb_25_str_75,echo_or_framing,141,0.022
instruct,healthy_q6,cyb_25_str_75,low_score,59,0.0092
instruct,healthy_q6,cyb_25_str_75,none,4736,0.74
instruct,healthy_q6,cyb_25_str_75,primitive_gap,7,0.0011
instruct,healthy_q6,cyb_40_str_60,cascade,386,0.0603
instruct,healthy_q6,cyb_40_str_60,classification_miss,63,0.0098
instruct,healthy_q6,cyb_40_str_60,distractor_capture,1020,0.1594
instruct,healthy_q6,cyb_40_str_60,echo_or_framing,186,0.0291
instruct,healthy_q6,cyb_40_str_60,low_score,51,0.008
instruct,healthy_q6,cyb_40_str_60,none,4689,0.7327
instruct,healthy_q6,cyb_40_str_60,primitive_gap,5,0.0008
instruct,healthy_q6,cyb_50_str_50,cascade,428,0.0669
instruct,healthy_q6,cyb_50_str_50,classification_miss,102,0.0159
instruct,healthy_q6,cyb_50_str_50,distractor_capture,990,0.1547
instruct,healthy_q6,cyb_50_str_50,echo_or_framing,214,0.0334
instruct,healthy_q6,cyb_50_str_50,low_score,53,0.0083
instruct,healthy_q6,cyb_50_str_50,none,4606,0.7197
instruct,healthy_q6,cyb_50_str_50,primitive_gap,7,0.0011
instruct,healthy_q6,cyb_60_str_40,cascade,417,0.0652
instruct,healthy_q6,cyb_60_str_40,classification_miss,182,0.0284
instruct,healthy_q6,cyb_60_str_40,distractor_capture,1033,0.1614
instruct,healthy_q6,cyb_60_str_40,echo_or_framing,258,0.0403
instruct,healthy_q6,cyb_60_str_40,low_score,49,0.0077
instruct,healthy_q6,cyb_60_str_40,none,4451,0.6955
instruct,healthy_q6,cyb_60_str_40,primitive_gap,10,0.0016
instruct,healthy_q6,cyb_75_str_25,cascade,444,0.0694
instruct,healthy_q6,cyb_75_str_25,classification_miss,320,0.05
instruct,healthy_q6,cyb_75_str_25,distractor_capture,1049,0.1639
instruct,healthy_q6,cyb_75_str_25,echo_or_framing,322,0.0503
instruct,healthy_q6,cyb_75_str_25,low_score,59,0.0092
instruct,healthy_q6,cyb_75_str_25,none,4155,0.6492
instruct,healthy_q6,cyb_75_str_25,primitive_gap,51,0.008
instruct,healthy_q6,cyber_only,cascade,584,0.0912
instruct,healthy_q6,cyber_only,classification_miss,630,0.0984
instruct,healthy_q6,cyber_only,distractor_capture,939,0.1467
instruct,healthy_q6,cyber_only,echo_or_framing,273,0.0427
instruct,healthy_q6,cyber_only,low_score,300,0.0469
instruct,healthy_q6,cyber_only,none,3159,0.4936
instruct,healthy_q6,cyber_only,primitive_gap,515,0.0805
instruct,healthy_q6,structural_only,cascade,381,0.0595
instruct,healthy_q6,structural_only,classification_miss,33,0.0052
instruct,healthy_q6,structural_only,distractor_capture,975,0.1523
instruct,healthy_q6,structural_only,echo_or_framing,73,0.0114
instruct,healthy_q6,structural_only,low_score,53,0.0083
instruct,healthy_q6,structural_only,none,4881,0.7627
instruct,healthy_q6,structural_only,primitive_gap,4,0.0006
instruct,healthy_q6,tri_boundary_heavy,cascade,374,0.0584
instruct,healthy_q6,tri_boundary_heavy,classification_miss,22,0.0034
instruct,healthy_q6,tri_boundary_heavy,distractor_capture,1080,0.1688
instruct,healthy_q6,tri_boundary_heavy,echo_or_framing,252,0.0394
instruct,healthy_q6,tri_boundary_heavy,low_score,63,0.0098
instruct,healthy_q6,tri_boundary_heavy,none,4603,0.7192
instruct,healthy_q6,tri_boundary_heavy,primitive_gap,6,0.0009
instruct,healthy_q6,tri_cognitive_bridge,cascade,418,0.0653
instruct,healthy_q6,tri_cognitive_bridge,classification_miss,22,0.0034
instruct,healthy_q6,tri_cognitive_bridge,distractor_capture,1095,0.1711
instruct,healthy_q6,tri_cognitive_bridge,echo_or_framing,242,0.0378
instruct,healthy_q6,tri_cognitive_bridge,low_score,53,0.0083
instruct,healthy_q6,tri_cognitive_bridge,none,4565,0.7133
instruct,healthy_q6,tri_cognitive_bridge,primitive_gap,5,0.0008
instruct,healthy_q6,tri_cognitive_heavy,cascade,423,0.0661
instruct,healthy_q6,tri_cognitive_heavy,classification_miss,33,0.0052
instruct,healthy_q6,tri_cognitive_heavy,distractor_capture,1147,0.1792
instruct,healthy_q6,tri_cognitive_heavy,echo_or_framing,266,0.0416
instruct,healthy_q6,tri_cognitive_heavy,low_score,50,0.0078
instruct,healthy_q6,tri_cognitive_heavy,none,4478,0.6997
instruct,healthy_q6,tri_cognitive_heavy,primitive_gap,3,0.0005
instruct,healthy_q6,tri_cyber_heavy,cascade,421,0.0658
instruct,healthy_q6,tri_cyber_heavy,classification_miss,74,0.0116
instruct,healthy_q6,tri_cyber_heavy,distractor_capture,1088,0.17
instruct,healthy_q6,tri_cyber_heavy,echo_or_framing,356,0.0556
instruct,healthy_q6,tri_cyber_heavy,low_score,52,0.0081
instruct,healthy_q6,tri_cyber_heavy,none,4405,0.6883
instruct,healthy_q6,tri_cyber_heavy,primitive_gap,4,0.0006
instruct,healthy_q6,tri_equal_routed,cascade,447,0.0698
instruct,healthy_q6,tri_equal_routed,classification_miss,46,0.0072
instruct,healthy_q6,tri_equal_routed,distractor_capture,1091,0.1705
instruct,healthy_q6,tri_equal_routed,echo_or_framing,301,0.047
instruct,healthy_q6,tri_equal_routed,low_score,58,0.0091
instruct,healthy_q6,tri_equal_routed,none,4456,0.6963
instruct,healthy_q6,tri_equal_routed,primitive_gap,1,0.0002
instruct,healthy_q6,tri_naive_equal_all_fire,cascade,572,0.0894
instruct,healthy_q6,tri_naive_equal_all_fire,classification_miss,108,0.0169
instruct,healthy_q6,tri_naive_equal_all_fire,distractor_capture,1336,0.2087
instruct,healthy_q6,tri_naive_equal_all_fire,echo_or_framing,1302,0.2034
instruct,healthy_q6,tri_naive_equal_all_fire,low_score,35,0.0055
instruct,healthy_q6,tri_naive_equal_all_fire,none,3042,0.4753
instruct,healthy_q6,tri_naive_equal_all_fire,primitive_gap,5,0.0008
instruct,healthy_q6,tri_naive_structural_heavy_all_fire,cascade,490,0.0766
instruct,healthy_q6,tri_naive_structural_heavy_all_fire,classification_miss,35,0.0055
instruct,healthy_q6,tri_naive_structural_heavy_all_fire,distractor_capture,1332,0.2081
instruct,healthy_q6,tri_naive_structural_heavy_all_fire,echo_or_framing,1285,0.2008
instruct,healthy_q6,tri_naive_structural_heavy_all_fire,low_score,37,0.0058
instruct,healthy_q6,tri_naive_structural_heavy_all_fire,none,3212,0.5019
instruct,healthy_q6,tri_naive_structural_heavy_all_fire,primitive_gap,9,0.0014
instruct,healthy_q6,tri_structural_heavy_55,cascade,342,0.0534
instruct,healthy_q6,tri_structural_heavy_55,classification_miss,15,0.0023
instruct,healthy_q6,tri_structural_heavy_55,distractor_capture,1122,0.1753
instruct,healthy_q6,tri_structural_heavy_55,echo_or_framing,202,0.0316
instruct,healthy_q6,tri_structural_heavy_55,low_score,54,0.0084
instruct,healthy_q6,tri_structural_heavy_55,none,4659,0.728
instruct,healthy_q6,tri_structural_heavy_55,primitive_gap,6,0.0009
instruct,healthy_q6,tri_structural_heavy_60,cascade,350,0.0547
instruct,healthy_q6,tri_structural_heavy_60,classification_miss,12,0.0019
instruct,healthy_q6,tri_structural_heavy_60,distractor_capture,1070,0.1672
instruct,healthy_q6,tri_structural_heavy_60,echo_or_framing,189,0.0295
instruct,healthy_q6,tri_structural_heavy_60,low_score,49,0.0077
instruct,healthy_q6,tri_structural_heavy_60,none,4719,0.7373
instruct,healthy_q6,tri_structural_heavy_60,primitive_gap,11,0.0017
instruct,healthy_q6,tri_structural_heavy_65,cascade,354,0.0553
instruct,healthy_q6,tri_structural_heavy_65,classification_miss,18,0.0028
instruct,healthy_q6,tri_structural_heavy_65,distractor_capture,1034,0.1616
instruct,healthy_q6,tri_structural_heavy_65,echo_or_framing,167,0.0261
instruct,healthy_q6,tri_structural_heavy_65,low_score,56,0.0088
instruct,healthy_q6,tri_structural_heavy_65,none,4763,0.7442
instruct,healthy_q6,tri_structural_heavy_65,primitive_gap,8,0.0013
instruct,healthy_q8,baseline,cascade,347,0.0542
instruct,healthy_q8,baseline,classification_miss,814,0.1272
instruct,healthy_q8,baseline,distractor_capture,669,0.1045
instruct,healthy_q8,baseline,echo_or_framing,39,0.0061
instruct,healthy_q8,baseline,low_score,487,0.0761
instruct,healthy_q8,baseline,none,3309,0.517
instruct,healthy_q8,baseline,primitive_gap,735,0.1148
instruct,healthy_q8,cog_25_cyb_75,cascade,350,0.0547
instruct,healthy_q8,cog_25_cyb_75,classification_miss,221,0.0345
instruct,healthy_q8,cog_25_cyb_75,distractor_capture,977,0.1527
instruct,healthy_q8,cog_25_cyb_75,echo_or_framing,345,0.0539
instruct,healthy_q8,cog_25_cyb_75,low_score,178,0.0278
instruct,healthy_q8,cog_25_cyb_75,none,4165,0.6508
instruct,healthy_q8,cog_25_cyb_75,primitive_gap,164,0.0256
instruct,healthy_q8,cog_25_str_75,cascade,282,0.0441
instruct,healthy_q8,cog_25_str_75,classification_miss,16,0.0025
instruct,healthy_q8,cog_25_str_75,distractor_capture,933,0.1458
instruct,healthy_q8,cog_25_str_75,echo_or_framing,91,0.0142
instruct,healthy_q8,cog_25_str_75,low_score,57,0.0089
instruct,healthy_q8,cog_25_str_75,none,5016,0.7837
instruct,healthy_q8,cog_25_str_75,primitive_gap,5,0.0008
instruct,healthy_q8,cog_40_cyb_60,cascade,377,0.0589
instruct,healthy_q8,cog_40_cyb_60,classification_miss,167,0.0261
instruct,healthy_q8,cog_40_cyb_60,distractor_capture,989,0.1545
instruct,healthy_q8,cog_40_cyb_60,echo_or_framing,354,0.0553
instruct,healthy_q8,cog_40_cyb_60,low_score,173,0.027
instruct,healthy_q8,cog_40_cyb_60,none,4175,0.6523
instruct,healthy_q8,cog_40_cyb_60,primitive_gap,165,0.0258
instruct,healthy_q8,cog_40_str_60,cascade,272,0.0425
instruct,healthy_q8,cog_40_str_60,classification_miss,21,0.0033
instruct,healthy_q8,cog_40_str_60,distractor_capture,964,0.1506
instruct,healthy_q8,cog_40_str_60,echo_or_framing,122,0.0191
instruct,healthy_q8,cog_40_str_60,low_score,50,0.0078
instruct,healthy_q8,cog_40_str_60,none,4963,0.7755
instruct,healthy_q8,cog_40_str_60,primitive_gap,8,0.0013
instruct,healthy_q8,cog_50_cyb_50,cascade,382,0.0597
instruct,healthy_q8,cog_50_cyb_50,classification_miss,140,0.0219
instruct,healthy_q8,cog_50_cyb_50,distractor_capture,1042,0.1628
instruct,healthy_q8,cog_50_cyb_50,echo_or_framing,360,0.0563
instruct,healthy_q8,cog_50_cyb_50,low_score,183,0.0286
instruct,healthy_q8,cog_50_cyb_50,none,4144,0.6475
instruct,healthy_q8,cog_50_cyb_50,primitive_gap,149,0.0233
instruct,healthy_q8,cog_50_str_50,cascade,309,0.0483
instruct,healthy_q8,cog_50_str_50,classification_miss,23,0.0036
instruct,healthy_q8,cog_50_str_50,distractor_capture,985,0.1539
instruct,healthy_q8,cog_50_str_50,echo_or_framing,163,0.0255
instruct,healthy_q8,cog_50_str_50,low_score,41,0.0064
instruct,healthy_q8,cog_50_str_50,none,4872,0.7612
instruct,healthy_q8,cog_50_str_50,primitive_gap,7,0.0011
instruct,healthy_q8,cog_60_cyb_40,cascade,403,0.063
instruct,healthy_q8,cog_60_cyb_40,classification_miss,130,0.0203
instruct,healthy_q8,cog_60_cyb_40,distractor_capture,1013,0.1583
instruct,healthy_q8,cog_60_cyb_40,echo_or_framing,352,0.055
instruct,healthy_q8,cog_60_cyb_40,low_score,197,0.0308
instruct,healthy_q8,cog_60_cyb_40,none,4124,0.6444
instruct,healthy_q8,cog_60_cyb_40,primitive_gap,181,0.0283
instruct,healthy_q8,cog_60_str_40,cascade,320,0.05
instruct,healthy_q8,cog_60_str_40,classification_miss,31,0.0048
instruct,healthy_q8,cog_60_str_40,distractor_capture,1045,0.1633
instruct,healthy_q8,cog_60_str_40,echo_or_framing,181,0.0283
instruct,healthy_q8,cog_60_str_40,low_score,56,0.0088
instruct,healthy_q8,cog_60_str_40,none,4762,0.7441
instruct,healthy_q8,cog_60_str_40,primitive_gap,5,0.0008
instruct,healthy_q8,cog_75_cyb_25,cascade,359,0.0561
instruct,healthy_q8,cog_75_cyb_25,classification_miss,109,0.017
instruct,healthy_q8,cog_75_cyb_25,distractor_capture,1030,0.1609
instruct,healthy_q8,cog_75_cyb_25,echo_or_framing,347,0.0542
instruct,healthy_q8,cog_75_cyb_25,low_score,231,0.0361
instruct,healthy_q8,cog_75_cyb_25,none,4097,0.6402
instruct,healthy_q8,cog_75_cyb_25,primitive_gap,227,0.0355
instruct,healthy_q8,cog_75_str_25,cascade,308,0.0481
instruct,healthy_q8,cog_75_str_25,classification_miss,41,0.0064
instruct,healthy_q8,cog_75_str_25,distractor_capture,1063,0.1661
instruct,healthy_q8,cog_75_str_25,echo_or_framing,209,0.0327
instruct,healthy_q8,cog_75_str_25,low_score,44,0.0069
instruct,healthy_q8,cog_75_str_25,none,4729,0.7389
instruct,healthy_q8,cog_75_str_25,primitive_gap,6,0.0009
instruct,healthy_q8,cognitive_only,cascade,393,0.0614
instruct,healthy_q8,cognitive_only,classification_miss,307,0.048
instruct,healthy_q8,cognitive_only,distractor_capture,959,0.1498
instruct,healthy_q8,cognitive_only,echo_or_framing,198,0.0309
instruct,healthy_q8,cognitive_only,low_score,348,0.0544
instruct,healthy_q8,cognitive_only,none,3694,0.5772
instruct,healthy_q8,cognitive_only,primitive_gap,501,0.0783
instruct,healthy_q8,cyb_25_str_75,cascade,274,0.0428
instruct,healthy_q8,cyb_25_str_75,classification_miss,7,0.0011
