substrate,quant,stack,pressure_band,trials,pass_rate,clean_pass_rate,mean_score,classified_rate,cascade_rate,echo_rate,avg_distractors,avg_missing_required,stability_score,top_failure
instruct,damaged_q4,tri_boundary_heavy,high,1600,0.8269,0.585,0.8957,0.935,0.1025,0.0594,0.2806,0.1956,0.5101,none
instruct,damaged_q4,tri_boundary_heavy,low,1600,0.9038,0.7494,0.9537,0.9719,0.0619,0.0331,0.1525,0.0369,0.7101,none
instruct,damaged_q4,tri_boundary_heavy,medium,1600,0.8738,0.6825,0.9283,0.9481,0.0831,0.0519,0.205,0.0994,0.6258,none
instruct,damaged_q4,tri_cognitive_bridge,extreme,1600,0.7863,0.4738,0.8719,0.9213,0.1394,0.0762,0.4175,0.2219,0.3722,none
instruct,damaged_q4,tri_cognitive_bridge,high,1600,0.82,0.605,0.8988,0.9619,0.1263,0.0488,0.2656,0.1781,0.5272,none
instruct,damaged_q4,tri_cognitive_bridge,low,1600,0.9062,0.7425,0.9586,0.99,0.05,0.0325,0.1544,0.0469,0.7063,none
instruct,damaged_q4,tri_cognitive_bridge,medium,1600,0.8688,0.6713,0.929,0.965,0.0975,0.0413,0.2181,0.0869,0.612,none
instruct,damaged_q4,tri_cognitive_heavy,extreme,1600,0.7238,0.4288,0.8188,0.9256,0.1363,0.09,0.4319,0.5475,0.308,none
instruct,damaged_q4,tri_cognitive_heavy,high,1600,0.7388,0.5369,0.8451,0.9337,0.1319,0.0575,0.3088,0.4006,0.4411,none
instruct,damaged_q4,tri_cognitive_heavy,low,1600,0.8512,0.6894,0.9385,0.9825,0.0631,0.0394,0.1631,0.0969,0.6447,none
instruct,damaged_q4,tri_cognitive_heavy,medium,1600,0.8081,0.6162,0.8927,0.955,0.0988,0.0531,0.2356,0.2437,0.545,none
instruct,damaged_q4,tri_cyber_heavy,extreme,1600,0.6963,0.4125,0.8102,0.8619,0.1631,0.1156,0.4263,0.4619,0.2832,none
instruct,damaged_q4,tri_cyber_heavy,high,1600,0.7269,0.5256,0.8359,0.8838,0.1281,0.0737,0.27,0.405,0.4306,none
instruct,damaged_q4,tri_cyber_heavy,low,1600,0.8444,0.6863,0.9237,0.9325,0.0706,0.0456,0.1619,0.1013,0.6379,none
instruct,damaged_q4,tri_cyber_heavy,medium,1600,0.8063,0.6331,0.8896,0.9156,0.0881,0.0619,0.1963,0.245,0.5664,none
instruct,damaged_q4,tri_equal_routed,extreme,1600,0.7056,0.3987,0.8137,0.8775,0.1319,0.1006,0.4506,0.5131,0.2774,none
instruct,damaged_q4,tri_equal_routed,high,1600,0.7206,0.5056,0.8343,0.9194,0.1225,0.0794,0.3106,0.4469,0.4058,none
instruct,damaged_q4,tri_equal_routed,low,1600,0.8331,0.6713,0.9318,0.9637,0.065,0.0475,0.1613,0.1037,0.6242,none
instruct,damaged_q4,tri_equal_routed,medium,1600,0.7981,0.6138,0.8873,0.9375,0.095,0.0581,0.2175,0.2612,0.5432,none
instruct,damaged_q4,tri_naive_equal_all_fire,extreme,1600,0.6606,0.2681,0.7875,0.8588,0.1675,0.3837,0.4706,0.3506,0.0859,distractor_capture
instruct,damaged_q4,tri_naive_equal_all_fire,high,1600,0.7438,0.3837,0.8438,0.91,0.1206,0.3131,0.3531,0.2506,0.2442,none
instruct,damaged_q4,tri_naive_equal_all_fire,low,1600,0.8656,0.5594,0.9181,0.9469,0.0719,0.2375,0.1844,0.0594,0.4726,none
instruct,damaged_q4,tri_naive_equal_all_fire,medium,1600,0.7825,0.4556,0.8709,0.9087,0.1138,0.2825,0.2594,0.1588,0.3363,none
instruct,damaged_q4,tri_naive_structural_heavy_all_fire,extreme,1600,0.8081,0.3337,0.8676,0.9369,0.1225,0.3681,0.4794,0.0606,0.182,none
instruct,damaged_q4,tri_naive_structural_heavy_all_fire,high,1600,0.8575,0.4113,0.9015,0.9656,0.105,0.3337,0.3262,0.0462,0.2846,none
instruct,damaged_q4,tri_naive_structural_heavy_all_fire,low,1600,0.9038,0.5763,0.9368,0.9875,0.0619,0.2213,0.1919,0.0362,0.4963,none
instruct,damaged_q4,tri_naive_structural_heavy_all_fire,medium,1600,0.8862,0.5238,0.9229,0.9794,0.0844,0.2619,0.2362,0.0425,0.425,none
instruct,damaged_q4,tri_structural_heavy_55,extreme,1600,0.8313,0.5238,0.8983,0.9325,0.1187,0.0762,0.3887,0.1275,0.4354,none
instruct,damaged_q4,tri_structural_heavy_55,high,1600,0.8706,0.6369,0.9252,0.965,0.1019,0.0431,0.2762,0.0838,0.5714,none
instruct,damaged_q4,tri_structural_heavy_55,low,1600,0.915,0.7725,0.9615,0.9881,0.0594,0.0213,0.1388,0.0275,0.738,none
instruct,damaged_q4,tri_structural_heavy_55,medium,1600,0.9006,0.7087,0.9449,0.9775,0.0769,0.0413,0.195,0.0606,0.6588,none
instruct,damaged_q4,tri_structural_heavy_60,extreme,1600,0.8256,0.5038,0.9008,0.9419,0.1331,0.0625,0.4069,0.0906,0.4142,none
instruct,damaged_q4,tri_structural_heavy_60,high,1600,0.895,0.64,0.9327,0.9675,0.0813,0.0413,0.2938,0.0744,0.5802,none
instruct,damaged_q4,tri_structural_heavy_60,low,1600,0.9056,0.7625,0.9585,0.9894,0.0594,0.0244,0.1444,0.0381,0.7264,none
instruct,damaged_q4,tri_structural_heavy_60,medium,1600,0.8962,0.6975,0.9452,0.9825,0.0813,0.0381,0.2125,0.0531,0.6458,none
instruct,damaged_q4,tri_structural_heavy_65,extreme,1600,0.8575,0.5563,0.9132,0.9487,0.11,0.0575,0.3613,0.0887,0.4784,none
instruct,damaged_q4,tri_structural_heavy_65,high,1600,0.8619,0.6362,0.9268,0.9656,0.11,0.0338,0.2669,0.0675,0.5718,none
instruct,damaged_q4,tri_structural_heavy_65,low,1600,0.925,0.7731,0.9645,0.9912,0.0488,0.025,0.1531,0.0275,0.7399,none
instruct,damaged_q4,tri_structural_heavy_65,medium,1600,0.9019,0.7137,0.9477,0.9862,0.0806,0.03,0.1931,0.0525,0.6655,none
instruct,healthy_q6,baseline,extreme,1600,0.3431,0.2569,0.5966,0.7331,0.1456,0.03,0.2944,1.6931,0.099,primitive_gap
instruct,healthy_q6,baseline,high,1600,0.4544,0.39,0.6547,0.7544,0.1113,0.0112,0.2137,1.2731,0.2736,none
instruct,healthy_q6,baseline,low,1600,0.4275,0.3825,0.7288,0.8,0.0481,0.0,0.1187,0.7469,0.3212,none
instruct,healthy_q6,baseline,medium,1600,0.485,0.4444,0.6869,0.7794,0.0963,0.0056,0.1412,1.0862,0.3488,none
instruct,healthy_q6,cog_25_cyb_75,extreme,1600,0.6769,0.4356,0.7988,0.8769,0.125,0.125,0.3456,0.6556,0.3127,none
instruct,healthy_q6,cog_25_cyb_75,high,1600,0.6856,0.5344,0.8008,0.8912,0.105,0.0931,0.2225,0.6456,0.4342,none
instruct,healthy_q6,cog_25_cyb_75,low,1600,0.7087,0.5931,0.8756,0.9406,0.0525,0.0563,0.1356,0.305,0.54,none
instruct,healthy_q6,cog_25_cyb_75,medium,1600,0.73,0.5919,0.8435,0.9044,0.0675,0.0712,0.1812,0.4906,0.5183,none
instruct,healthy_q6,cog_25_str_75,extreme,1600,0.9062,0.6594,0.9401,0.9862,0.0856,0.0425,0.2856,0.0563,0.5995,none
instruct,healthy_q6,cog_25_str_75,high,1600,0.9019,0.72,0.9469,0.9894,0.0806,0.0144,0.2131,0.0563,0.6731,none
instruct,healthy_q6,cog_25_str_75,low,1600,0.9194,0.8094,0.9654,0.99,0.0387,0.0044,0.1187,0.0437,0.7852,none
instruct,healthy_q6,cog_25_str_75,medium,1600,0.9344,0.8056,0.9643,0.9925,0.0544,0.0094,0.1363,0.0362,0.7747,none
instruct,healthy_q6,cog_40_cyb_60,extreme,1600,0.6713,0.4356,0.79,0.8912,0.13,0.1169,0.3331,0.7269,0.3103,none
instruct,healthy_q6,cog_40_cyb_60,high,1600,0.6919,0.5437,0.8048,0.9113,0.11,0.0806,0.2238,0.6381,0.4448,none
instruct,healthy_q6,cog_40_cyb_60,low,1600,0.7113,0.5863,0.886,0.9594,0.0569,0.0606,0.1375,0.2787,0.5321,none
instruct,healthy_q6,cog_40_cyb_60,medium,1600,0.76,0.6112,0.8588,0.9331,0.065,0.0712,0.1681,0.4556,0.5413,none
instruct,healthy_q6,cog_40_str_60,extreme,1600,0.9031,0.6419,0.9385,0.9869,0.085,0.0462,0.285,0.0688,0.5809,none
instruct,healthy_q6,cog_40_str_60,high,1600,0.925,0.7231,0.9525,0.9894,0.0631,0.0231,0.2244,0.0519,0.679,none
instruct,healthy_q6,cog_40_str_60,low,1600,0.9213,0.8175,0.9667,0.9906,0.0381,0.0044,0.1125,0.0419,0.7941,none
instruct,healthy_q6,cog_40_str_60,medium,1600,0.9306,0.7731,0.9588,0.9881,0.0569,0.0156,0.1656,0.045,0.7374,none
instruct,healthy_q6,cog_50_cyb_50,extreme,1600,0.6675,0.4138,0.783,0.8881,0.1194,0.1125,0.3638,0.7675,0.288,none
instruct,healthy_q6,cog_50_cyb_50,high,1600,0.6919,0.545,0.8002,0.9206,0.1,0.0712,0.2406,0.6863,0.4472,none
instruct,healthy_q6,cog_50_cyb_50,low,1600,0.7225,0.5938,0.8871,0.9544,0.0525,0.0512,0.1394,0.2756,0.5428,none
instruct,healthy_q6,cog_50_cyb_50,medium,1600,0.7244,0.6,0.8451,0.9294,0.0769,0.0625,0.1769,0.495,0.5255,none
instruct,healthy_q6,cog_50_str_50,extreme,1600,0.9031,0.6056,0.9382,0.9931,0.0894,0.0606,0.3162,0.0537,0.5387,none
instruct,healthy_q6,cog_50_str_50,high,1600,0.9081,0.6919,0.9467,0.9881,0.0725,0.0262,0.2387,0.0594,0.6428,none
instruct,healthy_q6,cog_50_str_50,low,1600,0.9337,0.8113,0.9701,0.9938,0.0362,0.0131,0.1237,0.0312,0.7863,none
instruct,healthy_q6,cog_50_str_50,medium,1600,0.9231,0.7725,0.9566,0.9875,0.0587,0.0175,0.1531,0.0563,0.7363,none
instruct,healthy_q6,cog_60_cyb_40,extreme,1600,0.6544,0.43,0.7779,0.9025,0.1281,0.1013,0.3613,0.8106,0.3019,none
instruct,healthy_q6,cog_60_cyb_40,high,1600,0.7037,0.5463,0.8108,0.9325,0.1006,0.0712,0.2238,0.6569,0.4511,none
instruct,healthy_q6,cog_60_cyb_40,low,1600,0.6813,0.5575,0.8762,0.9663,0.0594,0.05,0.1531,0.3137,0.5018,none
instruct,healthy_q6,cog_60_cyb_40,medium,1600,0.7369,0.6,0.8455,0.9406,0.08,0.0594,0.1806,0.4988,0.5247,none
instruct,healthy_q6,cog_60_str_40,extreme,1600,0.9044,0.6206,0.9348,0.99,0.0813,0.0606,0.3094,0.09,0.5549,none
instruct,healthy_q6,cog_60_str_40,high,1600,0.9169,0.7113,0.9509,0.9906,0.0688,0.0331,0.2169,0.0544,0.6639,none
instruct,healthy_q6,cog_60_str_40,low,1600,0.9125,0.7662,0.9598,0.9862,0.04,0.0169,0.1531,0.0519,0.736,none
instruct,healthy_q6,cog_60_str_40,medium,1600,0.9244,0.7431,0.9567,0.9925,0.0525,0.0238,0.1888,0.0581,0.7046,none
instruct,healthy_q6,cog_75_cyb_25,extreme,1600,0.6412,0.4188,0.7691,0.9075,0.1169,0.1056,0.3475,0.89,0.2903,none
instruct,healthy_q6,cog_75_cyb_25,high,1600,0.6981,0.5481,0.801,0.9381,0.0931,0.065,0.2444,0.7188,0.4517,none
instruct,healthy_q6,cog_75_cyb_25,low,1600,0.68,0.5675,0.8776,0.97,0.0606,0.0362,0.1356,0.3125,0.5156,none
instruct,healthy_q6,cog_75_cyb_25,medium,1600,0.7238,0.5988,0.843,0.9519,0.0775,0.0506,0.1744,0.5306,0.5249,none
instruct,healthy_q6,cog_75_str_25,extreme,1600,0.8394,0.5606,0.8828,0.9625,0.0919,0.0619,0.3337,0.34,0.477,none
instruct,healthy_q6,cog_75_str_25,high,1600,0.8575,0.6412,0.9078,0.98,0.0894,0.0394,0.2612,0.2188,0.5747,none
instruct,healthy_q6,cog_75_str_25,low,1600,0.9006,0.7744,0.9591,0.99,0.0506,0.0288,0.1237,0.0525,0.7409,none
instruct,healthy_q6,cog_75_str_25,medium,1600,0.8869,0.7312,0.9363,0.9806,0.0675,0.0331,0.1638,0.13,0.6848,none
instruct,healthy_q6,cognitive_only,extreme,1600,0.4738,0.3119,0.6848,0.8462,0.1338,0.0762,0.3619,1.2962,0.1627,none
instruct,healthy_q6,cognitive_only,high,1600,0.5656,0.4506,0.7269,0.87,0.1263,0.045,0.2675,0.9862,0.333,none
instruct,healthy_q6,cognitive_only,low,1600,0.57,0.4738,0.8149,0.9163,0.0675,0.03,0.145,0.4888,0.4115,none
instruct,healthy_q6,cognitive_only,medium,1600,0.5962,0.4988,0.7628,0.8881,0.095,0.0512,0.1862,0.8287,0.4037,none
instruct,healthy_q6,cyb_25_str_75,extreme,1600,0.9006,0.6281,0.9362,0.9825,0.0894,0.0544,0.2875,0.0644,0.5642,none
instruct,healthy_q6,cyb_25_str_75,high,1600,0.9087,0.7169,0.9473,0.9869,0.0756,0.0244,0.2087,0.0612,0.6696,none
instruct,healthy_q6,cyb_25_str_75,low,1600,0.9363,0.8263,0.9703,0.99,0.0288,0.0131,0.11,0.0387,0.8043,none
instruct,healthy_q6,cyb_25_str_75,medium,1600,0.9319,0.7887,0.9624,0.9888,0.0506,0.0187,0.1381,0.0462,0.7564,none
instruct,healthy_q6,cyb_40_str_60,extreme,1600,0.905,0.6338,0.9345,0.9631,0.0775,0.0731,0.2812,0.0725,0.5698,none
instruct,healthy_q6,cyb_40_str_60,high,1600,0.9194,0.7231,0.9493,0.9788,0.0663,0.0394,0.2013,0.0587,0.6763,none
instruct,healthy_q6,cyb_40_str_60,low,1600,0.9269,0.8081,0.9672,0.9869,0.04,0.0213,0.1131,0.0338,0.7811,none
instruct,healthy_q6,cyb_40_str_60,medium,1600,0.9194,0.7656,0.955,0.9788,0.0575,0.0375,0.1444,0.0594,0.7264,none
instruct,healthy_q6,cyb_50_str_50,extreme,1600,0.8638,0.6062,0.9202,0.94,0.095,0.0844,0.2869,0.0906,0.5334,none
instruct,healthy_q6,cyb_50_str_50,high,1600,0.9094,0.705,0.9427,0.9613,0.0656,0.0506,0.1975,0.0756,0.6556,none
instruct,healthy_q6,cyb_50_str_50,low,1600,0.925,0.7956,0.9658,0.9888,0.0406,0.0256,0.1144,0.0394,0.7672,none
instruct,healthy_q6,cyb_50_str_50,medium,1600,0.9125,0.7719,0.9535,0.9762,0.0663,0.035,0.1375,0.0537,0.7313,none
instruct,healthy_q6,cyb_60_str_40,extreme,1600,0.8588,0.5725,0.9159,0.9313,0.0887,0.0919,0.3094,0.105,0.4975,none
instruct,healthy_q6,cyb_60_str_40,high,1600,0.8912,0.6781,0.9325,0.9487,0.0719,0.0563,0.2144,0.0981,0.6233,none
instruct,healthy_q6,cyb_60_str_40,low,1600,0.9131,0.7913,0.9608,0.9738,0.045,0.0375,0.1094,0.0425,0.7594,none
instruct,healthy_q6,cyb_60_str_40,medium,1600,0.9125,0.74,0.9465,0.9537,0.055,0.0531,0.1569,0.0744,0.6966,none
instruct,healthy_q6,cyb_75_str_25,extreme,1600,0.8131,0.53,0.8796,0.8988,0.0931,0.1062,0.3175,0.2719,0.4418,none
instruct,healthy_q6,cyb_75_str_25,high,1600,0.8287,0.6156,0.8971,0.9287,0.0788,0.0681,0.2437,0.2319,0.5473,none
instruct,healthy_q6,cyb_75_str_25,low,1600,0.9012,0.7556,0.9504,0.9487,0.0406,0.0494,0.1219,0.0619,0.7207,none
instruct,healthy_q6,cyb_75_str_25,medium,1600,0.8631,0.6956,0.921,0.9281,0.065,0.0631,0.1656,0.1506,0.6427,none
instruct,healthy_q6,cyber_only,extreme,1600,0.6288,0.41,0.7644,0.8469,0.1175,0.1169,0.3488,0.8344,0.2818,none
instruct,healthy_q6,cyber_only,high,1600,0.6319,0.4994,0.7647,0.8531,0.1062,0.0744,0.2331,0.7794,0.395,none
instruct,healthy_q6,cyber_only,low,1600,0.6256,0.5288,0.8351,0.8925,0.0606,0.0519,0.1263,0.41,0.4696,none
instruct,healthy_q6,cyber_only,medium,1600,0.6781,0.5363,0.8085,0.8888,0.0806,0.0725,0.1794,0.6206,0.4522,none
instruct,healthy_q6,structural_only,extreme,1600,0.9,0.6594,0.9368,0.9738,0.0887,0.0406,0.2687,0.0606,0.6001,none
instruct,healthy_q6,structural_only,high,1600,0.9244,0.7344,0.9551,0.9881,0.0612,0.0112,0.2125,0.0437,0.6946,none
instruct,healthy_q6,structural_only,low,1600,0.9237,0.84,0.969,0.99,0.0413,0.0031,0.0925,0.0344,0.8179,none
instruct,healthy_q6,structural_only,medium,1600,0.9394,0.8169,0.9636,0.9912,0.0469,0.0063,0.14,0.0494,0.7879,none
instruct,healthy_q6,tri_boundary_heavy,extreme,1600,0.9075,0.6081,0.9372,0.9894,0.0831,0.0856,0.3088,0.0656,0.5381,none
instruct,healthy_q6,tri_boundary_heavy,high,1600,0.9244,0.7219,0.9531,0.9888,0.0625,0.05,0.1975,0.0587,0.6744,none
instruct,healthy_q6,tri_boundary_heavy,low,1600,0.9319,0.7969,0.9691,0.9919,0.0325,0.0325,0.1219,0.0375,0.769,none
instruct,healthy_q6,tri_boundary_heavy,medium,1600,0.9237,0.75,0.9564,0.9869,0.0556,0.0519,0.1613,0.0575,0.7072,none
instruct,healthy_q6,tri_cognitive_bridge,extreme,1600,0.8969,0.5988,0.9339,0.9856,0.0931,0.0756,0.3187,0.06,0.5272,none
instruct,healthy_q6,tri_cognitive_bridge,high,1600,0.9187,0.7063,0.9509,0.9875,0.07,0.0537,0.2056,0.0537,0.6554,none
instruct,healthy_q6,tri_cognitive_bridge,low,1600,0.9269,0.7956,0.9678,0.9894,0.0381,0.0338,0.1163,0.0369,0.7663,none
instruct,healthy_q6,tri_cognitive_bridge,medium,1600,0.9269,0.7525,0.959,0.9938,0.06,0.0462,0.1537,0.0494,0.7105,none
instruct,healthy_q6,tri_cognitive_heavy,extreme,1600,0.8931,0.6044,0.9344,0.9925,0.0981,0.0894,0.2975,0.0656,0.53,none
instruct,healthy_q6,tri_cognitive_heavy,high,1600,0.925,0.6937,0.9558,0.9956,0.065,0.0631,0.2181,0.0406,0.6421,none
instruct,healthy_q6,tri_cognitive_heavy,low,1600,0.9194,0.7706,0.9628,0.9838,0.0437,0.0319,0.14,0.0369,0.7381,none
instruct,healthy_q6,tri_cognitive_heavy,medium,1600,0.9244,0.73,0.9553,0.9881,0.0575,0.0525,0.1825,0.0556,0.6849,none
instruct,healthy_q6,tri_cyber_heavy,extreme,1600,0.8844,0.5756,0.9261,0.9544,0.0887,0.125,0.2994,0.0769,0.4962,none
instruct,healthy_q6,tri_cyber_heavy,high,1600,0.9044,0.6687,0.9423,0.9719,0.075,0.0769,0.22,0.0663,0.61,none
instruct,healthy_q6,tri_cyber_heavy,low,1600,0.9206,0.7606,0.9646,0.9862,0.0431,0.0575,0.1344,0.035,0.7237,none
instruct,healthy_q6,tri_cyber_heavy,medium,1600,0.9294,0.7481,0.9592,0.9838,0.0563,0.0669,0.1506,0.0444,0.7036,none
instruct,healthy_q6,tri_equal_routed,extreme,1600,0.8988,0.6012,0.9347,0.9775,0.0819,0.0969,0.3038,0.0688,0.5296,none
instruct,healthy_q6,tri_equal_routed,high,1600,0.9106,0.6769,0.9449,0.9881,0.0756,0.0656,0.2288,0.0669,0.6194,none
instruct,healthy_q6,tri_equal_routed,low,1600,0.9094,0.7681,0.9622,0.9862,0.0506,0.0456,0.1169,0.04,0.7325,none
instruct,healthy_q6,tri_equal_routed,medium,1600,0.9131,0.7388,0.9557,0.9875,0.0712,0.0563,0.1531,0.0425,0.6917,none
instruct,healthy_q6,tri_naive_equal_all_fire,extreme,1600,0.8287,0.3519,0.8748,0.9506,0.1081,0.3912,0.3869,0.0875,0.2059,none
instruct,healthy_q6,tri_naive_equal_all_fire,high,1600,0.8638,0.4475,0.9069,0.9694,0.0956,0.3269,0.2787,0.0569,0.3283,none
instruct,healthy_q6,tri_naive_equal_all_fire,low,1600,0.895,0.5844,0.9363,0.9881,0.0712,0.2313,0.1644,0.0312,0.502,none
instruct,healthy_q6,tri_naive_equal_all_fire,medium,1600,0.8838,0.5175,0.9222,0.9769,0.0825,0.2938,0.2075,0.0431,0.4152,none
instruct,healthy_q6,tri_naive_structural_heavy_all_fire,extreme,1600,0.8738,0.3563,0.8922,0.9925,0.0969,0.3881,0.4025,0.0537,0.2147,none
instruct,healthy_q6,tri_naive_structural_heavy_all_fire,high,1600,0.8875,0.4931,0.9196,0.9894,0.0788,0.2981,0.2562,0.0612,0.3863,none
instruct,healthy_q6,tri_naive_structural_heavy_all_fire,low,1600,0.9025,0.6112,0.9411,0.985,0.0569,0.2169,0.1581,0.0344,0.5364,none
instruct,healthy_q6,tri_naive_structural_heavy_all_fire,medium,1600,0.9012,0.5469,0.9295,0.9869,0.0737,0.2719,0.1875,0.0475,0.453,none
instruct,healthy_q6,tri_structural_heavy_55,extreme,1600,0.9163,0.6244,0.9445,0.9931,0.0737,0.0669,0.2944,0.0537,0.5626,none
instruct,healthy_q6,tri_structural_heavy_55,high,1600,0.93,0.7288,0.9546,0.9888,0.0594,0.0419,0.1994,0.055,0.6839,none
instruct,healthy_q6,tri_structural_heavy_55,low,1600,0.9313,0.8,0.9684,0.9912,0.0369,0.0219,0.1256,0.0344,0.7728,none
instruct,healthy_q6,tri_structural_heavy_55,medium,1600,0.9431,0.7588,0.9638,0.9881,0.0437,0.0375,0.1731,0.0375,0.7224,none
instruct,healthy_q6,tri_structural_heavy_60,extreme,1600,0.9119,0.6244,0.941,0.9906,0.0769,0.07,0.2938,0.0656,0.5605,none
instruct,healthy_q6,tri_structural_heavy_60,high,1600,0.9256,0.6975,0.9516,0.9881,0.0638,0.0375,0.2294,0.0512,0.65,none
instruct,healthy_q6,tri_structural_heavy_60,low,1600,0.9431,0.8325,0.9735,0.99,0.0269,0.0194,0.1025,0.0319,0.8108,none
instruct,healthy_q6,tri_structural_heavy_60,medium,1600,0.9325,0.795,0.9602,0.99,0.0512,0.0288,0.1369,0.0581,0.76,none
instruct,healthy_q6,tri_structural_heavy_65,extreme,1600,0.9125,0.6494,0.942,0.99,0.0762,0.0656,0.2794,0.0663,0.5877,none
instruct,healthy_q6,tri_structural_heavy_65,high,1600,0.9213,0.7325,0.9529,0.99,0.0663,0.0281,0.2013,0.0531,0.6882,none
instruct,healthy_q6,tri_structural_heavy_65,low,1600,0.9344,0.8144,0.9697,0.9912,0.0269,0.0125,0.1225,0.0406,0.792,none
instruct,healthy_q6,tri_structural_heavy_65,medium,1600,0.9356,0.7806,0.9593,0.9906,0.0519,0.0375,0.1456,0.0606,0.7429,none
instruct,healthy_q8,baseline,extreme,1600,0.5725,0.4381,0.7341,0.8331,0.0712,0.0369,0.2687,1.13,0.3314,none
instruct,healthy_q8,baseline,high,1600,0.6262,0.5487,0.7521,0.8356,0.0669,0.0075,0.1731,0.9363,0.4665,none
instruct,healthy_q8,baseline,low,1600,0.555,0.5112,0.8107,0.8606,0.0356,0.0,0.0931,0.5144,0.4674,none
instruct,healthy_q8,baseline,medium,1600,0.6206,0.57,0.7735,0.8344,0.0431,0.0094,0.13,0.8081,0.5044,none
instruct,healthy_q8,cog_25_cyb_75,extreme,1600,0.8225,0.555,0.8784,0.9294,0.0669,0.11,0.2881,0.3812,0.4708,none
instruct,healthy_q8,cog_25_cyb_75,high,1600,0.8306,0.6525,0.8869,0.9531,0.0581,0.0875,0.1938,0.3581,0.5842,none
instruct,healthy_q8,cog_25_cyb_75,low,1600,0.8456,0.7,0.9372,0.9756,0.0356,0.055,0.1237,0.1319,0.6618,none
instruct,healthy_q8,cog_25_cyb_75,medium,1600,0.8462,0.6956,0.9074,0.9569,0.0581,0.0681,0.1419,0.2644,0.64,none
instruct,healthy_q8,cog_25_str_75,extreme,1600,0.9313,0.6869,0.9496,0.9881,0.0625,0.0375,0.2556,0.0581,0.6373,none
instruct,healthy_q8,cog_25_str_75,high,1600,0.9406,0.775,0.9582,0.99,0.05,0.0106,0.1869,0.0563,0.7401,none
instruct,healthy_q8,cog_25_str_75,low,1600,0.94,0.8425,0.9723,0.9838,0.0238,0.0069,0.1025,0.035,0.824,none
instruct,healthy_q8,cog_25_str_75,medium,1600,0.9437,0.8306,0.9653,0.9856,0.04,0.0169,0.1119,0.0544,0.8036,none
instruct,healthy_q8,cog_40_cyb_60,extreme,1600,0.8187,0.545,0.8731,0.9413,0.08,0.125,0.2963,0.4012,0.4522,none
instruct,healthy_q8,cog_40_cyb_60,high,1600,0.8488,0.6525,0.8899,0.9637,0.065,0.0813,0.2062,0.3419,0.5832,none
instruct,healthy_q8,cog_40_cyb_60,low,1600,0.8369,0.6956,0.9345,0.985,0.045,0.0531,0.1294,0.1431,0.654,none
instruct,healthy_q8,cog_40_cyb_60,medium,1600,0.8562,0.7163,0.9124,0.9688,0.0456,0.0594,0.1388,0.275,0.6658,none
instruct,healthy_q8,cog_40_str_60,extreme,1600,0.93,0.6794,0.9504,0.9875,0.0625,0.0563,0.2469,0.0531,0.627,none
instruct,healthy_q8,cog_40_str_60,high,1600,0.9413,0.7712,0.9606,0.9881,0.0444,0.0194,0.1837,0.0525,0.7367,none
instruct,healthy_q8,cog_40_str_60,low,1600,0.9381,0.8394,0.9731,0.9894,0.0275,0.0056,0.1044,0.0319,0.8201,none
instruct,healthy_q8,cog_40_str_60,medium,1600,0.9544,0.8119,0.9701,0.9956,0.0356,0.0194,0.1431,0.0381,0.784,none
instruct,healthy_q8,cog_50_cyb_50,extreme,1600,0.8231,0.5475,0.8759,0.9494,0.0819,0.1131,0.3044,0.3844,0.4567,none
instruct,healthy_q8,cog_50_cyb_50,high,1600,0.8356,0.6406,0.887,0.9744,0.0731,0.08,0.2175,0.3519,0.5677,none
instruct,healthy_q8,cog_50_cyb_50,low,1600,0.8413,0.7119,0.9388,0.9869,0.0369,0.0425,0.1175,0.1369,0.6761,none
instruct,healthy_q8,cog_50_cyb_50,medium,1600,0.8481,0.69,0.9091,0.9744,0.0469,0.0762,0.1581,0.2888,0.6336,none
instruct,healthy_q8,cog_50_str_50,extreme,1600,0.9219,0.6519,0.944,0.9875,0.0663,0.0594,0.2769,0.0706,0.5944,none
instruct,healthy_q8,cog_50_str_50,high,1600,0.93,0.7375,0.9553,0.9938,0.0581,0.0281,0.2006,0.0581,0.6955,none
instruct,healthy_q8,cog_50_str_50,low,1600,0.9394,0.8381,0.9722,0.9875,0.0312,0.02,0.1006,0.0294,0.8152,none
instruct,healthy_q8,cog_50_str_50,medium,1600,0.9494,0.8175,0.969,0.9925,0.0375,0.0244,0.125,0.0431,0.7892,none
instruct,healthy_q8,cog_60_cyb_40,extreme,1600,0.8019,0.5419,0.8649,0.9463,0.0844,0.1131,0.2994,0.4456,0.4477,none
instruct,healthy_q8,cog_60_cyb_40,high,1600,0.8306,0.6369,0.8872,0.975,0.0712,0.0725,0.2288,0.35,0.5652,none
instruct,healthy_q8,cog_60_cyb_40,low,1600,0.8263,0.7037,0.9347,0.9831,0.0394,0.0506,0.1087,0.1494,0.6656,none
instruct,healthy_q8,cog_60_cyb_40,medium,1600,0.8488,0.695,0.9105,0.9838,0.0569,0.075,0.1475,0.2781,0.6372,none
instruct,healthy_q8,cog_60_str_40,extreme,1600,0.9119,0.6344,0.9405,0.985,0.075,0.0625,0.2838,0.0712,0.5731,none
instruct,healthy_q8,cog_60_str_40,high,1600,0.9437,0.7369,0.9607,0.9881,0.0425,0.0356,0.2031,0.0488,0.6983,none
instruct,healthy_q8,cog_60_str_40,low,1600,0.9281,0.805,0.9678,0.9888,0.0344,0.0194,0.115,0.0406,0.7796,none
