model,substrate,quant,stack,pressure_band,trials,pass_rate,clean_pass_rate,mean_score,classified_rate,cascade_rate,echo_rate,avg_distractors,avg_missing_required,stability_score,top_failure
27b,degraded_instruct,damaged_q2,cyber_structural_25_75,low,1400,0.7371,0.5957,0.8798,0.9064,0.0721,0.02,0.185,0.2321,0.5437,none
27b,degraded_instruct,damaged_q2,cyber_structural_25_75,medium,1400,0.7014,0.5421,0.8308,0.8893,0.125,0.0393,0.2536,0.425,0.4553,none
27b,degraded_instruct,damaged_q2,q2_structural_amplifier,extreme,1400,0.8043,0.3043,0.8658,0.9557,0.1343,0.3557,0.5321,0.0564,0.1475,distractor_capture
27b,degraded_instruct,damaged_q2,q2_structural_amplifier,high,1400,0.8179,0.3786,0.8871,0.98,0.1386,0.3093,0.3893,0.0693,0.2405,none
27b,degraded_instruct,damaged_q2,q2_structural_amplifier,low,1400,0.8993,0.5636,0.9344,0.9886,0.07,0.2271,0.2107,0.0307,0.4788,none
27b,degraded_instruct,damaged_q2,q2_structural_amplifier,medium,1400,0.865,0.4743,0.9132,0.9907,0.1071,0.2636,0.28,0.0521,0.3644,none
27b,degraded_instruct,damaged_q2,routed_tri_structural_60,extreme,1400,0.7321,0.385,0.8289,0.9129,0.1636,0.0771,0.5379,0.3786,0.2585,none
27b,degraded_instruct,damaged_q2,routed_tri_structural_60,high,1400,0.7393,0.5129,0.8465,0.9207,0.1207,0.0443,0.3664,0.3686,0.42,none
27b,degraded_instruct,damaged_q2,routed_tri_structural_60,low,1400,0.8743,0.7036,0.9421,0.975,0.0714,0.045,0.1821,0.0636,0.6554,none
27b,degraded_instruct,damaged_q2,routed_tri_structural_60,medium,1400,0.8229,0.6114,0.9037,0.9507,0.1064,0.0486,0.2614,0.1629,0.5407,none
27b,degraded_instruct,damaged_q2,routed_tri_structural_65,extreme,1400,0.7443,0.4057,0.8396,0.8886,0.1529,0.0771,0.5186,0.3071,0.2876,none
27b,degraded_instruct,damaged_q2,routed_tri_structural_65,high,1400,0.7629,0.5179,0.8577,0.9236,0.1436,0.0386,0.37,0.2793,0.4235,none
27b,degraded_instruct,damaged_q2,routed_tri_structural_65,low,1400,0.8914,0.7107,0.9471,0.9707,0.0721,0.0321,0.1857,0.0407,0.6657,none
27b,degraded_instruct,damaged_q2,routed_tri_structural_65,medium,1400,0.8321,0.6157,0.9068,0.9364,0.0971,0.0357,0.2571,0.1479,0.5515,none
27b,degraded_instruct,damaged_q2,stability_first_tri_70,extreme,1400,0.7786,0.4014,0.8633,0.9086,0.1314,0.0714,0.5471,0.2143,0.2932,none
27b,degraded_instruct,damaged_q2,stability_first_tri_70,high,1400,0.7936,0.5429,0.8849,0.9371,0.1229,0.0443,0.3514,0.1943,0.4593,none
27b,degraded_instruct,damaged_q2,stability_first_tri_70,low,1400,0.9,0.735,0.9551,0.9864,0.0564,0.0257,0.1743,0.0457,0.6967,none
27b,degraded_instruct,damaged_q2,stability_first_tri_70,medium,1400,0.8621,0.63,0.9246,0.9529,0.0936,0.0379,0.2786,0.0793,0.5681,none
27b,degraded_instruct,damaged_q3,cognitive_structural_25_75,extreme,1400,0.8864,0.5414,0.9255,0.9864,0.0971,0.0443,0.4179,0.0664,0.4667,none
27b,degraded_instruct,damaged_q3,cognitive_structural_25_75,high,1400,0.8957,0.6757,0.9431,0.9907,0.0871,0.0243,0.255,0.0514,0.6217,none
27b,degraded_instruct,damaged_q3,cognitive_structural_25_75,low,1400,0.9293,0.7843,0.9664,0.9921,0.0393,0.015,0.1507,0.0321,0.7558,none
27b,degraded_instruct,damaged_q3,cognitive_structural_25_75,medium,1400,0.9071,0.7357,0.9514,0.9907,0.0771,0.015,0.19,0.045,0.6921,none
27b,degraded_instruct,damaged_q3,cyber_structural_25_75,extreme,1400,0.8764,0.5836,0.9231,0.9686,0.1079,0.0543,0.3457,0.0679,0.5093,none
27b,degraded_instruct,damaged_q3,cyber_structural_25_75,high,1400,0.9021,0.6807,0.9448,0.9921,0.0857,0.03,0.25,0.0486,0.6266,none
27b,degraded_instruct,damaged_q3,cyber_structural_25_75,low,1400,0.9257,0.7886,0.9659,0.99,0.0393,0.0214,0.1329,0.0379,0.76,none
27b,degraded_instruct,damaged_q3,cyber_structural_25_75,medium,1400,0.9086,0.7286,0.9507,0.9943,0.0707,0.0279,0.1893,0.0614,0.6836,none
27b,degraded_instruct,damaged_q3,q2_structural_amplifier,extreme,1400,0.8757,0.375,0.8914,0.9907,0.0921,0.3736,0.4386,0.0614,0.2345,none
27b,degraded_instruct,damaged_q3,q2_structural_amplifier,high,1400,0.9014,0.4636,0.9217,0.9879,0.0771,0.3093,0.2879,0.0364,0.3537,none
27b,degraded_instruct,damaged_q3,q2_structural_amplifier,low,1400,0.9007,0.5986,0.9386,0.9879,0.055,0.2064,0.1721,0.0457,0.5247,none
27b,degraded_instruct,damaged_q3,q2_structural_amplifier,medium,1400,0.9114,0.5371,0.9299,0.9929,0.0643,0.2593,0.24,0.0529,0.4442,none
27b,degraded_instruct,damaged_q3,routed_tri_structural_60,extreme,1400,0.8914,0.5921,0.933,0.9914,0.0993,0.0821,0.3221,0.0621,0.5171,none
27b,degraded_instruct,damaged_q3,routed_tri_structural_60,high,1400,0.905,0.6579,0.9408,0.9943,0.0879,0.0436,0.2679,0.0629,0.5982,none
27b,degraded_instruct,damaged_q3,routed_tri_structural_60,low,1400,0.9243,0.785,0.9663,0.9907,0.0364,0.0357,0.1257,0.0407,0.7548,none
27b,degraded_instruct,damaged_q3,routed_tri_structural_60,medium,1400,0.9193,0.7529,0.9587,0.9921,0.0607,0.0443,0.1607,0.045,0.7107,none
27b,degraded_instruct,damaged_q3,routed_tri_structural_65,extreme,1400,0.9,0.5657,0.9331,0.9936,0.0929,0.0693,0.3736,0.0536,0.4914,none
27b,degraded_instruct,damaged_q3,routed_tri_structural_65,high,1400,0.9093,0.66,0.9451,0.995,0.0793,0.0479,0.2671,0.0557,0.6025,none
27b,degraded_instruct,damaged_q3,routed_tri_structural_65,low,1400,0.9121,0.78,0.9614,0.9893,0.0514,0.0221,0.1321,0.0393,0.7476,none
27b,degraded_instruct,damaged_q3,routed_tri_structural_65,medium,1400,0.9214,0.745,0.9561,0.99,0.065,0.045,0.165,0.0486,0.7009,none
27b,degraded_instruct,damaged_q3,stability_first_tri_70,extreme,1400,0.8986,0.5779,0.9324,0.99,0.09,0.0829,0.3443,0.0686,0.5033,none
27b,degraded_instruct,damaged_q3,stability_first_tri_70,high,1400,0.92,0.6829,0.9471,0.9871,0.0657,0.0386,0.2564,0.0607,0.6319,none
27b,degraded_instruct,damaged_q3,stability_first_tri_70,low,1400,0.9214,0.7764,0.9631,0.9843,0.0414,0.0307,0.1414,0.0379,0.7447,none
27b,degraded_instruct,damaged_q3,stability_first_tri_70,medium,1400,0.9293,0.7693,0.9593,0.9893,0.0579,0.0386,0.1514,0.0471,0.7297,none
27b,degraded_instruct,damaged_q4,cognitive_structural_25_75,extreme,1400,0.9093,0.6536,0.943,0.9886,0.0807,0.0479,0.2864,0.0507,0.5943,none
27b,degraded_instruct,damaged_q4,cognitive_structural_25_75,high,1400,0.9186,0.7293,0.9508,0.9864,0.0707,0.015,0.2093,0.0493,0.6859,none
27b,degraded_instruct,damaged_q4,cognitive_structural_25_75,low,1400,0.935,0.8207,0.9693,0.99,0.0321,0.0093,0.1214,0.035,0.7977,none
27b,degraded_instruct,damaged_q4,cognitive_structural_25_75,medium,1400,0.9371,0.7921,0.9612,0.9886,0.05,0.0207,0.1479,0.0507,0.7586,none
27b,degraded_instruct,damaged_q4,cyber_structural_25_75,extreme,1400,0.93,0.675,0.9471,0.9879,0.0607,0.0564,0.2643,0.0693,0.6209,none
27b,degraded_instruct,damaged_q4,cyber_structural_25_75,high,1400,0.9329,0.7336,0.9547,0.99,0.0529,0.0386,0.2029,0.065,0.6905,none
27b,degraded_instruct,damaged_q4,cyber_structural_25_75,low,1400,0.9336,0.825,0.971,0.9907,0.0321,0.02,0.1036,0.0357,0.8013,none
27b,degraded_instruct,damaged_q4,cyber_structural_25_75,medium,1400,0.9364,0.8114,0.9636,0.9893,0.0457,0.025,0.1257,0.0536,0.78,none
27b,degraded_instruct,damaged_q4,q2_structural_amplifier,extreme,1400,0.8907,0.375,0.8996,0.9893,0.0786,0.3843,0.3571,0.0607,0.243,none
27b,degraded_instruct,damaged_q4,q2_structural_amplifier,high,1400,0.8993,0.4893,0.9198,0.9864,0.075,0.3221,0.25,0.0564,0.3795,none
27b,degraded_instruct,damaged_q4,q2_structural_amplifier,low,1400,0.9164,0.6071,0.9446,0.9957,0.0493,0.2179,0.1579,0.0371,0.5343,none
27b,degraded_instruct,damaged_q4,q2_structural_amplifier,medium,1400,0.9186,0.5836,0.9384,0.9879,0.0579,0.2471,0.1879,0.0393,0.4998,none
27b,degraded_instruct,damaged_q4,routed_tri_structural_60,extreme,1400,0.9229,0.6286,0.9445,0.99,0.0679,0.09,0.285,0.0629,0.5643,none
27b,degraded_instruct,damaged_q4,routed_tri_structural_60,high,1400,0.9271,0.7207,0.9551,0.9893,0.0621,0.0414,0.2057,0.0457,0.675,none
27b,degraded_instruct,damaged_q4,routed_tri_structural_60,low,1400,0.9236,0.7993,0.9676,0.9964,0.0429,0.0314,0.1129,0.0379,0.7692,none
27b,degraded_instruct,damaged_q4,routed_tri_structural_60,medium,1400,0.9386,0.805,0.9644,0.9886,0.0457,0.0421,0.1293,0.0471,0.7702,none
27b,degraded_instruct,damaged_q4,routed_tri_structural_65,extreme,1400,0.9186,0.6414,0.9441,0.9886,0.0714,0.0686,0.2864,0.0571,0.5805,none
27b,degraded_instruct,damaged_q4,routed_tri_structural_65,high,1400,0.9157,0.73,0.9524,0.9871,0.065,0.0493,0.1886,0.0586,0.6826,none
27b,degraded_instruct,damaged_q4,routed_tri_structural_65,low,1400,0.9329,0.7986,0.9711,0.995,0.035,0.0371,0.11,0.0336,0.7702,none
27b,degraded_instruct,damaged_q4,routed_tri_structural_65,medium,1400,0.9457,0.7879,0.9641,0.9893,0.0421,0.0464,0.1357,0.0529,0.7524,none
27b,degraded_instruct,damaged_q4,stability_first_tri_70,extreme,1400,0.9171,0.6264,0.9442,0.9929,0.0757,0.075,0.2907,0.055,0.5627,none
27b,degraded_instruct,damaged_q4,stability_first_tri_70,high,1400,0.9286,0.7286,0.9559,0.9886,0.0593,0.0421,0.2021,0.0464,0.6839,none
27b,degraded_instruct,damaged_q4,stability_first_tri_70,low,1400,0.9314,0.815,0.9702,0.9886,0.0264,0.0321,0.1007,0.0429,0.7904,none
27b,degraded_instruct,damaged_q4,stability_first_tri_70,medium,1400,0.9379,0.79,0.9624,0.9907,0.0479,0.0336,0.1393,0.0529,0.7551,none
27b,degraded_instruct,healthy_q6,cognitive_structural_25_75,extreme,1400,0.9379,0.7064,0.9531,0.9864,0.0564,0.0457,0.2321,0.0543,0.6591,none
27b,degraded_instruct,healthy_q6,cognitive_structural_25_75,high,1400,0.95,0.8043,0.9637,0.9857,0.0393,0.0157,0.1557,0.0521,0.7743,none
27b,degraded_instruct,healthy_q6,cognitive_structural_25_75,low,1400,0.9486,0.8579,0.9772,0.9907,0.02,0.0114,0.0821,0.0314,0.8414,none
27b,degraded_instruct,healthy_q6,cognitive_structural_25_75,medium,1400,0.9543,0.8293,0.9673,0.9921,0.0321,0.0164,0.1307,0.0571,0.803,none
27b,degraded_instruct,healthy_q6,cyber_structural_25_75,extreme,1400,0.9379,0.6979,0.9519,0.9857,0.055,0.065,0.225,0.0643,0.6471,none
27b,degraded_instruct,healthy_q6,cyber_structural_25_75,high,1400,0.9529,0.7929,0.9614,0.985,0.0429,0.0271,0.155,0.0579,0.7593,none
27b,degraded_instruct,healthy_q6,cyber_structural_25_75,low,1400,0.9443,0.8507,0.9752,0.9864,0.0186,0.0193,0.0879,0.0357,0.8325,none
27b,degraded_instruct,healthy_q6,cyber_structural_25_75,medium,1400,0.9529,0.8321,0.9672,0.9893,0.0343,0.025,0.1107,0.0593,0.805,none
27b,degraded_instruct,healthy_q6,q2_structural_amplifier,extreme,1400,0.9021,0.4114,0.9066,0.9936,0.0729,0.3929,0.2879,0.0564,0.2851,none
27b,degraded_instruct,healthy_q6,q2_structural_amplifier,high,1400,0.9229,0.545,0.9353,0.9871,0.0507,0.2979,0.1914,0.0464,0.4526,none
27b,degraded_instruct,healthy_q6,q2_structural_amplifier,low,1400,0.9257,0.6443,0.9494,0.9879,0.0421,0.2229,0.1143,0.0307,0.5764,none
27b,degraded_instruct,healthy_q6,q2_structural_amplifier,medium,1400,0.94,0.6021,0.9455,0.9879,0.0357,0.2721,0.1336,0.0457,0.524,none
27b,degraded_instruct,healthy_q6,routed_tri_structural_60,extreme,1400,0.9486,0.7057,0.9581,0.9929,0.0436,0.0793,0.2129,0.06,0.6568,none
27b,degraded_instruct,healthy_q6,routed_tri_structural_60,high,1400,0.9521,0.77,0.964,0.9879,0.0386,0.0414,0.165,0.0514,0.7344,none
27b,degraded_instruct,healthy_q6,routed_tri_structural_60,low,1400,0.9443,0.83,0.9761,0.9943,0.0214,0.0357,0.0936,0.035,0.8072,none
27b,degraded_instruct,healthy_q6,routed_tri_structural_60,medium,1400,0.96,0.8321,0.9721,0.9907,0.0293,0.0421,0.1021,0.0464,0.8044,none
27b,degraded_instruct,healthy_q6,routed_tri_structural_65,extreme,1400,0.9443,0.7036,0.9569,0.9893,0.0486,0.0836,0.215,0.0543,0.6524,none
27b,degraded_instruct,healthy_q6,routed_tri_structural_65,high,1400,0.9493,0.7607,0.9641,0.9914,0.0429,0.0514,0.1636,0.0486,0.7221,none
27b,degraded_instruct,healthy_q6,routed_tri_structural_65,low,1400,0.9436,0.8421,0.9751,0.9886,0.0221,0.0293,0.0814,0.0357,0.8213,none
27b,degraded_instruct,healthy_q6,routed_tri_structural_65,medium,1400,0.9607,0.8214,0.9718,0.9893,0.0293,0.0486,0.1071,0.045,0.7921,none
27b,degraded_instruct,healthy_q6,stability_first_tri_70,extreme,1400,0.9429,0.7093,0.9545,0.99,0.0514,0.0721,0.2207,0.0629,0.6586,none
27b,degraded_instruct,healthy_q6,stability_first_tri_70,high,1400,0.9557,0.7957,0.9656,0.9929,0.0379,0.0364,0.1457,0.0571,0.7626,none
27b,degraded_instruct,healthy_q6,stability_first_tri_70,low,1400,0.94,0.8464,0.9738,0.9843,0.0243,0.0271,0.08,0.035,0.8256,none
27b,degraded_instruct,healthy_q6,stability_first_tri_70,medium,1400,0.9529,0.8179,0.9698,0.9886,0.0271,0.0393,0.1071,0.0557,0.7905,none
27b,degraded_instruct,healthy_q8,cognitive_structural_25_75,extreme,1400,0.9607,0.7521,0.9625,0.9864,0.0336,0.0543,0.1829,0.0593,0.7136,none
27b,degraded_instruct,healthy_q8,cognitive_structural_25_75,high,1400,0.9679,0.8486,0.9721,0.9943,0.0257,0.0129,0.1186,0.0536,0.8261,none
27b,degraded_instruct,healthy_q8,cognitive_structural_25_75,low,1400,0.9529,0.8814,0.979,0.9879,0.0186,0.0071,0.0721,0.0271,0.8673,none
27b,degraded_instruct,healthy_q8,cognitive_structural_25_75,medium,1400,0.9736,0.8743,0.9758,0.9843,0.0179,0.0207,0.09,0.0429,0.8554,none
27b,degraded_instruct,healthy_q8,cyber_structural_25_75,extreme,1400,0.9571,0.7536,0.9633,0.9857,0.0343,0.0786,0.1643,0.0586,0.7115,none
27b,degraded_instruct,healthy_q8,cyber_structural_25_75,high,1400,0.9664,0.8129,0.9696,0.99,0.0271,0.0371,0.135,0.0536,0.7838,none
27b,degraded_instruct,healthy_q8,cyber_structural_25_75,low,1400,0.9486,0.8707,0.9794,0.99,0.015,0.0214,0.06,0.0357,0.8553,none
27b,degraded_instruct,healthy_q8,cyber_structural_25_75,medium,1400,0.96,0.8693,0.9747,0.9886,0.0279,0.0257,0.0793,0.0414,0.8474,none
27b,degraded_instruct,healthy_q8,q2_structural_amplifier,extreme,1400,0.9136,0.465,0.9162,0.9857,0.0571,0.3557,0.2421,0.06,0.3543,none
27b,degraded_instruct,healthy_q8,q2_structural_amplifier,high,1400,0.9293,0.5329,0.9364,0.9929,0.0493,0.315,0.1821,0.0457,0.4382,none
27b,degraded_instruct,healthy_q8,q2_structural_amplifier,low,1400,0.9364,0.6479,0.9544,0.9936,0.0293,0.2171,0.1214,0.0336,0.5843,none
27b,degraded_instruct,healthy_q8,q2_structural_amplifier,medium,1400,0.9221,0.5914,0.9402,0.9886,0.0521,0.2707,0.1414,0.0457,0.508,none
27b,degraded_instruct,healthy_q8,routed_tri_structural_60,extreme,1400,0.9557,0.7379,0.9623,0.9907,0.0393,0.0786,0.1693,0.0593,0.6938,none
27b,degraded_instruct,healthy_q8,routed_tri_structural_60,high,1400,0.9571,0.785,0.9663,0.99,0.035,0.0486,0.1429,0.0557,0.7506,none
27b,degraded_instruct,healthy_q8,routed_tri_structural_60,low,1400,0.9393,0.8293,0.9745,0.9936,0.0214,0.0364,0.0864,0.0414,0.8066,none
27b,degraded_instruct,healthy_q8,routed_tri_structural_60,medium,1400,0.9657,0.8414,0.9765,0.9929,0.0243,0.0479,0.09,0.0393,0.8154,none
27b,degraded_instruct,healthy_q8,routed_tri_structural_65,extreme,1400,0.9629,0.7521,0.9648,0.9886,0.0314,0.0814,0.1693,0.0557,0.7101,none
27b,degraded_instruct,healthy_q8,routed_tri_structural_65,high,1400,0.9657,0.7879,0.9679,0.9907,0.0271,0.05,0.1514,0.0571,0.7547,none
27b,degraded_instruct,healthy_q8,routed_tri_structural_65,low,1400,0.9471,0.8407,0.9754,0.9879,0.0157,0.0257,0.0879,0.0393,0.8219,none
27b,degraded_instruct,healthy_q8,routed_tri_structural_65,medium,1400,0.9643,0.8436,0.9732,0.9907,0.0229,0.0357,0.0957,0.0529,0.8193,none
27b,degraded_instruct,healthy_q8,stability_first_tri_70,extreme,1400,0.9493,0.7243,0.9596,0.9907,0.0436,0.0907,0.18,0.0614,0.6756,none
27b,degraded_instruct,healthy_q8,stability_first_tri_70,high,1400,0.9464,0.7757,0.9651,0.9921,0.045,0.055,0.1436,0.0479,0.7373,none
27b,degraded_instruct,healthy_q8,stability_first_tri_70,low,1400,0.9507,0.8707,0.979,0.9886,0.0143,0.0214,0.0671,0.0343,0.8551,none
27b,degraded_instruct,healthy_q8,stability_first_tri_70,medium,1400,0.9621,0.83,0.9726,0.9886,0.0243,0.045,0.1014,0.0493,0.8031,none
27b,instruct,collapsed_q2_edge,cognitive_structural_25_75,extreme,1400,0.15,0.0786,0.4076,0.675,0.3486,0.0443,0.6829,2.3543,-0.2072,cascade
27b,instruct,collapsed_q2_edge,cognitive_structural_25_75,high,1400,0.2193,0.1764,0.4702,0.7029,0.265,0.0121,0.4621,1.8943,-0.0372,cascade
27b,instruct,collapsed_q2_edge,cognitive_structural_25_75,low,1400,0.3364,0.2814,0.654,0.8014,0.1414,0.0064,0.2043,0.895,0.1766,none
27b,instruct,collapsed_q2_edge,cognitive_structural_25_75,medium,1400,0.2921,0.2493,0.5613,0.7507,0.2107,0.0107,0.3229,1.4621,0.085,none
27b,instruct,collapsed_q2_edge,cyber_structural_25_75,extreme,1400,0.1879,0.1014,0.447,0.6629,0.3114,0.0579,0.6229,2.1371,-0.1603,cascade
27b,instruct,collapsed_q2_edge,cyber_structural_25_75,high,1400,0.2414,0.1771,0.4842,0.6893,0.2779,0.0171,0.4357,1.7743,-0.0332,cascade
27b,instruct,collapsed_q2_edge,cyber_structural_25_75,low,1400,0.3436,0.2686,0.6585,0.8079,0.1407,0.0107,0.2236,0.8836,0.1622,none
27b,instruct,collapsed_q2_edge,cyber_structural_25_75,medium,1400,0.33,0.2729,0.5779,0.7614,0.2093,0.0264,0.2979,1.3957,0.1112,none
27b,instruct,collapsed_q2_edge,q2_structural_amplifier,extreme,1400,0.5636,0.2129,0.734,0.7779,0.2043,0.3393,0.665,0.4457,0.0082,distractor_capture
27b,instruct,collapsed_q2_edge,q2_structural_amplifier,high,1400,0.6143,0.2914,0.7763,0.8214,0.1679,0.3,0.4721,0.38,0.1243,none
27b,instruct,collapsed_q2_edge,q2_structural_amplifier,low,1400,0.8207,0.51,0.8912,0.8914,0.095,0.2057,0.245,0.0779,0.4169,none
27b,instruct,collapsed_q2_edge,q2_structural_amplifier,medium,1400,0.715,0.3836,0.8352,0.8686,0.1364,0.2693,0.3621,0.2257,0.2485,none
27b,instruct,collapsed_q2_edge,routed_tri_structural_60,extreme,1400,0.2129,0.1164,0.4789,0.685,0.3029,0.0829,0.6707,1.9421,-0.1418,cascade
27b,instruct,collapsed_q2_edge,routed_tri_structural_60,high,1400,0.3357,0.2457,0.5585,0.7671,0.24,0.045,0.4364,1.5157,0.054,none
27b,instruct,collapsed_q2_edge,routed_tri_structural_60,low,1400,0.47,0.3657,0.7413,0.8457,0.1071,0.0271,0.2414,0.6386,0.2769,none
27b,instruct,collapsed_q2_edge,routed_tri_structural_60,medium,1400,0.4164,0.3386,0.6495,0.81,0.1771,0.0364,0.3143,1.1357,0.1962,none
27b,instruct,collapsed_q2_edge,routed_tri_structural_65,extreme,1400,0.2607,0.135,0.5266,0.7293,0.2714,0.0621,0.665,1.7436,-0.0992,cascade
27b,instruct,collapsed_q2_edge,routed_tri_structural_65,high,1400,0.3314,0.2286,0.5752,0.7579,0.2371,0.04,0.4286,1.4114,0.0446,cascade
27b,instruct,collapsed_q2_edge,routed_tri_structural_65,low,1400,0.485,0.3893,0.7574,0.8671,0.1321,0.0243,0.2114,0.5686,0.2994,none
27b,instruct,collapsed_q2_edge,routed_tri_structural_65,medium,1400,0.435,0.3464,0.6712,0.8107,0.1814,0.0364,0.3436,1.0021,0.2071,none
27b,instruct,collapsed_q2_edge,stability_first_tri_70,extreme,1400,0.3164,0.1736,0.57,0.7464,0.2586,0.0586,0.6143,1.5364,-0.0417,cascade
27b,instruct,collapsed_q2_edge,stability_first_tri_70,high,1400,0.3914,0.2929,0.6134,0.7707,0.2264,0.0314,0.4207,1.2343,0.1233,none
27b,instruct,collapsed_q2_edge,stability_first_tri_70,low,1400,0.5486,0.4486,0.7898,0.875,0.1071,0.0171,0.2136,0.4886,0.3715,none
27b,instruct,collapsed_q2_edge,stability_first_tri_70,medium,1400,0.4914,0.4086,0.7024,0.8143,0.1657,0.0243,0.2871,0.895,0.2863,none
27b,instruct,damaged_q2,cognitive_structural_25_75,extreme,1400,0.4414,0.2471,0.6561,0.8293,0.2043,0.0414,0.595,1.22,0.069,none
27b,instruct,damaged_q2,cognitive_structural_25_75,high,1400,0.5214,0.385,0.7053,0.8486,0.1764,0.0157,0.3886,0.9307,0.2513,none
27b,instruct,damaged_q2,cognitive_structural_25_75,low,1400,0.6629,0.5264,0.8511,0.9221,0.0779,0.0043,0.2093,0.34,0.4685,none
27b,instruct,damaged_q2,cognitive_structural_25_75,medium,1400,0.6236,0.515,0.7848,0.8679,0.125,0.0129,0.2671,0.625,0.4223,none
27b,instruct,damaged_q2,cyber_structural_25_75,extreme,1400,0.4843,0.2957,0.6786,0.7907,0.2086,0.0529,0.5564,1.0286,0.1266,none
27b,instruct,damaged_q2,cyber_structural_25_75,high,1400,0.5271,0.3921,0.7191,0.8336,0.1871,0.0229,0.3607,0.8271,0.2612,none
27b,instruct,damaged_q2,cyber_structural_25_75,low,1400,0.6857,0.5571,0.8479,0.8814,0.0864,0.0093,0.2079,0.3086,0.4973,none
27b,instruct,damaged_q2,cyber_structural_25_75,medium,1400,0.625,0.4871,0.7867,0.8607,0.1164,0.0214,0.2807,0.6071,0.3951,none
27b,instruct,damaged_q2,q2_structural_amplifier,extreme,1400,0.7421,0.285,0.8375,0.8857,0.1521,0.3429,0.5771,0.0921,0.12,distractor_capture
27b,instruct,damaged_q2,q2_structural_amplifier,high,1400,0.81,0.3821,0.8747,0.92,0.125,0.3229,0.385,0.0836,0.2451,none
27b,instruct,damaged_q2,q2_structural_amplifier,low,1400,0.8807,0.5393,0.9267,0.9793,0.0736,0.2143,0.235,0.0436,0.4534,none
27b,instruct,damaged_q2,q2_structural_amplifier,medium,1400,0.8414,0.4921,0.9032,0.94,0.1043,0.2407,0.2771,0.06,0.3875,none
27b,instruct,damaged_q2,routed_tri_structural_60,extreme,1400,0.5929,0.3071,0.7467,0.8429,0.1971,0.0743,0.545,0.7114,0.154,none
27b,instruct,damaged_q2,routed_tri_structural_60,high,1400,0.6407,0.4521,0.7843,0.8829,0.1643,0.0421,0.3821,0.5743,0.3351,none
27b,instruct,damaged_q2,routed_tri_structural_60,low,1400,0.7843,0.6121,0.9025,0.9421,0.0821,0.02,0.2157,0.1593,0.5583,none
27b,instruct,damaged_q2,routed_tri_structural_60,medium,1400,0.7157,0.5429,0.8417,0.905,0.1257,0.0421,0.2629,0.3829,0.4565,none
27b,instruct,damaged_q2,routed_tri_structural_65,extreme,1400,0.6729,0.3636,0.7913,0.8643,0.165,0.0693,0.5429,0.5293,0.2303,none
27b,instruct,damaged_q2,routed_tri_structural_65,high,1400,0.6843,0.4814,0.8169,0.9029,0.1529,0.035,0.3693,0.4536,0.3763,none
27b,instruct,damaged_q2,routed_tri_structural_65,low,1400,0.8164,0.64,0.9117,0.9379,0.0714,0.0207,0.2143,0.135,0.5905,none
27b,instruct,damaged_q2,routed_tri_structural_65,medium,1400,0.7643,0.5879,0.8675,0.9107,0.1121,0.0271,0.2564,0.2886,0.5138,none
27b,instruct,damaged_q2,stability_first_tri_70,extreme,1400,0.6986,0.3686,0.8083,0.8629,0.16,0.0621,0.5614,0.4286,0.2418,none
27b,instruct,damaged_q2,stability_first_tri_70,high,1400,0.73,0.51,0.8373,0.8936,0.1329,0.0343,0.355,0.3714,0.4163,none
27b,instruct,damaged_q2,stability_first_tri_70,low,1400,0.8721,0.6979,0.938,0.9579,0.07,0.0193,0.1979,0.0614,0.6541,none
27b,instruct,damaged_q2,stability_first_tri_70,medium,1400,0.8121,0.6271,0.895,0.9236,0.0979,0.0364,0.2271,0.2021,0.5622,none
27b,instruct,damaged_q3,cognitive_structural_25_75,extreme,1400,0.8821,0.5571,0.9241,0.9843,0.1,0.04,0.3979,0.0757,0.4835,none
27b,instruct,damaged_q3,cognitive_structural_25_75,high,1400,0.9086,0.6829,0.9448,0.9914,0.0779,0.0186,0.2736,0.0514,0.6313,none
27b,instruct,damaged_q3,cognitive_structural_25_75,low,1400,0.9221,0.7993,0.9644,0.9914,0.0364,0.0036,0.1314,0.0457,0.7748,none
27b,instruct,damaged_q3,cognitive_structural_25_75,medium,1400,0.91,0.745,0.9528,0.9864,0.0679,0.0143,0.1807,0.05,0.7048,none
27b,instruct,damaged_q3,cyber_structural_25_75,extreme,1400,0.86,0.565,0.9154,0.9479,0.1043,0.0514,0.3736,0.0814,0.4895,none
27b,instruct,damaged_q3,cyber_structural_25_75,high,1400,0.895,0.6864,0.9394,0.9743,0.0843,0.02,0.2436,0.0607,0.6346,none
27b,instruct,damaged_q3,cyber_structural_25_75,low,1400,0.9029,0.7536,0.9569,0.9893,0.0507,0.0121,0.1514,0.0514,0.7212,none
27b,instruct,damaged_q3,cyber_structural_25_75,medium,1400,0.9043,0.7364,0.9487,0.9893,0.0771,0.0221,0.1829,0.0586,0.6913,none
27b,instruct,damaged_q3,q2_structural_amplifier,extreme,1400,0.8457,0.3693,0.8898,0.99,0.1121,0.345,0.3829,0.0721,0.2324,none
