model,substrate,quant,stack,family,trials,pass_rate,clean_pass_rate,mean_score,classified_rate,cascade_rate,echo_rate,avg_distractors,avg_missing_required,stability_score,top_failure
27b,base,damaged_q4,cognitive_structural_25_75,boundary,560,0.9196,0.7357,0.9503,0.9875,0.0696,0.0161,0.2125,0.0536,0.6919,none
27b,base,damaged_q4,cognitive_structural_25_75,coding,560,0.9339,0.7446,0.9571,0.9929,0.0607,0.0339,0.1821,0.0464,0.7027,none
27b,base,damaged_q4,cognitive_structural_25_75,epistemic,560,0.9179,0.7286,0.9517,0.9857,0.0625,0.0125,0.2036,0.05,0.6885,none
27b,base,damaged_q4,cognitive_structural_25_75,forensic,560,0.9357,0.7661,0.9592,0.9786,0.0518,0.0232,0.1643,0.0393,0.7308,none
27b,base,damaged_q4,cognitive_structural_25_75,generalist,560,0.9268,0.7161,0.9556,0.9964,0.0554,0.0179,0.225,0.0464,0.6756,none
27b,base,damaged_q4,cognitive_structural_25_75,math,560,0.9304,0.7482,0.957,0.9893,0.0464,0.0196,0.2125,0.0589,0.7104,none
27b,base,damaged_q4,cognitive_structural_25_75,planning,560,0.9286,0.7661,0.9544,0.9821,0.0554,0.0089,0.1821,0.0536,0.7304,none
27b,base,damaged_q4,cognitive_structural_25_75,rhetoric,560,0.9107,0.75,0.9562,0.9946,0.0643,0.0196,0.1821,0.05,0.7097,none
27b,base,damaged_q4,cognitive_structural_25_75,spatial,560,0.9286,0.7929,0.9576,0.9857,0.0571,0.0143,0.1429,0.0571,0.7586,none
27b,base,damaged_q4,cyber_structural_25_75,adversarial,560,0.9411,0.7839,0.9636,0.9893,0.0482,0.0232,0.1589,0.0393,0.7501,none
27b,base,damaged_q4,cyber_structural_25_75,boundary,560,0.9286,0.7464,0.9592,0.9893,0.0571,0.025,0.1946,0.0357,0.7069,none
27b,base,damaged_q4,cyber_structural_25_75,coding,560,0.95,0.7929,0.9681,0.9982,0.0411,0.0446,0.1268,0.0464,0.7591,none
27b,base,damaged_q4,cyber_structural_25_75,epistemic,560,0.9179,0.7464,0.9568,0.9929,0.0589,0.0161,0.2107,0.0393,0.7067,none
27b,base,damaged_q4,cyber_structural_25_75,forensic,560,0.9393,0.7714,0.9593,0.9875,0.05,0.0357,0.1732,0.05,0.7329,none
27b,base,damaged_q4,cyber_structural_25_75,generalist,560,0.9339,0.7536,0.9585,0.9929,0.0518,0.0321,0.1893,0.0464,0.7141,none
27b,base,damaged_q4,cyber_structural_25_75,math,560,0.9321,0.725,0.9551,0.9875,0.05,0.0268,0.2304,0.0589,0.6833,none
27b,base,damaged_q4,cyber_structural_25_75,planning,560,0.9339,0.7821,0.9591,0.9929,0.0464,0.0357,0.1464,0.0607,0.7463,none
27b,base,damaged_q4,cyber_structural_25_75,rhetoric,560,0.9161,0.7321,0.9537,0.9929,0.0732,0.0321,0.2,0.0411,0.6857,none
27b,base,damaged_q4,cyber_structural_25_75,spatial,560,0.9393,0.7857,0.96,0.9875,0.0464,0.0214,0.1643,0.0571,0.7515,none
27b,base,damaged_q4,q2_structural_amplifier,adversarial,560,0.8875,0.5268,0.9217,0.9875,0.0696,0.2911,0.2071,0.0696,0.4276,none
27b,base,damaged_q4,q2_structural_amplifier,boundary,560,0.8929,0.5321,0.9248,0.9946,0.0696,0.2714,0.2429,0.0536,0.4349,none
27b,base,damaged_q4,q2_structural_amplifier,coding,560,0.9,0.5375,0.926,0.9857,0.0768,0.2786,0.2071,0.0339,0.4405,none
27b,base,damaged_q4,q2_structural_amplifier,epistemic,560,0.9125,0.5393,0.9296,0.9857,0.0625,0.2714,0.225,0.0446,0.446,none
27b,base,damaged_q4,q2_structural_amplifier,forensic,560,0.9161,0.5214,0.9328,0.9893,0.0625,0.2893,0.2339,0.0304,0.4246,none
27b,base,damaged_q4,q2_structural_amplifier,generalist,560,0.8911,0.4946,0.9225,0.9875,0.0696,0.3071,0.2304,0.0411,0.3918,none
27b,base,damaged_q4,q2_structural_amplifier,math,560,0.9,0.5,0.9261,0.9946,0.0696,0.2875,0.2446,0.0554,0.3993,none
27b,base,damaged_q4,q2_structural_amplifier,planning,560,0.9268,0.5661,0.9348,0.9929,0.0571,0.2643,0.1839,0.0393,0.4794,none
27b,base,damaged_q4,q2_structural_amplifier,rhetoric,560,0.9196,0.5286,0.9328,0.9875,0.0554,0.2875,0.2375,0.0375,0.4336,none
27b,base,damaged_q4,q2_structural_amplifier,spatial,560,0.9036,0.5571,0.9313,0.9893,0.0768,0.2589,0.2,0.0375,0.4644,none
27b,base,damaged_q4,routed_tri_structural_60,adversarial,560,0.9375,0.7536,0.9582,0.9875,0.0429,0.0393,0.175,0.0696,0.7154,none
27b,base,damaged_q4,routed_tri_structural_60,boundary,560,0.9411,0.6982,0.9557,0.9875,0.05,0.0768,0.2107,0.0536,0.6483,none
27b,base,damaged_q4,routed_tri_structural_60,coding,560,0.9321,0.7929,0.9645,0.9893,0.0446,0.0321,0.1357,0.0464,0.7599,none
27b,base,damaged_q4,routed_tri_structural_60,epistemic,560,0.9214,0.7357,0.9585,0.9875,0.0429,0.0375,0.2018,0.0464,0.6969,none
27b,base,damaged_q4,routed_tri_structural_60,forensic,560,0.9321,0.7321,0.9593,0.9946,0.0554,0.0446,0.1875,0.0411,0.6896,none
27b,base,damaged_q4,routed_tri_structural_60,generalist,560,0.9464,0.7429,0.9641,0.9857,0.0393,0.0554,0.1964,0.0268,0.7029,none
27b,base,damaged_q4,routed_tri_structural_60,math,560,0.9321,0.7054,0.9556,0.9875,0.0446,0.0446,0.2214,0.0643,0.6621,none
27b,base,damaged_q4,routed_tri_structural_60,planning,560,0.9357,0.7411,0.9566,0.9821,0.0393,0.0357,0.1911,0.0607,0.7038,none
27b,base,damaged_q4,routed_tri_structural_60,rhetoric,560,0.9411,0.7339,0.9564,0.9875,0.0482,0.0411,0.2018,0.0607,0.6921,none
27b,base,damaged_q4,routed_tri_structural_60,spatial,560,0.9286,0.7482,0.958,0.9893,0.0607,0.0464,0.1679,0.0464,0.705,none
27b,base,damaged_q4,routed_tri_structural_65,adversarial,560,0.9321,0.7393,0.9567,0.9911,0.0518,0.0464,0.1964,0.0571,0.6959,none
27b,base,damaged_q4,routed_tri_structural_65,boundary,560,0.9143,0.7393,0.9541,0.9929,0.075,0.0536,0.1643,0.0464,0.6906,none
27b,base,damaged_q4,routed_tri_structural_65,coding,560,0.9304,0.7643,0.9607,0.9929,0.0518,0.0536,0.1393,0.0536,0.7242,none
27b,base,damaged_q4,routed_tri_structural_65,epistemic,560,0.9161,0.7196,0.9574,0.9929,0.0589,0.0482,0.1839,0.0375,0.6757,none
27b,base,damaged_q4,routed_tri_structural_65,forensic,560,0.9214,0.7429,0.9523,0.9893,0.0643,0.0554,0.1661,0.0661,0.6959,none
27b,base,damaged_q4,routed_tri_structural_65,generalist,560,0.8893,0.6964,0.9473,0.9875,0.0679,0.0589,0.1946,0.0625,0.6456,none
27b,base,damaged_q4,routed_tri_structural_65,math,560,0.9393,0.7179,0.9589,0.9875,0.0304,0.0321,0.2411,0.0625,0.6799,none
27b,base,damaged_q4,routed_tri_structural_65,planning,560,0.9304,0.7875,0.9572,0.9804,0.0536,0.0321,0.1393,0.0536,0.7512,none
27b,base,damaged_q4,routed_tri_structural_65,rhetoric,560,0.9482,0.7607,0.9648,0.9929,0.0357,0.0429,0.1768,0.05,0.7248,none
27b,base,damaged_q4,routed_tri_structural_65,spatial,560,0.9518,0.7732,0.9664,0.9964,0.0375,0.0607,0.1554,0.0536,0.7347,none
27b,base,damaged_q4,stability_first_tri_70,adversarial,560,0.9268,0.7536,0.9586,0.9964,0.0607,0.05,0.1786,0.0464,0.7087,none
27b,base,damaged_q4,stability_first_tri_70,boundary,560,0.9214,0.7375,0.9528,0.9929,0.0661,0.0482,0.1839,0.0625,0.6902,none
27b,base,damaged_q4,stability_first_tri_70,coding,560,0.9393,0.7446,0.9617,0.9839,0.0411,0.0518,0.1732,0.0446,0.7059,none
27b,base,damaged_q4,stability_first_tri_70,epistemic,560,0.8946,0.7411,0.95,0.9857,0.0786,0.0286,0.1661,0.0482,0.6961,none
27b,base,damaged_q4,stability_first_tri_70,forensic,560,0.9143,0.7643,0.9558,0.9875,0.0661,0.0411,0.1607,0.0446,0.7212,none
27b,base,damaged_q4,stability_first_tri_70,generalist,560,0.9179,0.725,0.9564,0.9893,0.0589,0.0429,0.1821,0.0411,0.6821,none
27b,base,damaged_q4,stability_first_tri_70,math,560,0.9375,0.7357,0.9591,0.9893,0.0411,0.0393,0.1982,0.0643,0.6965,none
27b,base,damaged_q4,stability_first_tri_70,planning,560,0.9375,0.7857,0.9597,0.9911,0.0571,0.0321,0.1482,0.0482,0.7479,none
27b,base,damaged_q4,stability_first_tri_70,rhetoric,560,0.9357,0.7196,0.9611,0.9964,0.05,0.0589,0.1911,0.0464,0.6753,none
27b,base,damaged_q4,stability_first_tri_70,spatial,560,0.9411,0.7804,0.9628,0.9929,0.05,0.0554,0.1232,0.0571,0.7416,none
27b,base,healthy_q6,cognitive_structural_25_75,adversarial,560,0.9375,0.7946,0.9616,0.9911,0.0393,0.0196,0.1625,0.0696,0.7624,none
27b,base,healthy_q6,cognitive_structural_25_75,boundary,560,0.95,0.7911,0.9652,0.9911,0.0357,0.0304,0.1625,0.0518,0.7587,none
27b,base,healthy_q6,cognitive_structural_25_75,coding,560,0.9536,0.8196,0.9687,0.9804,0.0357,0.0179,0.1339,0.0321,0.793,none
27b,base,healthy_q6,cognitive_structural_25_75,epistemic,560,0.9482,0.8,0.9674,0.9893,0.0321,0.0036,0.1714,0.0357,0.7741,none
27b,base,healthy_q6,cognitive_structural_25_75,forensic,560,0.9536,0.8357,0.9687,0.9893,0.0339,0.0286,0.1036,0.0536,0.8089,none
27b,base,healthy_q6,cognitive_structural_25_75,generalist,560,0.9339,0.7643,0.9615,0.9821,0.0411,0.025,0.1679,0.0429,0.7314,none
27b,base,healthy_q6,cognitive_structural_25_75,math,560,0.9571,0.8214,0.9666,0.9821,0.0357,0.0161,0.1518,0.0429,0.7932,none
27b,base,healthy_q6,cognitive_structural_25_75,planning,560,0.95,0.8089,0.9658,0.9821,0.0411,0.0161,0.1304,0.0375,0.7811,none
27b,base,healthy_q6,cognitive_structural_25_75,rhetoric,560,0.9411,0.7786,0.963,0.9875,0.0375,0.0161,0.1661,0.0536,0.7481,none
27b,base,healthy_q6,cognitive_structural_25_75,spatial,560,0.9429,0.8357,0.9676,0.9946,0.0429,0.0268,0.1,0.0518,0.8069,none
27b,base,healthy_q6,cyber_structural_25_75,adversarial,560,0.9429,0.7946,0.9662,0.9911,0.0339,0.0304,0.1357,0.0589,0.7646,none
27b,base,healthy_q6,cyber_structural_25_75,boundary,560,0.95,0.7857,0.9625,0.9857,0.0411,0.0554,0.1357,0.0571,0.7486,none
27b,base,healthy_q6,cyber_structural_25_75,coding,560,0.9429,0.8,0.9664,0.9893,0.0393,0.0464,0.1196,0.0482,0.7669,none
27b,base,healthy_q6,cyber_structural_25_75,epistemic,560,0.95,0.8268,0.9687,0.9875,0.0286,0.0179,0.125,0.0464,0.8023,none
27b,base,healthy_q6,cyber_structural_25_75,forensic,560,0.9411,0.8196,0.9645,0.9821,0.0429,0.0286,0.1196,0.0464,0.7892,none
27b,base,healthy_q6,cyber_structural_25_75,generalist,560,0.9464,0.7982,0.9678,0.9911,0.025,0.0286,0.1554,0.05,0.7701,none
27b,base,healthy_q6,cyber_structural_25_75,math,560,0.9732,0.7964,0.9729,0.9929,0.0232,0.0357,0.1625,0.0375,0.7674,none
27b,base,healthy_q6,cyber_structural_25_75,planning,560,0.9446,0.8214,0.9661,0.9839,0.0339,0.0357,0.1143,0.0518,0.7924,none
27b,base,healthy_q6,cyber_structural_25_75,rhetoric,560,0.9429,0.7768,0.9617,0.9875,0.0393,0.0268,0.1589,0.0607,0.7439,none
27b,base,healthy_q6,cyber_structural_25_75,spatial,560,0.9446,0.8107,0.9672,0.9911,0.0411,0.0321,0.1214,0.0446,0.78,none
27b,base,healthy_q6,q2_structural_amplifier,adversarial,560,0.925,0.5446,0.9353,0.9964,0.0536,0.2464,0.2089,0.0536,0.4599,none
27b,base,healthy_q6,q2_structural_amplifier,boundary,560,0.9125,0.5393,0.9304,0.9929,0.0589,0.2911,0.1982,0.0482,0.4451,none
27b,base,healthy_q6,q2_structural_amplifier,coding,560,0.9125,0.6,0.9368,0.9893,0.0571,0.2304,0.1679,0.0482,0.5209,none
27b,base,healthy_q6,q2_structural_amplifier,epistemic,560,0.9054,0.5375,0.9323,0.9893,0.0607,0.2732,0.2107,0.0429,0.4456,none
27b,base,healthy_q6,q2_structural_amplifier,forensic,560,0.925,0.5411,0.9369,0.9929,0.0607,0.2946,0.175,0.0321,0.4483,none
27b,base,healthy_q6,q2_structural_amplifier,generalist,560,0.8857,0.5161,0.9197,0.9839,0.0571,0.3179,0.2071,0.0661,0.4155,none
27b,base,healthy_q6,q2_structural_amplifier,math,560,0.9375,0.5643,0.9366,0.9929,0.0446,0.2714,0.2232,0.0554,0.476,none
27b,base,healthy_q6,q2_structural_amplifier,planning,560,0.9054,0.5464,0.9289,0.9929,0.075,0.2804,0.1732,0.0393,0.452,none
27b,base,healthy_q6,q2_structural_amplifier,rhetoric,560,0.9268,0.5964,0.9391,0.9911,0.0446,0.2589,0.1714,0.0625,0.5144,none
27b,base,healthy_q6,q2_structural_amplifier,spatial,560,0.9232,0.5893,0.9425,0.9946,0.05,0.2768,0.1429,0.0411,0.5054,none
27b,base,healthy_q6,routed_tri_structural_60,adversarial,560,0.9464,0.7946,0.9662,0.9911,0.0393,0.0446,0.1411,0.0518,0.7601,none
27b,base,healthy_q6,routed_tri_structural_60,boundary,560,0.9429,0.7839,0.9659,0.9929,0.0446,0.0625,0.1304,0.0464,0.7453,none
27b,base,healthy_q6,routed_tri_structural_60,coding,560,0.9518,0.7946,0.9684,0.9893,0.0286,0.0554,0.1339,0.0518,0.7617,none
27b,base,healthy_q6,routed_tri_structural_60,epistemic,560,0.9446,0.7875,0.9692,0.9875,0.025,0.0286,0.1464,0.0393,0.7606,none
27b,base,healthy_q6,routed_tri_structural_60,forensic,560,0.9554,0.7875,0.9694,0.9929,0.0321,0.0536,0.1357,0.0446,0.7541,none
27b,base,healthy_q6,routed_tri_structural_60,generalist,560,0.9446,0.7821,0.968,0.9893,0.0339,0.05,0.1429,0.0375,0.7487,none
27b,base,healthy_q6,routed_tri_structural_60,math,560,0.9411,0.7625,0.9627,0.9911,0.0321,0.0554,0.1714,0.0696,0.7246,none
27b,base,healthy_q6,routed_tri_structural_60,planning,560,0.95,0.8,0.9646,0.9821,0.0375,0.0571,0.1179,0.0518,0.7653,none
27b,base,healthy_q6,routed_tri_structural_60,rhetoric,560,0.9375,0.7839,0.9599,0.9857,0.0357,0.025,0.1554,0.0732,0.7521,none
27b,base,healthy_q6,routed_tri_structural_60,spatial,560,0.9286,0.7982,0.9643,0.9911,0.05,0.0446,0.1054,0.0482,0.7634,none
27b,base,healthy_q6,routed_tri_structural_65,adversarial,560,0.95,0.8107,0.9683,0.9911,0.0375,0.0518,0.1018,0.0536,0.7783,none
27b,base,healthy_q6,routed_tri_structural_65,boundary,560,0.9571,0.7946,0.9684,0.9893,0.0321,0.0589,0.125,0.05,0.7607,none
27b,base,healthy_q6,routed_tri_structural_65,coding,560,0.9446,0.7804,0.9666,0.9893,0.0446,0.0482,0.1357,0.0375,0.7446,none
27b,base,healthy_q6,routed_tri_structural_65,epistemic,560,0.9411,0.8214,0.9678,0.9893,0.0375,0.0232,0.1143,0.0411,0.7943,none
27b,base,healthy_q6,routed_tri_structural_65,forensic,560,0.9411,0.7929,0.9643,0.9875,0.0482,0.0357,0.1429,0.0375,0.7579,none
27b,base,healthy_q6,routed_tri_structural_65,generalist,560,0.9375,0.8036,0.967,0.9929,0.0429,0.0554,0.125,0.0411,0.7676,none
27b,base,healthy_q6,routed_tri_structural_65,math,560,0.9571,0.7875,0.9645,0.9857,0.0304,0.05,0.1518,0.0661,0.7529,none
27b,base,healthy_q6,routed_tri_structural_65,planning,560,0.9679,0.8268,0.9738,0.9875,0.0214,0.0446,0.1143,0.0393,0.8003,none
27b,base,healthy_q6,routed_tri_structural_65,rhetoric,560,0.9589,0.7946,0.9698,0.9911,0.0304,0.0214,0.1679,0.0357,0.766,none
27b,base,healthy_q6,routed_tri_structural_65,spatial,560,0.9554,0.8196,0.971,0.9911,0.0321,0.0393,0.1179,0.0411,0.7907,none
27b,base,healthy_q6,stability_first_tri_70,adversarial,560,0.9464,0.8071,0.9672,0.9946,0.0464,0.0518,0.1143,0.05,0.7712,none
27b,base,healthy_q6,stability_first_tri_70,boundary,560,0.9214,0.7786,0.9599,0.9929,0.0429,0.0411,0.1339,0.0732,0.7431,none
27b,base,healthy_q6,stability_first_tri_70,coding,560,0.9643,0.8196,0.9726,0.9911,0.0232,0.0321,0.1286,0.0446,0.7937,none
27b,base,healthy_q6,stability_first_tri_70,epistemic,560,0.9393,0.8018,0.9647,0.9786,0.0339,0.0357,0.1304,0.0464,0.7717,none
27b,base,healthy_q6,stability_first_tri_70,forensic,560,0.9571,0.8161,0.9676,0.9893,0.0321,0.0339,0.1357,0.0482,0.7864,none
27b,base,healthy_q6,stability_first_tri_70,generalist,560,0.9464,0.8107,0.9707,0.9946,0.0286,0.0411,0.125,0.0429,0.7818,none
27b,base,healthy_q6,stability_first_tri_70,math,560,0.9411,0.7625,0.9649,0.9929,0.0321,0.0357,0.1732,0.0571,0.729,none
27b,base,healthy_q6,stability_first_tri_70,planning,560,0.9661,0.8232,0.9743,0.9946,0.0214,0.0232,0.1321,0.0411,0.7995,none
27b,base,healthy_q6,stability_first_tri_70,rhetoric,560,0.9464,0.7911,0.9641,0.975,0.0357,0.0375,0.1375,0.0482,0.7594,none
27b,base,healthy_q6,stability_first_tri_70,spatial,560,0.9571,0.8161,0.9715,0.9875,0.0321,0.0446,0.1071,0.0375,0.7871,none
27b,base,healthy_q8,cognitive_structural_25_75,adversarial,560,0.9536,0.8089,0.9679,0.9821,0.0304,0.0214,0.1339,0.0464,0.7825,none
27b,base,healthy_q8,cognitive_structural_25_75,boundary,560,0.9518,0.8268,0.9673,0.9857,0.0321,0.0375,0.1232,0.0518,0.7972,none
27b,base,healthy_q8,cognitive_structural_25_75,coding,560,0.9589,0.8464,0.9717,0.9821,0.0232,0.0196,0.1018,0.0464,0.8251,none
27b,base,healthy_q8,cognitive_structural_25_75,epistemic,560,0.9625,0.8411,0.9707,0.9839,0.0196,0.0089,0.1268,0.0464,0.8209,none
27b,base,healthy_q8,cognitive_structural_25_75,forensic,560,0.9625,0.8393,0.9706,0.9875,0.0161,0.0089,0.1304,0.0589,0.8193,none
27b,base,healthy_q8,cognitive_structural_25_75,generalist,560,0.9625,0.8018,0.974,0.9964,0.0161,0.0375,0.1429,0.0429,0.7759,none
27b,base,healthy_q8,cognitive_structural_25_75,math,560,0.9679,0.7946,0.969,0.9875,0.0161,0.025,0.1768,0.0589,0.7677,none
27b,base,healthy_q8,cognitive_structural_25_75,planning,560,0.9625,0.8571,0.9761,0.9911,0.0232,0.0232,0.0911,0.0375,0.8364,none
27b,base,healthy_q8,cognitive_structural_25_75,rhetoric,560,0.9714,0.8339,0.9732,0.9875,0.0179,0.0143,0.1375,0.0446,0.8125,none
27b,base,healthy_q8,cognitive_structural_25_75,spatial,560,0.9625,0.8714,0.9733,0.9893,0.0286,0.0196,0.0786,0.05,0.8501,none
27b,base,healthy_q8,cyber_structural_25_75,adversarial,560,0.9554,0.8518,0.9725,0.9893,0.0321,0.0232,0.0946,0.0464,0.8276,none
27b,base,healthy_q8,cyber_structural_25_75,boundary,560,0.9625,0.8179,0.9713,0.9911,0.0268,0.0464,0.1143,0.0536,0.7887,none
27b,base,healthy_q8,cyber_structural_25_75,coding,560,0.9643,0.8393,0.973,0.9893,0.0214,0.0196,0.1196,0.0446,0.8171,none
27b,base,healthy_q8,cyber_structural_25_75,epistemic,560,0.9571,0.8054,0.9726,0.9964,0.0214,0.0196,0.1482,0.0393,0.7812,none
27b,base,healthy_q8,cyber_structural_25_75,forensic,560,0.9625,0.8536,0.9745,0.9911,0.0286,0.0393,0.0893,0.0375,0.8281,none
27b,base,healthy_q8,cyber_structural_25_75,generalist,560,0.95,0.8411,0.9731,0.9893,0.0232,0.0304,0.0964,0.0429,0.8182,none
27b,base,healthy_q8,cyber_structural_25_75,math,560,0.95,0.7839,0.9656,0.9893,0.0321,0.0232,0.1625,0.0571,0.7538,none
27b,base,healthy_q8,cyber_structural_25_75,planning,560,0.9661,0.8554,0.9771,0.9893,0.0304,0.0411,0.0821,0.0214,0.8304,none
27b,base,healthy_q8,cyber_structural_25_75,rhetoric,560,0.9643,0.8089,0.9724,0.9964,0.0196,0.0268,0.15,0.05,0.7832,none
27b,base,healthy_q8,cyber_structural_25_75,spatial,560,0.9625,0.8482,0.9753,0.9911,0.0268,0.0357,0.0929,0.0357,0.8238,none
27b,base,healthy_q8,q2_structural_amplifier,adversarial,560,0.9321,0.5857,0.9372,0.9875,0.0464,0.2804,0.1679,0.0464,0.5,none
27b,base,healthy_q8,q2_structural_amplifier,boundary,560,0.9161,0.5679,0.934,0.9875,0.0607,0.2732,0.1625,0.0411,0.4799,none
27b,base,healthy_q8,q2_structural_amplifier,coding,560,0.9089,0.5625,0.9299,0.9911,0.0607,0.2821,0.1625,0.0589,0.4719,none
27b,base,healthy_q8,q2_structural_amplifier,epistemic,560,0.9375,0.5661,0.9419,0.9804,0.0321,0.2786,0.1821,0.0339,0.4844,none
27b,base,healthy_q8,q2_structural_amplifier,forensic,560,0.9375,0.5821,0.9462,0.9929,0.0357,0.2982,0.1464,0.0339,0.4984,none
27b,base,healthy_q8,q2_structural_amplifier,generalist,560,0.9286,0.5786,0.9384,0.9911,0.0375,0.2679,0.1696,0.0482,0.4978,none
27b,base,healthy_q8,q2_structural_amplifier,math,560,0.925,0.5714,0.9358,0.9893,0.0518,0.2482,0.1982,0.0625,0.4873,none
27b,base,healthy_q8,q2_structural_amplifier,planning,560,0.9286,0.6,0.9408,0.9911,0.0482,0.2607,0.1446,0.0429,0.5197,none
27b,base,healthy_q8,q2_structural_amplifier,rhetoric,560,0.9214,0.5464,0.938,0.9929,0.0518,0.2768,0.1804,0.0482,0.4587,none
27b,base,healthy_q8,q2_structural_amplifier,spatial,560,0.9196,0.6036,0.9379,0.9857,0.05,0.2536,0.1429,0.0589,0.5235,none
27b,base,healthy_q8,routed_tri_structural_60,adversarial,560,0.9375,0.7857,0.9632,0.9857,0.0482,0.0625,0.1214,0.05,0.7465,none
27b,base,healthy_q8,routed_tri_structural_60,boundary,560,0.9571,0.8161,0.9699,0.9929,0.0321,0.05,0.1089,0.0536,0.785,none
27b,base,healthy_q8,routed_tri_structural_60,coding,560,0.9679,0.8304,0.9734,0.9929,0.0179,0.0446,0.1179,0.0554,0.8039,none
27b,base,healthy_q8,routed_tri_structural_60,epistemic,560,0.9607,0.8232,0.9698,0.9857,0.0196,0.0214,0.125,0.0518,0.8004,none
27b,base,healthy_q8,routed_tri_structural_60,forensic,560,0.9643,0.8304,0.9736,0.9893,0.0286,0.0571,0.0929,0.0411,0.8009,none
27b,base,healthy_q8,routed_tri_structural_60,generalist,560,0.9643,0.7786,0.9727,0.9875,0.0196,0.0732,0.1357,0.0357,0.7454,none
27b,base,healthy_q8,routed_tri_structural_60,math,560,0.9589,0.7911,0.9722,0.9982,0.0304,0.0571,0.1411,0.0411,0.7572,none
27b,base,healthy_q8,routed_tri_structural_60,planning,560,0.9714,0.8286,0.9753,0.9893,0.0232,0.0518,0.1071,0.0321,0.8011,none
27b,base,healthy_q8,routed_tri_structural_60,rhetoric,560,0.9732,0.8071,0.9726,0.9857,0.0143,0.0375,0.1446,0.0482,0.7814,none
27b,base,healthy_q8,routed_tri_structural_60,spatial,560,0.9625,0.8179,0.9722,0.9946,0.0268,0.0571,0.1036,0.0518,0.7875,none
27b,base,healthy_q8,routed_tri_structural_65,adversarial,560,0.9679,0.8179,0.9725,0.9857,0.0214,0.0589,0.1125,0.0464,0.7883,none
27b,base,healthy_q8,routed_tri_structural_65,boundary,560,0.95,0.7768,0.9678,0.9893,0.0339,0.0589,0.1446,0.0446,0.741,none
27b,base,healthy_q8,routed_tri_structural_65,coding,560,0.9607,0.7982,0.9687,0.9875,0.0232,0.0571,0.1125,0.0607,0.7678,none
27b,base,healthy_q8,routed_tri_structural_65,epistemic,560,0.9607,0.8232,0.9738,0.9946,0.0214,0.0446,0.1161,0.0429,0.7964,none
27b,base,healthy_q8,routed_tri_structural_65,forensic,560,0.9625,0.8429,0.972,0.9946,0.0214,0.0375,0.1089,0.0625,0.8171,none
27b,base,healthy_q8,routed_tri_structural_65,generalist,560,0.9446,0.8036,0.9689,0.9857,0.0304,0.0643,0.1089,0.0446,0.7707,none
27b,base,healthy_q8,routed_tri_structural_65,math,560,0.9661,0.7804,0.9717,0.9857,0.0125,0.0304,0.1804,0.0429,0.754,none
27b,base,healthy_q8,routed_tri_structural_65,planning,560,0.9786,0.8732,0.9767,0.9911,0.0143,0.0286,0.0804,0.0536,0.8541,none
27b,base,healthy_q8,routed_tri_structural_65,rhetoric,560,0.9804,0.8304,0.9753,0.9911,0.0161,0.0429,0.125,0.0464,0.8046,none
27b,base,healthy_q8,routed_tri_structural_65,spatial,560,0.9643,0.8089,0.9734,0.9893,0.0232,0.0464,0.125,0.0375,0.7808,none
27b,base,healthy_q8,stability_first_tri_70,adversarial,560,0.9661,0.8357,0.9716,0.9893,0.0196,0.05,0.0964,0.0714,0.8085,none
27b,base,healthy_q8,stability_first_tri_70,boundary,560,0.9696,0.8161,0.9767,0.9929,0.0196,0.0429,0.125,0.0321,0.79,none
27b,base,healthy_q8,stability_first_tri_70,coding,560,0.9714,0.8518,0.9768,0.9893,0.0179,0.0375,0.0929,0.0429,0.8294,none
27b,base,healthy_q8,stability_first_tri_70,epistemic,560,0.9554,0.8214,0.9742,0.9964,0.0179,0.0196,0.1304,0.0446,0.7995,none
27b,base,healthy_q8,stability_first_tri_70,forensic,560,0.9571,0.8321,0.9686,0.9875,0.0286,0.0375,0.1054,0.0571,0.8048,none
27b,base,healthy_q8,stability_first_tri_70,generalist,560,0.9554,0.8054,0.9721,0.9893,0.0161,0.0571,0.1214,0.05,0.7769,none
27b,base,healthy_q8,stability_first_tri_70,math,560,0.9571,0.8196,0.9697,0.9875,0.0196,0.0375,0.1286,0.0661,0.7927,none
